Date/Time,Air_Temperature_C_2m,Relative_Humidity_%_2m,WindSpeed_m/s_3m,WindDirection_Degrees_3m,WindSpeedMax_m/s_3m,StationPressure_mbar,Rainfall_mm,NetRadation_W/m2,SnowDepth_cm
8/25/2016 15:00,12.97,82.5,1.877,257.7,20.36,7777,0.1,87.2,7777
8/25/2016 16:00,12.55,85.1,1.362,267.1,28.87,7777,0,15.8,7777
8/25/2016 17:00,13.4,82.9,0.43,238.1,31.87,7777,0,47.75,7777
8/25/2016 18:00,14.04,71.4,1.061,234.9,27.48,7777,0,40.84,7777
8/25/2016 19:00,15.64,70.72,0.484,300.8,32.73,7777,0,4.313,7777
8/25/2016 20:00,13.94,87.1,0.294,295.1,26.29,7777,0,-18.56,7777
8/25/2016 21:00,11.09,94.8,0.061,10.72,11.09,7777,0,-11.22,7777
8/25/2016 22:00,10.23,95.8,0.083,24.88,38.51,7777,0,-4.907,7777
8/25/2016 23:00,9.94,96.2,0.025,56.74,18.91,7777,0,-5.377,7777
8/26/2016 0:00,9.27,96.9,0.031,95.3,16.26,7777,0,-4.348,7777
8/26/2016 1:00,8.84,91.6,0.031,30.25,22.95,7777,0,-3.493,7777
8/26/2016 2:00,8.94,96.5,0.05,271.7,44.31,7777,0,-4.868,7777
8/26/2016 3:00,8.61,97.5,0.157,62.47,31.53,7777,0,-4.398,7777
8/26/2016 4:00,8.38,97.6,0.066,69.43,33.35,7777,0,-5.312,7777
8/26/2016 5:00,8.28,96.7,0.258,67.53,33.15,7777,0,-3.807,7777
8/26/2016 6:00,8.45,97.6,0.229,70.36,46.05,7777,0,0.945,7777
8/26/2016 7:00,8.68,97.6,0.173,122.1,65.85,7777,0,9.15,7777
8/26/2016 8:00,9.72,97.5,0.099,215.5,43.03,7777,0,48.69,7777
8/26/2016 9:00,12.34,86.9,1.063,258.1,27.73,7777,0,95.6,7777
8/26/2016 10:00,13.14,78.48,1.698,248.1,15.71,7777,0,163.9,7777
8/26/2016 11:00,15.27,69.61,1.703,250.9,26.38,7777,0,305,7777
8/26/2016 12:00,17.12,57.55,1.726,234.8,28.34,7777,0,380.3,7777
8/26/2016 13:00,17.12,79.7,2.534,207.1,24.09,7777,0.1,320.7,7777
8/26/2016 14:00,15.81,73.98,1.59,201.9,26.91,7777,0,69.29,7777
8/26/2016 15:00,16.66,68.64,1.55,206.7,24.6,7777,0,138.1,7777
8/26/2016 16:00,16.85,66.45,1.591,237.3,27.36,7777,0,110.9,7777
8/26/2016 17:00,17.14,56.39,1.382,240.9,23.08,7777,0,153.6,7777
8/26/2016 18:00,18.54,54.05,1.511,216.6,85.9,7777,0,198.1,7777
8/26/2016 19:00,16.77,66.65,0.962,106.6,48.35,7777,0,103.7,7777
8/26/2016 20:00,14.76,73.71,0.517,62.96,40.94,7777,0,2.387,7777
8/26/2016 21:00,10.89,92.1,0.236,58.99,27.77,7777,0,-36.59,7777
8/26/2016 22:00,9.33,88.5,0.056,73.69,23.96,7777,0,-28.62,7777
8/26/2016 23:00,8.49,96.6,0.13,51.51,38.36,7777,0,-20.97,7777
8/27/2016 0:00,7.666,97.1,0.1,50.05,44.62,7777,0,-12.91,7777
8/27/2016 1:00,7.008,97,0.054,42.2,48,7777,0,-9.81,7777
8/27/2016 2:00,6.873,97.4,0.068,44.82,12.22,7777,0,-18.21,7777
8/27/2016 3:00,6.454,97.4,0.272,76.64,38.49,7777,0,-12.61,7777
8/27/2016 4:00,6.714,96.8,0.135,52.31,20.01,7777,0,-4.037,7777
8/27/2016 5:00,6.573,97.6,0.061,89.4,29.51,7777,0,-7.23,7777
8/27/2016 6:00,5.869,97.3,0.031,114.9,12.62,7777,0,-13.01,7777
8/27/2016 7:00,6.512,97.7,0.021,48.1,30.99,7777,0,3.342,7777
8/27/2016 8:00,7.726,97.5,0.143,97.3,71.49,7777,0,42.94,7777
8/27/2016 9:00,11.32,66.11,0.251,145.1,51.7,7777,0,146.2,7777
8/27/2016 10:00,15.58,55.18,1.026,214.8,47.61,7777,0,278.4,7777
8/27/2016 11:00,17.32,37.16,0.778,190.3,88,7777,0,339,7777
8/27/2016 12:00,17.69,60.68,1.479,205,56.29,7777,0,296.4,7777
8/27/2016 13:00,17.51,54.39,2.228,202.5,24.79,7777,0,408.8,7777
8/27/2016 14:00,15.28,78.7,1.207,249.3,37.89,7777,1.8,88.4,7777
8/27/2016 15:00,16.37,51.46,1.201,229.2,60.05,7777,0,196.1,7777
8/27/2016 16:00,18.64,62.6,1.609,329.9,35.47,7777,0,296.3,7777
8/27/2016 17:00,16.3,65.35,0.529,321,30.36,7777,0,51.1,7777
8/27/2016 18:00,14.06,86.2,0.855,26.72,79.15,7777,3.5,18.06,7777
8/27/2016 19:00,11.54,89.4,0.404,70.32,79.46,7777,0.1,6.381,7777
8/27/2016 20:00,11.92,95.8,0.106,256.8,33.26,7777,0,-5.899,7777
8/27/2016 21:00,11.35,96.8,0.381,24.96,86.9,7777,0,-10.84,7777
8/27/2016 22:00,10.74,97.3,0.082,236,47.04,7777,0,-10.18,7777
8/27/2016 23:00,10.09,89.2,0.067,55.26,33.12,7777,0,-12.48,7777
8/28/2016 0:00,8.95,97.1,0.008,122.4,9.34,7777,0,-27.67,7777
8/28/2016 1:00,7.029,97.6,0.089,44.25,26.57,7777,0,-16.84,7777
8/28/2016 2:00,6.309,97.3,0.059,42.45,13.65,7777,0,-20.07,7777
8/28/2016 3:00,5.205,97.5,0.1,83.6,23.74,7777,0.1,-31.61,7777
8/28/2016 4:00,3.234,97.2,0.006,25.02,5.341,7777,0,-29.64,7777
8/28/2016 5:00,2.671,97.4,0.201,51.8,26.77,7777,0,-28.11,7777
8/28/2016 6:00,1.732,97.1,0.23,51.87,48.41,7777,0,-23.56,7777
8/28/2016 7:00,2.025,97.4,0.1,130.2,33.3,7777,0,2.56,7777
8/28/2016 8:00,6.05,91.4,0.279,170.4,49.24,7777,0,73.36,7777
8/28/2016 9:00,11.48,50.35,0.783,72.38,51.08,7777,0,87.8,7777
8/28/2016 10:00,14.25,42.31,0.902,65.37,39.22,7777,0,-9.41,7777
8/28/2016 11:00,15.5,36.48,1.315,57.96,42.65,7777,0,244.6,7777
8/28/2016 12:00,16.45,31.41,1.538,58.41,44.76,7777,0,369.9,7777
8/28/2016 13:00,17.23,28.26,1.94,47.06,37.19,7777,0,398,7777
8/28/2016 14:00,18.43,21.82,1.667,64.93,43.81,7777,0,394.2,7777
8/28/2016 15:00,18.9,24.97,1.756,75.8,40.65,7777,0,362.7,7777
8/28/2016 16:00,19.43,20.87,1.481,67.75,38.31,7777,0,300.1,7777
8/28/2016 17:00,18.94,20.45,1.401,66.58,42.74,7777,0,217.3,7777
8/28/2016 18:00,18.32,24.97,1.403,71.21,42.22,7777,0,121.8,7777
8/28/2016 19:00,16.99,31.62,1.397,51.21,32.83,7777,0,29.51,7777
8/28/2016 20:00,14.09,57.5,0.773,44,35.62,7777,0,-42.62,7777
8/28/2016 21:00,8.17,87.4,0.238,358,40.96,7777,0,-45.6,7777
8/28/2016 22:00,6.996,55.18,0.572,35.91,34.14,7777,0,-46.66,7777
8/28/2016 23:00,7.357,80.3,0.347,148.5,69.36,7777,0,-47.71,7777
8/29/2016 0:00,5.176,84.2,0.262,72.31,58.61,7777,0,-39.36,7777
8/29/2016 1:00,3.731,90.3,0.29,58.33,30.15,7777,0,-37.94,7777
8/29/2016 2:00,2.705,83.3,0.439,46.15,23.34,7777,0,-35.68,7777
8/29/2016 3:00,3.433,93.9,0.473,356.2,72.13,7777,0,-38.6,7777
8/29/2016 4:00,3.651,68.1,0.514,63.28,57.89,7777,0,-36.89,7777
8/29/2016 5:00,4.169,90.7,0.374,58.68,60.17,7777,0,-37.97,7777
8/29/2016 6:00,2.762,88.8,0.465,24.21,90.9,7777,0,-17.4,7777
8/29/2016 7:00,6.149,62.82,0.431,59.7,27.95,7777,0,8.97,7777
8/29/2016 8:00,9.92,43.79,0.861,45.88,35.4,7777,0,55.75,7777
8/29/2016 9:00,13.2,29.93,1.399,76.49,42.27,7777,0,159.5,7777
8/29/2016 10:00,13.98,33.41,1.931,94.9,34.78,7777,0,267.6,7777
8/29/2016 11:00,15.24,28.41,1.878,91.1,45.42,7777,0,273.4,7777
8/29/2016 12:00,16,27.1,1.891,101.5,42.95,7777,0,359.4,7777
8/29/2016 13:00,17.26,25.66,1.963,98.6,38.03,7777,0,390.5,7777
8/29/2016 14:00,17.65,25.73,2.365,83.4,44.14,7777,0,373.7,7777
8/29/2016 15:00,17.85,26.48,2.063,90.3,43.26,7777,0,307.1,7777
8/29/2016 16:00,18.09,26.27,2.254,89.6,40.99,7777,0,284.5,7777
8/29/2016 17:00,17.4,31.67,2.482,102.5,42.7,7777,0,213.7,7777
8/29/2016 18:00,16.01,32.85,2.947,92.4,35.22,7777,0,118.2,7777
8/29/2016 19:00,14.82,38.4,2.163,100.5,40.51,7777,0,25.68,7777
8/29/2016 20:00,13.33,45.13,1.225,68.72,51.3,7777,0,-50.03,7777
8/29/2016 21:00,10.05,58.5,0.281,35.4,24.26,7777,0,-48.94,7777
8/29/2016 22:00,7.931,60.58,0.187,42.53,40.97,7777,0,-39.33,7777
8/29/2016 23:00,8.85,59.09,0.568,43.53,24.72,7777,0,-41.37,7777
8/30/2016 0:00,8.37,62.51,0.569,45.18,34.97,7777,0,-50.78,7777
8/30/2016 1:00,8.23,62.24,0.856,50.46,34.16,7777,0,-56.61,7777
8/30/2016 2:00,7.464,68.33,0.871,48.32,23.58,7777,0,-57.93,7777
8/30/2016 3:00,6.921,66.15,0.559,59.77,46.3,7777,0,-58.39,7777
8/30/2016 4:00,6.3,70.4,0.68,37.84,30.19,7777,0,-55.82,7777
8/30/2016 5:00,5.535,72.46,0.428,46.51,22.85,7777,0,-47.79,7777
8/30/2016 6:00,4.99,76.12,0.555,64.89,37.15,7777,0,-42.19,7777
8/30/2016 7:00,5.842,60.89,0.424,118.9,34.58,7777,0,-19.49,7777
8/30/2016 8:00,8.88,50.03,0.686,91.1,43.68,7777,0,49.84,7777
8/30/2016 9:00,11.07,43.64,1.248,49.01,39.63,7777,0,130,7777
8/30/2016 10:00,12.52,37.73,1.447,84.8,46.32,7777,0,218.7,7777
8/30/2016 11:00,14.31,34.3,1.669,103.4,35.95,7777,0,262.7,7777
8/30/2016 12:00,15.83,27.99,1.612,91.3,38.6,7777,0,358.4,7777
8/30/2016 13:00,16.72,23.68,1.75,79.46,48.76,7777,0,377,7777
8/30/2016 14:00,17.27,22.99,1.671,108.6,45.93,7777,0,381.6,7777
8/30/2016 15:00,17.81,20.66,1.72,114,36.28,7777,0,347.5,7777
8/30/2016 16:00,17.92,22.99,1.564,112.6,48.58,7777,0,288.8,7777
8/30/2016 17:00,18.12,24.63,1.46,116.3,37.27,7777,0,203.5,7777
8/30/2016 18:00,17.19,30.04,1.033,85.1,48.94,7777,0,81,7777
8/30/2016 19:00,15.64,35.8,0.607,71.94,37.77,7777,0,13.47,7777
8/30/2016 20:00,12.37,48.01,1.037,36.53,21.21,7777,0,-37.96,7777
8/30/2016 21:00,9.77,54.53,0.52,60.12,28.61,7777,0,-47.92,7777
8/30/2016 22:00,8.06,70.52,0.365,74.23,48.04,7777,0,-44.59,7777
8/30/2016 23:00,4.928,91.1,0.287,32.87,34.45,7777,0,-36.96,7777
8/31/2016 0:00,1.498,87.4,0.105,335.4,40.54,7777,0,-39.16,7777
8/31/2016 1:00,0.044,95,0.053,75.95,45.4,7777,0,-40.22,7777
8/31/2016 2:00,-1.903,95,0.158,68.5,51.74,7777,0,-37.65,7777
8/31/2016 3:00,-2.422,95.5,0.106,71.43,46.86,7777,0,-37.72,7777
8/31/2016 4:00,-3.082,95.5,0.172,49.95,28.58,7777,0,-37.63,7777
8/31/2016 5:00,-3.369,96,0.022,138.8,28.81,7777,0,-37.14,7777
8/31/2016 6:00,-3.816,89.9,0.114,59.68,22.32,7777,0,-33.98,7777
8/31/2016 7:00,-2.808,96.3,0.152,137.8,50.65,7777,0,-14.83,7777
8/31/2016 8:00,0.968,83.7,0.116,179.9,31.37,7777,0,66.11,7777
8/31/2016 9:00,6.605,60.6,0.185,187.5,36.29,7777,0,117.6,7777
8/31/2016 10:00,11.07,46.79,0.353,214.4,44.03,7777,0,232.8,7777
8/31/2016 11:00,14.31,32.31,0.293,353.2,77.38,7777,0,239.6,7777
8/31/2016 12:00,16.63,25.12,0.785,164.9,70.85,7777,0,356.7,7777
8/31/2016 13:00,17.57,23.26,0.773,87.7,88.9,7777,0,351,7777
8/31/2016 14:00,18.26,22.17,0.842,212.7,66.19,7777,0,382.7,7777
8/31/2016 15:00,18.38,25.86,0.796,357.3,86.5,7777,0,265.5,7777
8/31/2016 16:00,18.09,23.47,0.734,287.5,50.44,7777,0,170.9,7777
8/31/2016 17:00,18.32,27.43,0.731,8.61,42.6,7777,0,157,7777
8/31/2016 18:00,17.98,31,0.745,4.29,21.6,7777,0,87.3,7777
8/31/2016 19:00,16.69,37.71,1.142,2.856,18.89,7777,0,22.95,7777
8/31/2016 20:00,13.14,54.51,0.635,9.74,28.92,7777,0,-32.18,7777
8/31/2016 21:00,8.12,79.83,0.229,39.93,62.78,7777,0,-40.39,7777
8/31/2016 22:00,4.803,92.3,0.175,15.73,42.86,7777,0,-36.62,7777
8/31/2016 23:00,2.559,93.5,0.456,21.43,66.78,7777,0,-36.5,7777
9/1/2016 0:00,1.476,95.5,0.201,30.33,36.75,7777,0,-36.02,7777
9/1/2016 1:00,-0.681,95.1,0.176,43.08,47.64,7777,0,-36.03,7777
9/1/2016 2:00,-1.664,95.8,0.133,66.32,43.51,7777,0,-35.08,7777
9/1/2016 3:00,-2.768,88.5,0.073,74.65,44,7777,0,-34.84,7777
9/1/2016 4:00,-2.608,96,0.172,130.6,54.16,7777,0,-32.08,7777
9/1/2016 5:00,-3.393,89.7,0.075,49.84,42.24,7777,0,-31.17,7777
9/1/2016 6:00,-2.636,96.4,0.253,168.2,76.16,7777,0,-28.05,7777
9/1/2016 7:00,-2.839,96.4,0.108,154.8,48.58,7777,0,-15.12,7777
9/1/2016 8:00,1.311,94.6,0.207,189.6,64.68,7777,0,59.08,7777
9/1/2016 9:00,9.83,50.44,1.004,56.51,35.75,7777,0,117.2,7777
9/1/2016 10:00,12.35,45.27,1.925,44.67,31.63,7777,0,219.1,7777
9/1/2016 11:00,13.4,36.28,2.525,37.65,21.36,7777,0,237.7,7777
9/1/2016 12:00,14.96,36.96,1.875,46.56,29.61,7777,0,342.2,7777
9/1/2016 13:00,15.63,36.07,1.651,48.11,26,7777,0,376.8,7777
9/1/2016 14:00,16.17,36.2,1.694,56.97,46.63,7777,0,318.8,7777
9/1/2016 15:00,16.12,35.23,2.006,42.98,33.64,7777,0,340,7777
9/1/2016 16:00,15.95,34.07,1.801,42.48,29.95,7777,0,244.8,7777
9/1/2016 17:00,15.65,38.25,2.121,46.93,27.48,7777,0,176.6,7777
9/1/2016 18:00,14.33,40.86,2.673,42.34,32.41,7777,0,103.6,7777
9/1/2016 19:00,12.18,48.48,1.973,38.85,28.2,7777,0,16.54,7777
9/1/2016 20:00,9.92,57.27,1.744,42.28,22.41,7777,0,-53.33,7777
9/1/2016 21:00,8.41,61.33,1.762,44.05,18.93,7777,0,-64.16,7777
9/1/2016 22:00,5.858,73.62,0.844,67.57,57.31,7777,0,-55.05,7777
9/1/2016 23:00,2.41,92.4,0.126,51.27,39.7,7777,0,-40.61,7777
9/2/2016 0:00,0.085,94.5,0.2,42.79,47.94,7777,0,-39.66,7777
9/2/2016 1:00,-1.015,95,0.221,0.675,71.28,7777,0,-38.67,7777
9/2/2016 2:00,-2.25,95,0.166,39.59,48.59,7777,0,-37.07,7777
9/2/2016 3:00,-2.464,95.8,0.233,79.16,55.99,7777,0,-35.94,7777
9/2/2016 4:00,-3.359,95.5,0.159,43.84,65,7777,0,-33.55,7777
9/2/2016 5:00,-3.137,95.9,0.098,84.2,27.43,7777,0,-35.33,7777
9/2/2016 6:00,-3.907,95.6,0.048,95.4,17.03,7777,0,-32.71,7777
9/2/2016 7:00,-2.559,96.2,0.035,69.55,8.08,7777,0,-16,7777
9/2/2016 8:00,1.071,82,0.077,133.7,39.73,7777,0,61.55,7777
9/2/2016 9:00,7.747,56.35,0.191,102.1,28.11,7777,0,114.6,7777
9/2/2016 10:00,11.81,43.77,0.854,70.49,62.14,7777,0,218.5,7777
9/2/2016 11:00,13.13,38.27,1.575,118.7,34.46,7777,0,217,7777
9/2/2016 12:00,13.9,37.04,1.778,133.2,38.91,7777,0,333.4,7777
9/2/2016 13:00,14.45,34.84,1.98,123.4,30.56,7777,0,373.4,7777
9/2/2016 14:00,15.11,33.4,1.996,122.9,33.06,7777,0,364.5,7777
9/2/2016 15:00,14.97,34.22,2.023,130,34.87,7777,0,328.9,7777
9/2/2016 16:00,15.12,33.53,1.906,120.4,39.48,7777,0,274.9,7777
9/2/2016 17:00,15.03,33.74,1.814,108.6,37.18,7777,0,190.9,7777
9/2/2016 18:00,14.37,37.44,1.561,71.2,40.04,7777,0,98.5,7777
9/2/2016 19:00,12.32,46.43,1.081,68.42,39.86,7777,0,12.39,7777
9/2/2016 20:00,9.25,56.72,1.658,34.87,15.54,7777,0,-52.55,7777
9/2/2016 21:00,6.978,62.98,1.276,40.56,18.55,7777,0,-56.59,7777
9/2/2016 22:00,4.095,79.52,0.246,97,37.13,7777,0,-45.93,7777
9/2/2016 23:00,1.275,93.1,0.082,5.095,8.79,7777,0,-40.6,7777
9/3/2016 0:00,-1.269,87.5,0.116,15.99,32.38,7777,0,-40.26,7777
9/3/2016 1:00,-2.301,94.9,0.053,114.5,41.48,7777,0,-46.38,7777
9/3/2016 2:00,-3.545,90.7,0.039,65.6,29.73,7777,0,-36.4,7777
9/3/2016 3:00,-3.509,95.5,0.087,62.47,37.56,7777,0,-37.05,7777
9/3/2016 4:00,-3.888,95.1,0.02,78.29,23.58,7777,0,-36.49,7777
9/3/2016 5:00,-4.012,95.5,0.162,47.96,21.16,7777,0,-35.46,7777
9/3/2016 6:00,-4.481,95.2,0.065,45.55,22.27,7777,0,-34.48,7777
9/3/2016 7:00,-3.592,94.6,0,6999,0,7777,0,-17.63,7777
9/3/2016 8:00,0.613,77.81,0.009,186.6,8.05,7777,0,60.14,7777
9/3/2016 9:00,6.376,63.14,0.357,234.7,20.51,7777,0,111.7,7777
9/3/2016 10:00,12.1,41.58,0.706,136.4,54.74,7777,0,219.8,7777
9/3/2016 11:00,14.55,35.46,0.938,80.3,41.92,7777,0,203.6,7777
9/3/2016 12:00,15.97,34.83,1.008,110.7,55.61,7777,0,336,7777
9/3/2016 13:00,16.94,31.14,0.938,210.1,90.5,7777,0,362.8,7777
9/3/2016 14:00,17.81,26.34,0.847,187.5,69.45,7777,0,356.9,7777
9/3/2016 15:00,18.65,26.13,0.924,174.2,66.23,7777,0,321.8,7777
9/3/2016 16:00,19.08,25.92,0.74,100,71.45,7777,0,260.5,7777
9/3/2016 17:00,19.29,27.97,0.791,150.5,63.82,7777,0,179.9,7777
9/3/2016 18:00,19.39,28.73,0.413,53.59,73.2,7777,0,88.4,7777
9/3/2016 19:00,17.66,48.66,0.215,359.2,36.99,7777,0,17.81,7777
9/3/2016 20:00,11.07,81.3,0.367,34.68,23.74,7777,0,-33.41,7777
9/3/2016 21:00,5.625,91.7,0.167,17.17,12.27,7777,0,-35.88,7777
9/3/2016 22:00,3.572,93.6,0.106,18.06,8.74,7777,0,-32,7777
9/3/2016 23:00,1.293,95.3,0.071,21.79,8.59,7777,0,-30.4,7777
9/4/2016 0:00,0.631,95.7,0.031,14.82,7.015,7777,0,-31.52,7777
9/4/2016 1:00,-0.472,96.1,0.068,12.72,5.312,7777,0,-30.51,7777
9/4/2016 2:00,-0.865,96.3,0.091,27.47,7.069,7777,0,-33.44,7777
9/4/2016 3:00,-2.69,96,0.011,34.96,2.375,7777,0,-22.76,7777
9/4/2016 4:00,-2.596,96.1,0.054,71.74,19.06,7777,0,-29.08,7777
9/4/2016 5:00,-3.237,96.1,0.061,69.18,12.58,7777,0,-30.39,7777
9/4/2016 6:00,-3.446,96,0.071,63.47,25.51,7777,0,-28.87,7777
9/4/2016 7:00,-2.933,96.4,0.106,58.64,20.16,7777,0,-13.81,7777
9/4/2016 8:00,1.301,83.4,0.066,63.86,23.48,7777,0,57.86,7777
9/4/2016 9:00,6.728,58.75,0.331,98.7,30.63,7777,0,93.9,7777
9/4/2016 10:00,11.11,45.01,0.398,226,46.51,7777,0,222.8,7777
9/4/2016 11:00,13.32,41.83,0.903,248.5,39.19,7777,0,206.6,7777
9/4/2016 12:00,15.09,36.28,1.348,226.2,36.52,7777,0,331.8,7777
9/4/2016 13:00,16.09,35.59,1.549,227.4,31.84,7777,0,357.3,7777
9/4/2016 14:00,16.79,35.44,1.593,225.5,33.24,7777,0,353.1,7777
9/4/2016 15:00,17.87,33.11,1.322,233.6,48.88,7777,0,320.6,7777
9/4/2016 16:00,18.45,25.59,2.099,274.9,29.6,7777,0,262.3,7777
9/4/2016 17:00,18.18,31.61,1.961,283.7,22.36,7777,0,178.1,7777
9/4/2016 18:00,17.76,34.97,1.887,271.5,25.02,7777,0,86.5,7777
9/4/2016 19:00,15.66,44.91,0.882,298.3,33.63,7777,0,3.029,7777
9/4/2016 20:00,9.19,81.8,0.068,11.08,12.38,7777,0,-34.67,7777
9/4/2016 21:00,5.672,88.1,0.287,39.34,38.8,7777,0,-33.98,7777
9/4/2016 22:00,2.879,90.6,0.212,39.14,30.94,7777,0,-30.62,7777
9/4/2016 23:00,2.766,91.1,0.231,45.48,26,7777,0,-13.73,7777
9/5/2016 0:00,2.538,90.2,0.079,79.66,51.97,7777,0,-6.845,7777
9/5/2016 1:00,2.614,92.6,0.174,50.28,46.57,7777,0,-0.789,7777
9/5/2016 2:00,3.588,92,0.024,45.95,10.94,7777,0,-0.296,7777
9/5/2016 3:00,3.666,92.3,0.077,1.52,48.56,7777,0,-2.51,7777
9/5/2016 4:00,3.706,91.8,0.091,58.88,31.06,7777,0,-0.672,7777
9/5/2016 5:00,3.26,93.7,0.114,51.69,28.27,7777,0,-2.635,7777
9/5/2016 6:00,3.911,92.7,0.174,45.25,53.88,7777,0,4.437,7777
9/5/2016 7:00,3.99,95.3,0.009,88.5,14.16,7777,0.2,7.449,7777
9/5/2016 8:00,4.788,95.6,0,6999,0,7777,0.5,19.86,7777
9/5/2016 9:00,6.308,96.2,0.006,59.06,7.818,7777,0.7,31.5,7777
9/5/2016 10:00,7.205,96,0.084,45.63,19.08,7777,0,42.46,7777
9/5/2016 11:00,8.4,94.4,0.386,132.3,69.31,7777,0.1,39.1,7777
9/5/2016 12:00,8.84,94.7,0.671,188.4,25.06,7777,0.8,55.57,7777
9/5/2016 13:00,9.34,93.7,1.29,192.6,23.18,7777,0.7,84.5,7777
9/5/2016 14:00,9.38,94.5,0.88,189.3,32.17,7777,1,41.31,7777
9/5/2016 15:00,9.77,95.7,0.62,205.8,58.41,7777,3.1,22.85,7777
9/5/2016 16:00,9.53,96.1,0.26,159.6,49.46,7777,2.8,25.31,7777
9/5/2016 17:00,9.84,95.5,0.208,93.5,30.91,7777,0.9,37.45,7777
9/5/2016 18:00,9.66,95.1,0.363,85.6,41.12,7777,0.2,10.41,7777
9/5/2016 19:00,9.88,95.8,0.259,126,29.98,7777,0,6.497,7777
9/5/2016 20:00,9.23,96.8,0,6999,0,7777,0.1,-1.339,7777
9/5/2016 21:00,9.07,91,0,6999,0,7777,1.2,-0.072,7777
9/5/2016 22:00,9.05,96.5,0,6999,0,7777,1,-3.573,7777
9/5/2016 23:00,8.73,97.4,0.321,180.2,18.43,7777,0.5,1.142,7777
9/6/2016 0:00,8.69,97.6,0.214,159.9,16.19,7777,1.9,0.712,7777
9/6/2016 1:00,8.54,97.3,0.134,97.5,29.76,7777,1.8,-0.412,7777
9/6/2016 2:00,8.68,97.6,0.346,70.05,43.47,7777,2.2,-1.057,7777
9/6/2016 3:00,8.01,97.6,0.45,47.27,21.16,7777,0.5,-2.857,7777
9/6/2016 4:00,7.621,96.9,0.25,57.15,40.49,7777,0,-2.065,7777
9/6/2016 5:00,7.409,96.2,0.09,115.7,40.06,7777,0.2,-1.353,7777
9/6/2016 6:00,6.748,95.6,0.263,67.68,37.88,7777,0,-1.496,7777
9/6/2016 7:00,6.515,94.8,0.399,69.99,36.44,7777,0.1,4.04,7777
9/6/2016 8:00,6.307,94.5,0.674,57.17,35.08,7777,0.3,17.13,7777
9/6/2016 9:00,5.821,92,0.993,45.61,21.6,7777,0.9,27.79,7777
9/6/2016 10:00,5.932,91.1,1.726,41.25,17.02,7777,0.1,35.53,7777
9/6/2016 11:00,5.789,89.9,1.684,42.96,22.18,7777,0.1,61.01,7777
9/6/2016 12:00,5.966,86.3,1.884,44.63,18.62,7777,0,70.62,7777
9/6/2016 13:00,6.422,85.2,1.925,38.78,19.6,7777,0,48.83,7777
9/6/2016 14:00,6.291,78.26,1.824,48.61,23.27,7777,0,41.34,7777
9/6/2016 15:00,7.18,68.59,1.912,40.64,21.62,7777,0,30.46,7777
9/6/2016 16:00,7.439,66.86,1.957,40.94,25.57,7777,0,-17.76,7777
9/6/2016 17:00,7.19,61.8,2.155,45.24,17.71,7777,0,3.973,7777
9/6/2016 18:00,6.984,59.35,2.035,39.99,15.8,7777,0,34.54,7777
9/6/2016 19:00,6.114,63.18,2.008,43.65,15.91,7777,0,12.92,7777
9/6/2016 20:00,5.047,61.68,2.041,41.91,23.6,7777,0,-10.82,7777
9/6/2016 21:00,4.416,64.71,1.332,49.24,31.02,7777,0,-18.52,7777
9/6/2016 22:00,3.202,61.01,0.82,53.42,27.08,7777,0,-14.72,7777
9/6/2016 23:00,3.114,67.74,0.622,44.98,26.31,7777,0,-15.91,7777
9/7/2016 0:00,2.337,65.49,0.317,64.82,30.98,7777,0,-13.57,7777
9/7/2016 1:00,2.418,71.66,0.078,92.2,36.37,7777,0,-10.52,7777
9/7/2016 2:00,1.534,76.94,0.083,104.9,22.75,7777,0,-13.94,7777
9/7/2016 3:00,1.147,80.6,0.014,106.4,14.22,7777,0,-12.12,7777
9/7/2016 4:00,0.622,72.85,0.158,42.13,71.22,7777,0,-14.54,7777
9/7/2016 5:00,0.961,76.83,0.124,75.07,30.6,7777,0,-20.88,7777
9/7/2016 6:00,-0.186,73.68,0.091,48.93,24.8,7777,0,-23.14,7777
9/7/2016 7:00,0.205,75.46,0.288,78.26,30.2,7777,0,-19.4,7777
9/7/2016 8:00,1.257,57.62,0.659,66.15,36.36,7777,0,7.973,7777
9/7/2016 9:00,3.911,57.52,0.866,101.4,41,7777,0,99.6,7777
9/7/2016 10:00,5.132,51.81,0.732,94.5,57.08,7777,0,184.7,7777
9/7/2016 11:00,6.292,47.82,0.69,149.2,85.7,7777,0,153.7,7777
9/7/2016 12:00,7.943,43.43,1.07,144.8,55.99,7777,0,324,7777
9/7/2016 13:00,8.79,41.98,1.241,228.3,57.51,7777,0,352.8,7777
9/7/2016 14:00,9.51,41.36,1.224,256.6,63.76,7777,0,346.3,7777
9/7/2016 15:00,9.99,38.47,1.415,199.8,53.92,7777,0,315.9,7777
9/7/2016 16:00,10.65,35.39,0.932,210.7,83.6,7777,0,250.7,7777
9/7/2016 17:00,10.86,33.82,0.827,346.5,45.17,7777,0,166.6,7777
9/7/2016 18:00,10.47,34.38,0.81,342.9,26.28,7777,0,75.63,7777
9/7/2016 19:00,8.97,55.56,0.542,325.8,22.44,7777,0,-7.202,7777
9/7/2016 20:00,3.555,86.4,0.129,13.51,23.66,7777,0,-46.86,7777
9/7/2016 21:00,-0.446,91.4,0.204,31.49,51.97,7777,0,-54.59,7777
