Date/Time,Soil Surface Temperature 0 cm bgs deg C,Soil Temperature CS616 10 cm bgs deg C,Soil Temperature CS616 30 cm bgs deg C,Soil Temperature CS616 50 cm bgs deg C,Soil Temperature 5 cm bgs deg C,Soil Temperature 10 cm bgs deg C,Soil Temperature 20 cm bgs deg C,Soil Temperature 30 cm bgs deg C,Soil Temperature 50 cm bgs deg C,Soil Temperature 70 cm bgs deg C,Soil Temperature 90 cm bgs deg C,Soil Temperature 110 cm bgs deg C,Soil Temperature 130 cm bgs deg C,Soil Moisture 10 cm bgs CS616 m3/m3,Soil Moisture 30 cm bgs CS616 m3/m3,Soil Moisture 50 cm bgs CS616 m3/m3
2/12/2016 20:00,7777,7777,7777,7777,-0.468,-0.32,-0.181,0.102,0.457,0.551,0.699,0.89,0.988,0.067,0.214,0.123
2/12/2016 21:00,7777,7777,7777,7777,-0.456,-0.32,-0.181,0.102,0.466,0.543,0.697,0.886,0.986,0.067,0.214,0.123
2/12/2016 22:00,7777,7777,7777,7777,-0.449,-0.312,-0.185,0.1,0.461,0.547,0.701,0.886,0.984,0.067,0.214,0.123
2/12/2016 23:00,7777,7777,7777,7777,-0.453,-0.318,-0.185,0.102,0.462,0.543,0.694,0.884,0.981,0.067,0.214,0.123
2/13/2016 0:00,7777,7777,7777,7777,-0.447,-0.316,-0.184,0.1,0.459,0.543,0.692,0.882,0.981,0.067,0.214,0.123
2/13/2016 1:00,7777,7777,7777,7777,-0.445,-0.307,-0.179,0.102,0.457,0.545,0.694,0.886,0.981,0.067,0.214,0.123
2/13/2016 2:00,7777,7777,7777,7777,-0.442,-0.305,-0.181,0.1,0.459,0.547,0.703,0.888,0.982,0.067,0.214,0.123
2/13/2016 3:00,7777,7777,7777,7777,-0.439,-0.307,-0.18,0.103,0.46,0.544,0.699,0.884,0.98,0.067,0.214,0.123
2/13/2016 4:00,7777,7777,7777,7777,-0.436,-0.307,-0.182,0.1,0.461,0.549,0.696,0.884,0.977,0.067,0.214,0.123
2/13/2016 5:00,7777,7777,7777,7777,-0.429,-0.305,-0.181,0.1,0.455,0.545,0.698,0.886,0.983,0.067,0.214,0.123
2/13/2016 6:00,7777,7777,7777,7777,-0.43,-0.299,-0.182,0.095,0.458,0.546,0.7,0.885,0.983,0.067,0.214,0.123
2/13/2016 7:00,7777,7777,7777,7777,-0.423,-0.295,-0.176,0.099,0.461,0.544,0.698,0.883,0.981,0.067,0.214,0.123
2/13/2016 8:00,7777,7777,7777,7777,-0.42,-0.295,-0.18,0.101,0.456,0.55,0.696,0.881,0.98,0.067,0.214,0.123
2/13/2016 9:00,7777,7777,7777,7777,-0.421,-0.296,-0.177,0.104,0.457,0.547,0.697,0.886,0.982,0.067,0.213,0.123
2/13/2016 10:00,7777,7777,7777,7777,-0.418,-0.296,-0.177,0.102,0.457,0.543,0.695,0.884,0.982,0.067,0.213,0.123
2/13/2016 11:00,7777,7777,7777,7777,-0.416,-0.29,-0.179,0.1,0.459,0.541,0.694,0.884,0.979,0.067,0.213,0.123
2/13/2016 12:00,7777,7777,7777,7777,-0.423,-0.292,-0.184,0.096,0.457,0.542,0.692,0.877,0.977,0.066,0.214,0.123
2/13/2016 13:00,7777,7777,7777,7777,-0.417,-0.291,-0.176,0.099,0.456,0.544,0.692,0.879,0.975,0.067,0.213,0.123
2/13/2016 14:00,7777,7777,7777,7777,-0.416,-0.29,-0.177,0.099,0.46,0.546,0.693,0.879,0.976,0.066,0.213,0.123
2/13/2016 15:00,7777,7777,7777,7777,-0.42,-0.292,-0.185,0.098,0.453,0.543,0.687,0.872,0.966,0.066,0.213,0.123
2/13/2016 16:00,7777,7777,7777,7777,-0.416,-0.295,-0.183,0.09,0.455,0.539,0.687,0.872,0.974,0.066,0.214,0.123
2/13/2016 17:00,7777,7777,7777,7777,-0.409,-0.287,-0.174,0.1,0.459,0.544,0.694,0.871,0.973,0.067,0.213,0.123
2/13/2016 18:00,7777,7777,7777,7777,-0.406,-0.286,-0.175,0.096,0.459,0.545,0.686,0.876,0.977,0.067,0.213,0.123
2/13/2016 19:00,7777,7777,7777,7777,-0.404,-0.288,-0.18,0.097,0.452,0.542,0.687,0.873,0.974,0.067,0.213,0.123
2/13/2016 20:00,7777,7777,7777,7777,-0.407,-0.285,-0.179,0.096,0.455,0.541,0.682,0.875,0.973,0.067,0.214,0.123
2/13/2016 21:00,7777,7777,7777,7777,-0.403,-0.281,-0.177,0.096,0.457,0.541,0.69,0.877,0.979,0.067,0.213,0.123
2/13/2016 22:00,7777,7777,7777,7777,-0.401,-0.277,-0.177,0.098,0.455,0.543,0.69,0.878,0.971,0.067,0.214,0.123
2/13/2016 23:00,7777,7777,7777,7777,-0.397,-0.279,-0.177,0.098,0.455,0.547,0.69,0.882,0.98,0.067,0.213,0.123
2/14/2016 0:00,7777,7777,7777,7777,-0.397,-0.277,-0.177,0.097,0.45,0.542,0.692,0.879,0.973,0.067,0.213,0.123
2/14/2016 1:00,7777,7777,7777,7777,-0.385,-0.276,-0.174,0.101,0.458,0.543,0.693,0.886,0.976,0.067,0.213,0.123
2/14/2016 2:00,7777,7777,7777,7777,-0.384,-0.271,-0.175,0.095,0.46,0.542,0.696,0.881,0.974,0.067,0.213,0.123
2/14/2016 3:00,7777,7777,7777,7777,-0.384,-0.271,-0.177,0.1,0.454,0.54,0.69,0.877,0.977,0.067,0.213,0.123
2/14/2016 4:00,7777,7777,7777,7777,-0.385,-0.274,-0.174,0.09,0.451,0.539,0.694,0.88,0.973,0.067,0.213,0.123
2/14/2016 5:00,7777,7777,7777,7777,-0.382,-0.265,-0.173,0.101,0.456,0.542,0.689,0.879,0.974,0.067,0.213,0.123
2/14/2016 6:00,7777,7777,7777,7777,-0.377,-0.268,-0.179,0.098,0.457,0.54,0.688,0.877,0.975,0.067,0.213,0.123
2/14/2016 7:00,7777,7777,7777,7777,-0.379,-0.27,-0.181,0.096,0.453,0.54,0.688,0.882,0.975,0.067,0.213,0.123
2/14/2016 8:00,7777,7777,7777,7777,-0.381,-0.268,-0.175,0.1,0.457,0.538,0.686,0.879,0.977,0.067,0.213,0.123
2/14/2016 9:00,7777,7777,7777,7777,-0.373,-0.27,-0.173,0.1,0.457,0.536,0.69,0.879,0.975,0.067,0.213,0.123
2/14/2016 10:00,7777,7777,7777,7777,-0.377,-0.264,-0.177,0.1,0.453,0.543,0.686,0.879,0.973,0.067,0.213,0.123
2/14/2016 11:00,7777,7777,7777,7777,-0.38,-0.271,-0.177,0.095,0.452,0.54,0.687,0.875,0.966,0.067,0.213,0.123
2/14/2016 12:00,7777,7777,7777,7777,-0.375,-0.266,-0.175,0.094,0.449,0.541,0.684,0.867,0.967,0.067,0.213,0.123
2/14/2016 13:00,7777,7777,7777,7777,-0.372,-0.261,-0.172,0.099,0.452,0.542,0.689,0.872,0.966,0.067,0.213,0.123
2/14/2016 14:00,7777,7777,7777,7777,-0.375,-0.266,-0.172,0.1,0.457,0.541,0.686,0.869,0.969,0.067,0.213,0.123
2/14/2016 15:00,7777,7777,7777,7777,-0.382,-0.264,-0.175,0.091,0.45,0.538,0.682,0.869,0.963,0.066,0.213,0.123
2/14/2016 16:00,7777,7777,7777,7777,-0.38,-0.264,-0.175,0.097,0.452,0.536,0.683,0.869,0.964,0.067,0.213,0.123
2/14/2016 17:00,7777,7777,7777,7777,-0.373,-0.264,-0.171,0.093,0.452,0.542,0.683,0.875,0.968,0.067,0.213,0.123
2/14/2016 18:00,7777,7777,7777,7777,-0.377,-0.261,-0.176,0.096,0.453,0.539,0.684,0.869,0.969,0.067,0.213,0.123
2/14/2016 19:00,7777,7777,7777,7777,-0.371,-0.26,-0.171,0.098,0.455,0.538,0.684,0.875,0.971,0.067,0.213,0.123
2/14/2016 20:00,7777,7777,7777,7777,-0.372,-0.259,-0.174,0.096,0.453,0.539,0.686,0.876,0.971,0.067,0.213,0.123
2/14/2016 21:00,7777,7777,7777,7777,-0.374,-0.257,-0.167,0.098,0.453,0.537,0.688,0.874,0.967,0.067,0.213,0.123
2/14/2016 22:00,7777,7777,7777,7777,-0.378,-0.26,-0.169,0.097,0.449,0.535,0.684,0.87,0.969,0.067,0.213,0.123
2/14/2016 23:00,7777,7777,7777,7777,-0.373,-0.253,-0.173,0.096,0.454,0.536,0.685,0.872,0.966,0.067,0.213,0.123
2/15/2016 0:00,7777,7777,7777,7777,-0.377,-0.258,-0.175,0.095,0.452,0.533,0.681,0.866,0.965,0.067,0.213,0.123
2/15/2016 1:00,7777,7777,7777,7777,-0.371,-0.259,-0.173,0.097,0.452,0.534,0.689,0.87,0.964,0.067,0.213,0.123
2/15/2016 2:00,7777,7777,7777,7777,-0.368,-0.257,-0.162,0.098,0.452,0.542,0.691,0.874,0.972,0.067,0.213,0.123
2/15/2016 3:00,7777,7777,7777,7777,-0.375,-0.253,-0.173,0.1,0.454,0.538,0.683,0.874,0.968,0.067,0.213,0.123
2/15/2016 4:00,7777,7777,7777,7777,-0.367,-0.248,-0.172,0.101,0.451,0.537,0.684,0.867,0.967,0.067,0.213,0.123
2/15/2016 5:00,7777,7777,7777,7777,-0.378,-0.257,-0.166,0.096,0.451,0.542,0.686,0.869,0.966,0.067,0.213,0.123
2/15/2016 6:00,7777,7777,7777,7777,-0.371,-0.255,-0.173,0.098,0.452,0.538,0.681,0.87,0.967,0.067,0.213,0.123
2/15/2016 7:00,7777,7777,7777,7777,-0.37,-0.247,-0.168,0.097,0.454,0.536,0.683,0.872,0.959,0.067,0.213,0.123
2/15/2016 8:00,7777,7777,7777,7777,-0.377,-0.255,-0.17,0.096,0.452,0.54,0.685,0.872,0.97,0.067,0.213,0.123
2/15/2016 9:00,7777,7777,7777,7777,-0.374,-0.247,-0.167,0.096,0.453,0.539,0.688,0.877,0.964,0.067,0.213,0.123
2/15/2016 10:00,7777,7777,7777,7777,-0.373,-0.249,-0.16,0.098,0.456,0.536,0.689,0.874,0.967,0.067,0.213,0.123
2/15/2016 11:00,7777,7777,7777,7777,-0.379,-0.255,-0.173,0.095,0.452,0.541,0.687,0.869,0.963,0.067,0.213,0.123
2/15/2016 12:00,7777,7777,7777,7777,-0.38,-0.254,-0.166,0.1,0.451,0.541,0.686,0.869,0.964,0.067,0.213,0.123
2/15/2016 13:00,7777,7777,7777,7777,-0.383,-0.255,-0.171,0.097,0.45,0.533,0.681,0.862,0.963,0.067,0.213,0.123
2/15/2016 14:00,7777,7777,7777,7777,-0.39,-0.26,-0.17,0.093,0.45,0.531,0.679,0.866,0.961,0.067,0.213,0.123
2/15/2016 15:00,7777,7777,7777,7777,-0.39,-0.26,-0.168,0.097,0.446,0.525,0.681,0.862,0.961,0.067,0.213,0.123
2/15/2016 16:00,7777,7777,7777,7777,-0.396,-0.264,-0.168,0.089,0.446,0.533,0.683,0.868,0.963,0.067,0.213,0.123
2/15/2016 17:00,7777,7777,7777,7777,-0.39,-0.255,-0.17,0.102,0.45,0.536,0.681,0.868,0.968,0.067,0.213,0.123
2/15/2016 18:00,7777,7777,7777,7777,-0.392,-0.262,-0.171,0.097,0.45,0.538,0.689,0.864,0.963,0.067,0.213,0.123
2/15/2016 19:00,7777,7777,7777,7777,-0.395,-0.258,-0.169,0.099,0.451,0.533,0.684,0.871,0.961,0.067,0.213,0.123
2/15/2016 20:00,7777,7777,7777,7777,-0.402,-0.259,-0.166,0.098,0.45,0.534,0.687,0.866,0.959,0.067,0.213,0.123
2/15/2016 21:00,7777,7777,7777,7777,-0.399,-0.267,-0.171,0.097,0.445,0.537,0.68,0.862,0.952,0.067,0.213,0.123
2/15/2016 22:00,7777,7777,7777,7777,-0.412,-0.266,-0.173,0.091,0.449,0.535,0.678,0.86,0.954,0.067,0.213,0.123
2/15/2016 23:00,7777,7777,7777,7777,-0.413,-0.267,-0.174,0.09,0.446,0.532,0.677,0.86,0.957,0.066,0.213,0.123
2/16/2016 0:00,7777,7777,7777,7777,-0.412,-0.27,-0.171,0.099,0.452,0.537,0.682,0.863,0.958,0.066,0.213,0.123
2/16/2016 1:00,7777,7777,7777,7777,-0.414,-0.264,-0.171,0.095,0.45,0.533,0.678,0.865,0.956,0.066,0.213,0.123
2/16/2016 2:00,7777,7777,7777,7777,-0.414,-0.268,-0.173,0.091,0.447,0.535,0.682,0.863,0.956,0.066,0.213,0.123
2/16/2016 3:00,7777,7777,7777,7777,-0.421,-0.271,-0.171,0.099,0.447,0.535,0.676,0.863,0.958,0.066,0.213,0.123
2/16/2016 4:00,7777,7777,7777,7777,-0.421,-0.277,-0.175,0.097,0.448,0.531,0.682,0.861,0.958,0.066,0.213,0.123
2/16/2016 5:00,7777,7777,7777,7777,-0.427,-0.279,-0.171,0.098,0.452,0.533,0.681,0.87,0.961,0.066,0.213,0.123
2/16/2016 6:00,7777,7777,7777,7777,-0.43,-0.276,-0.174,0.099,0.444,0.528,0.679,0.866,0.958,0.066,0.213,0.123
2/16/2016 7:00,7777,7777,7777,7777,-0.436,-0.279,-0.177,0.093,0.443,0.533,0.678,0.865,0.956,0.066,0.213,0.123
2/16/2016 8:00,7777,7777,7777,7777,-0.436,-0.284,-0.174,0.094,0.449,0.53,0.677,0.865,0.954,0.066,0.213,0.123
2/16/2016 9:00,7777,7777,7777,7777,-0.436,-0.285,-0.171,0.095,0.45,0.533,0.681,0.866,0.959,0.066,0.213,0.123
2/16/2016 10:00,7777,7777,7777,7777,-0.44,-0.287,-0.176,0.096,0.45,0.529,0.679,0.864,0.959,0.066,0.213,0.123
2/16/2016 11:00,7777,7777,7777,7777,-0.451,-0.29,-0.177,0.094,0.446,0.532,0.679,0.866,0.959,0.066,0.213,0.123
2/16/2016 12:00,7777,7777,7777,7777,-0.447,-0.289,-0.178,0.094,0.449,0.53,0.68,0.867,0.958,0.066,0.213,0.123
2/16/2016 13:00,7777,7777,7777,7777,-0.457,-0.292,-0.177,0.096,0.444,0.531,0.674,0.862,0.959,0.066,0.213,0.123
2/16/2016 14:00,7777,7777,7777,7777,-0.459,-0.298,-0.185,0.09,0.442,0.526,0.671,0.858,0.958,0.066,0.213,0.123
2/16/2016 15:00,7777,7777,7777,7777,-0.463,-0.3,-0.18,0.092,0.443,0.531,0.676,0.861,0.955,0.065,0.213,0.123
2/16/2016 16:00,7777,7777,7777,7777,-0.46,-0.299,-0.179,0.092,0.444,0.53,0.675,0.858,0.954,0.066,0.213,0.123
2/16/2016 17:00,7777,7777,7777,7777,-0.462,-0.301,-0.183,0.094,0.442,0.528,0.667,0.858,0.956,0.066,0.213,0.122
2/16/2016 18:00,7777,7777,7777,7777,-0.464,-0.305,-0.182,0.089,0.445,0.523,0.674,0.865,0.952,0.065,0.213,0.123
2/16/2016 19:00,7777,7777,7777,7777,-0.472,-0.305,-0.181,0.093,0.446,0.531,0.675,0.864,0.955,0.065,0.213,0.123
2/16/2016 20:00,7777,7777,7777,7777,-0.472,-0.304,-0.184,0.095,0.449,0.53,0.678,0.863,0.956,0.065,0.213,0.123
2/16/2016 21:00,7777,7777,7777,7777,-0.474,-0.309,-0.183,0.094,0.442,0.532,0.677,0.862,0.957,0.065,0.213,0.123
2/16/2016 22:00,7777,7777,7777,7777,-0.477,-0.314,-0.18,0.093,0.445,0.533,0.68,0.859,0.956,0.065,0.213,0.123
2/16/2016 23:00,7777,7777,7777,7777,-0.475,-0.312,-0.188,0.091,0.445,0.531,0.674,0.859,0.954,0.065,0.213,0.123
2/17/2016 0:00,7777,7777,7777,7777,-0.479,-0.316,-0.183,0.091,0.448,0.531,0.674,0.861,0.957,0.065,0.213,0.123
2/17/2016 1:00,7777,7777,7777,7777,-0.485,-0.321,-0.189,0.092,0.444,0.528,0.675,0.858,0.953,0.065,0.213,0.123
2/17/2016 2:00,7777,7777,7777,7777,-0.482,-0.32,-0.184,0.087,0.437,0.527,0.669,0.859,0.952,0.065,0.213,0.122
2/17/2016 3:00,7777,7777,7777,7777,-0.488,-0.32,-0.19,0.088,0.445,0.529,0.676,0.857,0.954,0.065,0.213,0.122
2/17/2016 4:00,7777,7777,7777,7777,-0.49,-0.321,-0.189,0.09,0.443,0.522,0.673,0.856,0.951,0.065,0.213,0.122
2/17/2016 5:00,7777,7777,7777,7777,-0.491,-0.321,-0.188,0.086,0.438,0.528,0.673,0.86,0.952,0.065,0.213,0.123
2/17/2016 6:00,7777,7777,7777,7777,-0.495,-0.327,-0.184,0.088,0.443,0.528,0.678,0.859,0.95,0.065,0.213,0.123
2/17/2016 7:00,7777,7777,7777,7777,-0.491,-0.326,-0.185,0.091,0.448,0.525,0.672,0.857,0.948,0.065,0.213,0.123
2/17/2016 8:00,7777,7777,7777,7777,-0.496,-0.326,-0.194,0.089,0.441,0.531,0.67,0.855,0.948,0.065,0.213,0.123
2/17/2016 9:00,7777,7777,7777,7777,-0.499,-0.325,-0.194,0.089,0.447,0.528,0.676,0.859,0.952,0.065,0.213,0.122
2/17/2016 10:00,7777,7777,7777,7777,-0.505,-0.331,-0.181,0.089,0.441,0.531,0.678,0.857,0.95,0.065,0.213,0.122
2/17/2016 11:00,7777,7777,7777,7777,-0.513,-0.335,-0.198,0.088,0.442,0.528,0.67,0.856,0.949,0.065,0.213,0.122
2/17/2016 12:00,7777,7777,7777,7777,-0.511,-0.334,-0.191,0.093,0.441,0.524,0.671,0.854,0.944,0.065,0.213,0.122
2/17/2016 13:00,7777,7777,7777,7777,-0.519,-0.336,-0.196,0.083,0.441,0.525,0.672,0.855,0.955,0.065,0.213,0.122
2/17/2016 14:00,7777,7777,7777,7777,-0.527,-0.34,-0.196,0.085,0.435,0.525,0.67,0.854,0.951,0.064,0.213,0.122
2/17/2016 15:00,7777,7777,7777,7777,-0.534,-0.34,-0.192,0.087,0.442,0.523,0.666,0.851,0.947,0.064,0.213,0.122
2/17/2016 16:00,7777,7777,7777,7777,-0.533,-0.341,-0.195,0.09,0.44,0.522,0.671,0.854,0.95,0.064,0.213,0.123
2/17/2016 17:00,7777,7777,7777,7777,-0.54,-0.346,-0.194,0.084,0.438,0.522,0.661,0.852,0.945,0.064,0.213,0.122
2/17/2016 18:00,7777,7777,7777,7777,-0.539,-0.343,-0.2,0.09,0.44,0.524,0.669,0.852,0.954,0.064,0.213,0.122
2/17/2016 19:00,7777,7777,7777,7777,-0.544,-0.348,-0.196,0.093,0.439,0.523,0.668,0.855,0.95,0.064,0.213,0.122
2/17/2016 20:00,7777,7777,7777,7777,-0.551,-0.353,-0.193,0.089,0.439,0.522,0.669,0.858,0.948,0.064,0.213,0.122
2/17/2016 21:00,7777,7777,7777,7777,-0.551,-0.35,-0.194,0.089,0.439,0.525,0.668,0.855,0.948,0.064,0.213,0.122
2/17/2016 22:00,7777,7777,7777,7777,-0.554,-0.36,-0.199,0.088,0.442,0.524,0.673,0.854,0.947,0.064,0.213,0.122
2/17/2016 23:00,7777,7777,7777,7777,-0.554,-0.357,-0.197,0.084,0.439,0.526,0.671,0.852,0.945,0.064,0.213,0.122
2/18/2016 0:00,7777,7777,7777,7777,-0.556,-0.357,-0.192,0.088,0.445,0.526,0.673,0.854,0.947,0.064,0.213,0.122
2/18/2016 1:00,7777,7777,7777,7777,-0.556,-0.355,-0.194,0.089,0.445,0.531,0.673,0.854,0.952,0.064,0.213,0.122
2/18/2016 2:00,7777,7777,7777,7777,-0.562,-0.363,-0.198,0.085,0.439,0.527,0.667,0.852,0.945,0.064,0.213,0.122
2/18/2016 3:00,7777,7777,7777,7777,-0.567,-0.366,-0.199,0.086,0.436,0.524,0.664,0.849,0.942,0.064,0.213,0.122
2/18/2016 4:00,7777,7777,7777,7777,-0.569,-0.364,-0.201,0.09,0.438,0.526,0.662,0.847,0.942,0.064,0.213,0.122
2/18/2016 5:00,7777,7777,7777,7777,-0.571,-0.368,-0.197,0.088,0.436,0.526,0.662,0.849,0.951,0.064,0.213,0.122
2/18/2016 6:00,7777,7777,7777,7777,-0.573,-0.366,-0.199,0.088,0.436,0.524,0.666,0.853,0.945,0.064,0.213,0.122
2/18/2016 7:00,7777,7777,7777,7777,-0.582,-0.368,-0.201,0.097,0.436,0.528,0.671,0.849,0.947,0.064,0.213,0.122
2/18/2016 8:00,7777,7777,7777,7777,-0.582,-0.368,-0.199,0.086,0.44,0.526,0.667,0.849,0.953,0.064,0.213,0.122
2/18/2016 9:00,7777,7777,7777,7777,-0.594,-0.371,-0.196,0.089,0.435,0.521,0.659,0.85,0.946,0.063,0.213,0.122
2/18/2016 10:00,7777,7777,7777,7777,-0.595,-0.377,-0.203,0.084,0.434,0.52,0.662,0.847,0.949,0.063,0.212,0.122
2/18/2016 11:00,7777,7777,7777,7777,-0.599,-0.373,-0.205,0.084,0.438,0.526,0.663,0.845,0.941,0.063,0.212,0.122
2/18/2016 12:00,7777,7777,7777,7777,-0.605,-0.376,-0.207,0.087,0.437,0.517,0.666,0.849,0.946,0.063,0.212,0.122
2/18/2016 13:00,7777,7777,7777,7777,-0.614,-0.385,-0.208,0.083,0.436,0.524,0.662,0.848,0.945,0.063,0.212,0.122
2/18/2016 14:00,7777,7777,7777,7777,-0.62,-0.386,-0.204,0.08,0.436,0.52,0.667,0.848,0.943,0.063,0.212,0.122
2/18/2016 15:00,7777,7777,7777,7777,-0.628,-0.391,-0.21,0.078,0.43,0.514,0.663,0.844,0.944,0.063,0.212,0.122
2/18/2016 16:00,7777,7777,7777,7777,-0.626,-0.392,-0.209,0.087,0.433,0.519,0.664,0.845,0.947,0.063,0.212,0.122
2/18/2016 17:00,7777,7777,7777,7777,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2/18/2016 18:00,7777,7777,7777,7777,-0.64,-0.398,-0.218,0.079,0.433,0.519,0.664,0.847,0.944,0.062,0.212,0.122
2/18/2016 19:00,7777,7777,7777,7777,-0.643,-0.403,-0.216,0.084,0.436,0.52,0.671,0.85,0.945,0.062,0.212,0.122
2/18/2016 20:00,7777,7777,7777,7777,-0.643,-0.401,-0.208,0.088,0.438,0.522,0.671,0.852,0.945,0.062,0.212,0.122
2/18/2016 21:00,7777,7777,7777,7777,-0.653,-0.406,-0.206,0.086,0.44,0.527,0.668,0.853,0.946,0.062,0.212,0.122
2/18/2016 22:00,7777,7777,7777,7777,-0.653,-0.409,-0.213,0.083,0.441,0.523,0.668,0.85,0.942,0.062,0.212,0.122
2/18/2016 23:00,7777,7777,7777,7777,-0.657,-0.404,-0.215,0.084,0.438,0.526,0.671,0.852,0.943,0.062,0.212,0.122
2/19/2016 0:00,7777,7777,7777,7777,-0.661,-0.407,-0.216,0.086,0.445,0.522,0.669,0.854,0.945,0.062,0.212,0.122
2/19/2016 1:00,7777,7777,7777,7777,-0.665,-0.41,-0.225,0.088,0.436,0.522,0.671,0.85,0.945,0.062,0.212,0.122
2/19/2016 2:00,7777,7777,7777,7777,-0.669,-0.414,-0.219,0.088,0.439,0.528,0.671,0.854,0.945,0.062,0.212,0.122
2/19/2016 3:00,7777,7777,7777,7777,-0.671,-0.42,-0.22,0.084,0.435,0.518,0.672,0.85,0.946,0.062,0.212,0.122
2/19/2016 4:00,7777,7777,7777,7777,-0.673,-0.422,-0.223,0.087,0.441,0.524,0.671,0.854,0.945,0.061,0.212,0.122
2/19/2016 5:00,7777,7777,7777,7777,-0.68,-0.421,-0.225,0.084,0.443,0.522,0.671,0.852,0.945,0.061,0.212,0.122
2/19/2016 6:00,7777,7777,7777,7777,-0.687,-0.425,-0.225,0.084,0.443,0.526,0.665,0.848,0.945,0.061,0.212,0.122
2/19/2016 7:00,7777,7777,7777,7777,-0.689,-0.427,-0.225,0.088,0.438,0.522,0.671,0.852,0.943,0.061,0.212,0.122
2/19/2016 8:00,7777,7777,7777,7777,-0.696,-0.436,-0.225,0.086,0.43,0.518,0.671,0.85,0.943,0.061,0.212,0.122
2/19/2016 9:00,7777,7777,7777,7777,-0.7,-0.44,-0.229,0.086,0.43,0.518,0.667,0.841,0.941,0.061,0.212,0.122
2/19/2016 10:00,7777,7777,7777,7777,-0.711,-0.442,-0.227,0.08,0.436,0.515,0.66,0.846,0.939,0.061,0.212,0.122
2/19/2016 11:00,7777,7777,7777,7777,-0.719,-0.444,-0.228,0.083,0.435,0.518,0.659,0.844,0.938,0.061,0.212,0.122
2/19/2016 12:00,7777,7777,7777,7777,-0.717,-0.451,-0.24,0.076,0.428,0.511,0.661,0.842,0.941,0.061,0.212,0.122
2/19/2016 13:00,7777,7777,7777,7777,-0.721,-0.454,-0.236,0.082,0.427,0.515,0.658,0.843,0.939,0.06,0.212,0.122
2/19/2016 14:00,7777,7777,7777,7777,-0.727,-0.463,-0.243,0.075,0.427,0.515,0.658,0.839,0.939,0.06,0.212,0.122
2/19/2016 15:00,7777,7777,7777,7777,-0.729,-0.465,-0.243,0.078,0.424,0.516,0.651,0.84,0.937,0.06,0.212,0.122
2/19/2016 16:00,7777,7777,7777,7777,-0.733,-0.462,-0.24,0.078,0.427,0.514,0.653,0.843,0.932,0.06,0.212,0.122
2/19/2016 17:00,7777,7777,7777,7777,-0.734,-0.461,-0.239,0.08,0.432,0.515,0.656,0.837,0.931,0.06,0.212,0.122
2/19/2016 18:00,7777,7777,7777,7777,-0.742,-0.471,-0.243,0.071,0.427,0.513,0.662,0.841,0.939,0.06,0.212,0.122
2/19/2016 19:00,7777,7777,7777,7777,-0.744,-0.471,-0.247,0.082,0.432,0.511,0.655,0.842,0.937,0.06,0.212,0.122
2/19/2016 20:00,7777,7777,7777,7777,-0.741,-0.474,-0.244,0.074,0.429,0.51,0.655,0.843,0.936,0.06,0.212,0.122
2/19/2016 21:00,7777,7777,7777,7777,-0.747,-0.472,-0.246,0.075,0.425,0.506,0.657,0.838,0.936,0.06,0.212,0.122
2/19/2016 22:00,7777,7777,7777,7777,-0.747,-0.478,-0.252,0.077,0.429,0.517,0.658,0.841,0.936,0.059,0.212,0.122
2/19/2016 23:00,7777,7777,7777,7777,-0.744,-0.484,-0.251,0.077,0.428,0.515,0.654,0.835,0.935,0.059,0.212,0.122
2/20/2016 0:00,7777,7777,7777,7777,-0.748,-0.481,-0.247,0.078,0.426,0.515,0.658,0.841,0.937,0.059,0.212,0.122
2/20/2016 1:00,7777,7777,7777,7777,-0.739,-0.488,-0.253,0.073,0.428,0.515,0.652,0.845,0.935,0.059,0.211,0.122
2/20/2016 2:00,7777,7777,7777,7777,-0.75,-0.488,-0.255,0.078,0.425,0.509,0.652,0.843,0.932,0.059,0.211,0.122
2/20/2016 3:00,7777,7777,7777,7777,-0.75,-0.49,-0.262,0.073,0.426,0.511,0.654,0.837,0.937,0.059,0.211,0.122
2/20/2016 4:00,7777,7777,7777,7777,-0.744,-0.488,-0.261,0.074,0.426,0.514,0.655,0.84,0.935,0.059,0.212,0.122
2/20/2016 5:00,7777,7777,7777,7777,-0.748,-0.488,-0.258,0.073,0.428,0.513,0.652,0.841,0.929,0.059,0.212,0.122
2/20/2016 6:00,7777,7777,7777,7777,-0.745,-0.491,-0.265,0.071,0.425,0.509,0.656,0.841,0.932,0.059,0.211,0.122
2/20/2016 7:00,7777,7777,7777,7777,-0.752,-0.486,-0.266,0.075,0.426,0.514,0.654,0.841,0.937,0.059,0.211,0.122
2/20/2016 8:00,7777,7777,7777,7777,-0.748,-0.49,-0.262,0.078,0.43,0.512,0.655,0.84,0.935,0.059,0.211,0.122
2/20/2016 9:00,7777,7777,7777,7777,-0.748,-0.486,-0.264,0.072,0.428,0.51,0.655,0.836,0.937,0.059,0.211,0.122
2/20/2016 10:00,7777,7777,7777,7777,-0.752,-0.491,-0.265,0.07,0.431,0.514,0.655,0.838,0.936,0.058,0.211,0.122
2/20/2016 11:00,7777,7777,7777,7777,-0.752,-0.494,-0.266,0.076,0.424,0.505,0.649,0.831,0.929,0.058,0.211,0.122
