Date	Time (AKST)	Discharge (cms)
7/6/15	16:00	18.24
7/6/15	16:15	18.36
7/6/15	16:30	18.40
7/6/15	16:45	18.52
7/6/15	17:00	18.72
7/6/15	17:15	18.63
7/6/15	17:30	18.80
7/6/15	17:45	18.78
7/6/15	18:00	18.89
7/6/15	18:15	18.98
7/6/15	18:30	19.49
7/6/15	18:45	19.56
7/6/15	19:00	20.20
7/6/15	19:15	21.16
7/6/15	19:30	21.56
7/6/15	19:45	22.16
7/6/15	20:00	22.24
7/6/15	20:15	22.55
7/6/15	20:30	22.73
7/6/15	20:45	22.80
7/6/15	21:00	23.00
7/6/15	21:15	23.30
7/6/15	21:30	23.41
7/6/15	21:45	23.36
7/6/15	22:00	23.25
7/6/15	22:15	23.37
7/6/15	22:30	23.45
7/6/15	22:45	23.32
7/6/15	23:00	23.25
7/6/15	23:15	23.09
7/6/15	23:30	22.96
7/6/15	23:45	23.18
7/7/15	0:00	23.18
7/7/15	0:15	23.27
7/7/15	0:30	23.10
7/7/15	0:45	22.98
7/7/15	1:00	23.07
7/7/15	1:15	22.90
7/7/15	1:30	23.06
7/7/15	1:45	23.14
7/7/15	2:00	22.98
7/7/15	2:15	22.97
7/7/15	2:30	22.70
7/7/15	2:45	22.64
7/7/15	3:00	22.70
7/7/15	3:15	22.57
7/7/15	3:30	22.54
7/7/15	3:45	22.61
7/7/15	4:00	22.56
7/7/15	4:15	22.52
7/7/15	4:30	22.51
7/7/15	4:45	22.58
7/7/15	5:00	22.89
7/7/15	5:15	22.96
7/7/15	5:30	22.88
7/7/15	5:45	22.75
7/7/15	6:00	22.91
7/7/15	6:15	22.97
7/7/15	6:30	22.90
7/7/15	6:45	22.90
7/7/15	7:00	22.82
7/7/15	7:15	22.90
7/7/15	7:30	22.76
7/7/15	7:45	22.77
7/7/15	8:00	22.75
7/7/15	8:15	22.90
7/7/15	8:30	22.82
7/7/15	8:45	22.87
7/7/15	9:00	22.75
7/7/15	9:15	22.72
7/7/15	9:30	22.66
7/7/15	9:45	22.63
7/7/15	10:00	22.85
7/7/15	10:15	22.85
7/7/15	10:30	22.87
7/7/15	10:45	22.65
7/7/15	11:00	22.66
7/7/15	11:15	22.79
7/7/15	11:30	22.79
7/7/15	11:45	22.70
7/7/15	12:00	22.66
7/7/15	12:15	22.63
7/7/15	12:30	22.55
7/7/15	12:45	22.53
7/7/15	13:00	22.57
7/7/15	13:15	22.39
7/7/15	13:30	22.42
7/7/15	13:45	22.31
7/7/15	14:00	22.31
7/7/15	14:15	22.20
7/7/15	14:30	22.24
7/7/15	14:45	22.28
7/7/15	15:00	22.18
7/7/15	15:15	22.04
7/7/15	15:30	21.96
7/7/15	15:45	21.93
7/7/15	16:00	21.80
7/7/15	16:15	21.76
7/7/15	16:30	21.76
7/7/15	16:45	21.65
7/7/15	17:00	21.73
7/7/15	17:15	21.69
7/7/15	17:30	21.65
7/7/15	17:45	21.74
7/7/15	18:00	21.65
7/7/15	18:15	21.67
7/7/15	18:30	21.63
7/7/15	18:45	21.63
7/7/15	19:00	21.59
7/7/15	19:15	21.67
7/7/15	19:30	21.67
7/7/15	19:45	21.67
7/7/15	20:00	21.77
7/7/15	20:15	21.81
7/7/15	20:30	21.85
7/7/15	20:45	21.85
7/7/15	21:00	21.81
7/7/15	21:15	21.86
7/7/15	21:30	21.82
7/7/15	21:45	21.75
7/7/15	22:00	21.62
7/7/15	22:15	21.75
7/7/15	22:30	21.65
7/7/15	22:45	21.75
7/7/15	23:00	21.77
7/7/15	23:15	21.83
7/7/15	23:30	21.89
7/7/15	23:45	21.82
7/8/15	0:00	21.88
7/8/15	0:15	21.80
7/8/15	0:30	21.82
7/8/15	0:45	21.80
7/8/15	1:00	21.75
7/8/15	1:15	21.81
7/8/15	1:30	21.99
7/8/15	1:45	21.95
7/8/15	2:00	22.02
7/8/15	2:15	22.04
7/8/15	2:30	21.98
7/8/15	2:45	21.98
7/8/15	3:00	21.87
7/8/15	3:15	21.98
7/8/15	3:30	21.91
7/8/15	3:45	21.82
7/8/15	4:00	21.87
7/8/15	4:15	21.80
7/8/15	4:30	21.68
7/8/15	4:45	21.71
7/8/15	5:00	21.67
7/8/15	5:15	21.67
7/8/15	5:30	21.60
7/8/15	5:45	21.56
7/8/15	6:00	21.68
7/8/15	6:15	21.61
7/8/15	6:30	21.51
7/8/15	6:45	21.36
7/8/15	7:00	21.45
7/8/15	7:15	21.44
7/8/15	7:30	21.48
7/8/15	7:45	21.41
7/8/15	8:00	21.38
7/8/15	8:15	21.38
7/8/15	8:30	21.17
7/8/15	8:45	21.08
7/8/15	9:00	21.03
7/8/15	9:15	20.98
7/8/15	9:30	20.88
7/8/15	9:45	20.73
7/8/15	10:00	20.51
7/8/15	10:15	20.55
7/8/15	10:30	20.38
7/8/15	10:45	20.30
7/8/15	11:00	20.31
7/8/15	11:15	20.18
7/8/15	11:30	20.13
7/8/15	11:45	20.03
7/8/15	12:00	20.00
7/8/15	12:15	20.00
7/8/15	12:30	19.86
7/8/15	12:45	19.83
7/8/15	13:00	19.77
7/8/15	13:15	19.69
7/8/15	13:30	19.73
7/8/15	13:45	19.49
7/8/15	14:00	19.42
7/8/15	14:15	19.51
7/8/15	14:30	19.38
7/8/15	14:45	19.35
7/8/15	15:00	19.24
7/8/15	15:15	19.29
7/8/15	15:30	19.10
7/8/15	15:45	19.13
7/8/15	16:00	19.22
7/8/15	16:15	19.10
7/8/15	16:30	19.11
7/8/15	16:45	19.03
7/8/15	17:00	19.03
7/8/15	17:15	18.94
7/8/15	17:30	18.97
7/8/15	17:45	18.90
7/8/15	18:00	18.83
7/8/15	18:15	18.86
7/8/15	18:30	18.77
7/8/15	18:45	18.83
7/8/15	19:00	18.72
7/8/15	19:15	18.63
7/8/15	19:30	18.64
7/8/15	19:45	18.55
7/8/15	20:00	18.51
7/8/15	20:15	18.55
7/8/15	20:30	18.48
7/8/15	20:45	18.45
7/8/15	21:00	18.39
7/8/15	21:15	18.46
7/8/15	21:30	18.33
7/8/15	21:45	18.33
7/8/15	22:00	18.24
7/8/15	22:15	18.24
7/8/15	22:30	18.20
7/8/15	22:45	18.11
7/8/15	23:00	18.07
7/8/15	23:15	18.03
7/8/15	23:30	18.14
7/8/15	23:45	18.04
7/9/15	0:00	18.04
7/9/15	0:15	18.15
7/9/15	0:30	17.96
7/9/15	0:45	18.04
7/9/15	1:00	18.08
7/9/15	1:15	17.92
7/9/15	1:30	17.92
7/9/15	1:45	17.87
7/9/15	2:00	17.84
7/9/15	2:15	17.73
7/9/15	2:30	17.62
7/9/15	2:45	17.61
7/9/15	3:00	17.62
7/9/15	3:15	17.55
7/9/15	3:30	17.56
7/9/15	3:45	17.41
7/9/15	4:00	17.45
7/9/15	4:15	17.37
7/9/15	4:30	17.50
7/9/15	4:45	17.44
7/9/15	5:00	17.26
7/9/15	5:15	17.28
7/9/15	5:30	17.23
7/9/15	5:45	17.23
7/9/15	6:00	17.23
7/9/15	6:15	17.13
7/9/15	6:30	16.99
7/9/15	6:45	17.00
7/9/15	7:00	16.96
7/9/15	7:15	16.95
7/9/15	7:30	16.82
7/9/15	7:45	16.75
7/9/15	8:00	16.65
7/9/15	8:15	16.61
7/9/15	8:30	16.62
7/9/15	8:45	16.56
7/9/15	9:00	16.42
7/9/15	9:15	16.48
7/9/15	9:30	16.38
7/9/15	9:45	16.45
7/9/15	10:00	16.38
7/9/15	10:15	16.31
7/9/15	10:30	16.35
7/9/15	10:45	16.34
7/9/15	11:00	16.19
7/9/15	11:15	16.21
7/9/15	11:30	16.10
7/9/15	11:45	16.21
7/9/15	12:00	16.19
7/9/15	12:15	16.17
7/9/15	12:30	16.10
7/9/15	12:45	16.13
7/9/15	13:00	16.09
7/9/15	13:15	16.18
7/9/15	13:30	16.22
7/9/15	13:45	16.18
7/9/15	14:00	16.22
7/9/15	14:15	16.22
7/9/15	14:30	16.28
7/9/15	14:45	16.30
7/9/15	15:00	16.30
7/9/15	15:15	16.31
7/9/15	15:30	16.39
7/9/15	15:45	16.34
7/9/15	16:00	16.48
7/9/15	16:15	16.59
7/9/15	16:30	16.56
7/9/15	16:45	16.51
7/9/15	17:00	16.46
7/9/15	17:15	16.52
7/9/15	17:30	16.54
7/9/15	17:45	16.59
7/9/15	18:00	16.58
7/9/15	18:15	16.52
7/9/15	18:30	16.53
7/9/15	18:45	16.55
7/9/15	19:00	16.68
7/9/15	19:15	16.60
7/9/15	19:30	16.63
7/9/15	19:45	16.72
7/9/15	20:00	16.65
7/9/15	20:15	16.73
7/9/15	20:30	16.79
7/9/15	20:45	16.72
7/9/15	21:00	16.72
7/9/15	21:15	16.72
7/9/15	21:30	16.75
7/9/15	21:45	16.72
7/9/15	22:00	16.72
7/9/15	22:15	16.73
7/9/15	22:30	16.70
7/9/15	22:45	16.76
7/9/15	23:00	16.74
7/9/15	23:15	16.67
7/9/15	23:30	16.76
7/9/15	23:45	16.72
7/10/15	0:00	16.66
7/10/15	0:15	16.69
7/10/15	0:30	16.65
7/10/15	0:45	16.69
7/10/15	1:00	16.60
7/10/15	1:15	16.59
7/10/15	1:30	16.65
7/10/15	1:45	16.52
7/10/15	2:00	16.56
7/10/15	2:15	16.53
7/10/15	2:30	16.44
7/10/15	2:45	16.42
7/10/15	3:00	16.35
7/10/15	3:15	16.31
7/10/15	3:30	16.28
7/10/15	3:45	16.33
7/10/15	4:00	16.31
7/10/15	4:15	16.28
7/10/15	4:30	16.26
7/10/15	4:45	16.14
7/10/15	5:00	16.13
7/10/15	5:15	16.10
7/10/15	5:30	15.97
7/10/15	5:45	16.03
7/10/15	6:00	15.94
7/10/15	6:15	15.90
7/10/15	6:30	15.94
7/10/15	6:45	15.94
7/10/15	7:00	15.87
7/10/15	7:15	15.83
7/10/15	7:30	15.86
7/10/15	7:45	15.72
7/10/15	8:00	15.75
7/10/15	8:15	15.70
7/10/15	8:30	15.66
7/10/15	8:45	15.63
7/10/15	9:00	15.61
7/10/15	9:15	15.58
7/10/15	9:30	15.54
7/10/15	9:45	15.51
7/10/15	10:00	15.51
7/10/15	10:15	15.55
7/10/15	10:30	15.47
7/10/15	10:45	15.46
7/10/15	11:00	15.49
7/10/15	11:15	15.43
7/10/15	11:30	15.34
7/10/15	11:45	15.39
7/10/15	12:00	15.47
7/10/15	12:15	15.39
7/10/15	12:30	15.34
7/10/15	12:45	15.37
7/10/15	13:00	15.35
7/10/15	13:15	15.33
7/10/15	13:30	15.35
7/10/15	13:45	15.35
7/10/15	14:00	15.42
7/10/15	14:15	15.37
7/10/15	14:30	15.36
7/10/15	14:45	15.28
7/10/15	15:00	15.43
7/10/15	15:15	15.36
7/10/15	15:30	15.46
7/10/15	15:45	15.39
7/10/15	16:00	15.34
7/10/15	16:15	15.39
7/10/15	16:30	15.47
7/10/15	16:45	15.46
7/10/15	17:00	15.49
7/10/15	17:15	15.50
7/10/15	17:30	15.60
7/10/15	17:45	15.66
7/10/15	18:00	15.69
7/10/15	18:15	15.79
7/10/15	18:30	15.82
7/10/15	18:45	15.87
7/10/15	19:00	15.95
7/10/15	19:15	15.95
7/10/15	19:30	15.96
7/10/15	19:45	16.02
7/10/15	20:00	16.01
7/10/15	20:15	16.01
7/10/15	20:30	16.02
7/10/15	20:45	16.10
7/10/15	21:00	16.07
7/10/15	21:15	16.15
7/10/15	21:30	16.02
7/10/15	21:45	16.10
7/10/15	22:00	16.06
7/10/15	22:15	16.14
7/10/15	22:30	16.08
7/10/15	22:45	16.11
7/10/15	23:00	16.04
7/10/15	23:15	16.05
7/10/15	23:30	16.11
7/10/15	23:45	16.11
7/11/15	0:00	16.12
7/11/15	0:15	16.07
7/11/15	0:30	16.05
7/11/15	0:45	16.04
7/11/15	1:00	16.00
7/11/15	1:15	16.05
7/11/15	1:30	16.06
7/11/15	1:45	16.00
7/11/15	2:00	16.01
7/11/15	2:15	16.01
7/11/15	2:30	15.96
7/11/15	2:45	15.85
7/11/15	3:00	15.81
7/11/15	3:15	15.88
7/11/15	3:30	15.91
7/11/15	3:45	15.85
7/11/15	4:00	15.84
7/11/15	4:15	15.81
7/11/15	4:30	15.79
7/11/15	4:45	15.77
7/11/15	5:00	15.73
7/11/15	5:15	15.70
7/11/15	5:30	15.69
7/11/15	5:45	15.63
7/11/15	6:00	15.62
7/11/15	6:15	15.63
7/11/15	6:30	15.62
7/11/15	6:45	15.50
7/11/15	7:00	3.81
7/11/15	7:15	3.81
7/11/15	7:30	3.81
7/11/15	7:45	3.81
7/11/15	8:00	3.81
7/11/15	8:15	15.65
7/11/15	8:30	15.63
7/11/15	8:45	15.72
7/11/15	9:00	15.16
7/11/15	9:15	15.27
7/11/15	9:30	15.41
7/11/15	9:45	15.27
7/11/15	10:00	15.30
7/11/15	10:15	15.02
7/11/15	10:30	15.37
7/11/15	10:45	14.98
7/11/15	11:00	14.90
7/11/15	11:15	14.91
7/11/15	11:30	14.85
7/11/15	11:45	14.73
7/11/15	12:00	14.95
7/11/15	12:15	15.09
7/11/15	12:30	14.86
7/11/15	12:45	15.24
7/11/15	13:00	15.46
7/11/15	13:15	15.68
7/11/15	13:30	15.71
7/11/15	13:45	15.97
7/11/15	14:00	16.07
7/11/15	14:15	15.71
7/11/15	14:30	15.71
7/11/15	14:45	16.20
7/11/15	15:00	16.22
7/11/15	15:15	15.76
7/11/15	15:30	16.46
7/11/15	15:45	16.08
7/11/15	16:00	16.10
7/11/15	16:15	16.51
7/11/15	16:30	16.39
7/11/15	16:45	16.63
7/11/15	17:00	16.75
7/11/15	17:15	16.87
7/11/15	17:30	17.11
7/11/15	17:45	16.91
7/11/15	18:00	16.87
7/11/15	18:15	16.91
7/11/15	18:30	16.63
7/11/15	18:45	17.18
7/11/15	19:00	16.92
7/11/15	19:15	16.60
7/11/15	19:30	16.71
7/11/15	19:45	16.91
7/11/15	20:00	16.91
7/11/15	20:15	17.01
7/11/15	20:30	17.12
7/11/15	20:45	17.56
7/11/15	21:00	17.38
7/11/15	21:15	17.36
7/11/15	21:30	17.01
7/11/15	21:45	16.90
7/11/15	22:00	17.27
7/11/15	22:15	17.23
7/11/15	22:30	16.99
7/11/15	22:45	17.30
7/11/15	23:00	16.81
7/11/15	23:15	16.83
7/11/15	23:30	16.56
7/11/15	23:45	16.57
7/12/15	0:00	16.59
7/12/15	0:15	16.46
7/12/15	0:30	15.96
7/12/15	0:45	16.62
7/12/15	1:00	16.44
7/12/15	1:15	16.42
7/12/15	1:30	16.00
7/12/15	1:45	16.09
7/12/15	2:00	15.79
7/12/15	2:15	15.86
7/12/15	2:30	15.93
7/12/15	2:45	15.95
7/12/15	3:00	15.67
7/12/15	3:15	15.29
7/12/15	3:30	15.85
7/12/15	3:45	15.70
7/12/15	4:00	15.94
7/12/15	4:15	15.76
7/12/15	4:30	15.82
7/12/15	4:45	16.05
7/12/15	5:00	16.05
7/12/15	5:15	15.76
7/12/15	5:30	15.60
7/12/15	5:45	15.74
7/12/15	6:00	15.80
7/12/15	6:15	15.45
7/12/15	6:30	15.93
7/12/15	6:45	15.49
7/12/15	7:00	15.85
7/12/15	7:15	15.24
7/12/15	7:30	15.32
7/12/15	7:45	15.50
7/12/15	8:00	15.39
7/12/15	8:15	15.25
7/12/15	8:30	15.36
7/12/15	8:45	15.18
7/12/15	9:00	15.02
7/12/15	9:15	15.26
7/12/15	9:30	15.43
7/12/15	9:45	15.24
7/12/15	10:00	15.27
7/12/15	10:15	15.29
7/12/15	10:30	15.27
7/12/15	10:45	15.10
7/12/15	11:00	15.67
7/12/15	11:15	15.38
7/12/15	11:30	15.29
7/12/15	11:45	15.49
7/12/15	12:00	15.57
7/12/15	12:15	15.06
7/12/15	12:30	15.44
7/12/15	12:45	15.75
7/12/15	13:00	15.71
7/12/15	13:15	15.69
7/12/15	13:30	16.02
7/12/15	13:45	16.01
7/12/15	14:00	16.24
7/12/15	14:15	16.16
7/12/15	14:30	16.62
7/12/15	14:45	16.75
7/12/15	15:00	17.00
7/12/15	15:15	17.70
7/12/15	15:30	17.87
7/12/15	15:45	18.07
7/12/15	16:00	17.92
7/12/15	16:15	18.32
7/12/15	16:30	17.93
7/12/15	16:45	18.00
7/12/15	17:00	17.93
7/12/15	17:15	18.35
7/12/15	17:30	18.44
7/12/15	17:45	18.09
7/12/15	18:00	18.92
7/12/15	18:15	18.54
7/12/15	18:30	18.42
7/12/15	18:45	18.77
7/12/15	19:00	18.13
7/12/15	19:15	18.29
7/12/15	19:30	18.34
7/12/15	19:45	18.41
7/12/15	20:00	18.51
7/12/15	20:15	18.31
7/12/15	20:30	18.36
7/12/15	20:45	18.20
7/12/15	21:00	18.46
7/12/15	21:15	18.45
7/12/15	21:30	18.38
7/12/15	21:45	18.22
7/12/15	22:00	18.72
7/12/15	22:15	18.95
7/12/15	22:30	17.97
7/12/15	22:45	18.36
7/12/15	23:00	18.09
7/12/15	23:15	18.39
7/12/15	23:30	18.02
7/12/15	23:45	18.00
7/13/15	0:00	17.53
7/13/15	0:15	17.56
7/13/15	0:30	17.87
7/13/15	0:45	18.37
7/13/15	1:00	17.66
7/13/15	1:15	17.80
7/13/15	1:30	17.73
7/13/15	1:45	17.79
7/13/15	2:00	17.52
7/13/15	2:15	17.44
7/13/15	2:30	17.85
7/13/15	2:45	17.09
7/13/15	3:00	17.53
7/13/15	3:15	17.32
7/13/15	3:30	17.58
7/13/15	3:45	18.21
7/13/15	4:00	17.94
7/13/15	4:15	17.64
7/13/15	4:30	18.46
7/13/15	4:45	17.99
7/13/15	5:00	18.64
7/13/15	5:15	17.67
7/13/15	5:30	17.89
7/13/15	5:45	17.30
7/13/15	6:00	17.80
7/13/15	6:15	17.95
7/13/15	6:30	18.00
7/13/15	6:45	17.24
7/13/15	7:00	17.55
7/13/15	7:15	17.07
7/13/15	7:30	16.89
7/13/15	7:45	17.00
7/13/15	8:00	17.06
7/13/15	8:15	16.45
7/13/15	8:30	17.04
7/13/15	8:45	17.22
7/13/15	9:00	16.77
7/13/15	9:15	16.62
7/13/15	9:30	16.94
7/13/15	9:45	17.07
7/13/15	10:00	17.17
7/13/15	10:15	17.21
7/13/15	10:30	17.30
7/13/15	10:45	17.02
7/13/15	11:00	17.12
7/13/15	11:15	17.27
7/13/15	11:30	16.87
7/13/15	11:45	17.25
7/13/15	12:00	17.18
7/13/15	12:15	17.42
7/13/15	12:30	17.19
7/13/15	12:45	17.23
7/13/15	13:00	17.04
7/13/15	13:15	17.46
7/13/15	13:30	17.26
7/13/15	13:45	17.67
7/13/15	14:00	17.40
7/13/15	14:15	17.52
7/13/15	14:30	17.37
7/13/15	14:45	18.38
7/13/15	15:00	18.37
7/13/15	15:15	18.01
7/13/15	15:30	17.65
7/13/15	15:45	17.96
7/13/15	16:00	18.40
7/13/15	16:15	18.71
7/13/15	16:30	18.43
7/13/15	16:45	18.96
7/13/15	17:00	18.51
7/13/15	17:15	18.34
7/13/15	17:30	18.89
7/13/15	17:45	18.95
7/13/15	18:00	19.34
7/13/15	18:15	19.30
7/13/15	18:30	18.98
7/13/15	18:45	19.10
7/13/15	19:00	19.18
7/13/15	19:15	18.05
7/13/15	19:30	18.24
7/13/15	19:45	19.21
7/13/15	20:00	19.00
7/13/15	20:15	18.80
7/13/15	20:30	18.78
7/13/15	20:45	19.09
7/13/15	21:00	18.26
7/13/15	21:15	18.79
7/13/15	21:30	19.09
7/13/15	21:45	18.77
7/13/15	22:00	19.22
7/13/15	22:15	19.09
7/13/15	22:30	18.89
7/13/15	22:45	19.53
7/13/15	23:00	19.31
7/13/15	23:15	18.66
7/13/15	23:30	18.08
7/13/15	23:45	18.85
7/14/15	0:00	18.69
7/14/15	0:15	18.59
7/14/15	0:30	19.09
7/14/15	0:45	18.48
7/14/15	1:00	18.27
7/14/15	1:15	18.05
7/14/15	1:30	18.19
7/14/15	1:45	18.55
7/14/15	2:00	17.79
7/14/15	2:15	17.61
7/14/15	2:30	18.76
7/14/15	2:45	17.97
7/14/15	3:00	17.85
7/14/15	3:15	17.65
7/14/15	3:30	17.54
7/14/15	3:45	17.39
7/14/15	4:00	18.13
7/14/15	4:15	17.89
7/14/15	4:30	17.92
7/14/15	4:45	17.72
7/14/15	5:00	17.81
7/14/15	5:15	17.47
7/14/15	5:30	17.66
7/14/15	5:45	18.16
7/14/15	6:00	17.24
7/14/15	6:15	17.81
7/14/15	6:30	18.49
7/14/15	6:45	17.51
7/14/15	7:00	17.56
7/14/15	7:15	17.77
7/14/15	7:30	17.32
7/14/15	7:45	17.14
7/14/15	8:00	17.81
7/14/15	8:15	17.50
7/14/15	8:30	18.22
7/14/15	8:45	18.28
7/14/15	9:00	18.46
7/14/15	9:15	18.60
7/14/15	9:30	18.84
7/14/15	9:45	18.43
7/14/15	10:00	18.65
7/14/15	10:15	18.70
7/14/15	10:30	19.20
7/14/15	10:45	19.60
7/14/15	11:00	20.40
7/14/15	11:15	19.99
7/14/15	11:30	19.98
7/14/15	11:45	20.25
7/14/15	12:00	19.68
7/14/15	12:15	19.75
7/14/15	12:30	19.19
7/14/15	12:45	19.32
7/14/15	13:00	19.48
7/14/15	13:15	18.85
7/14/15	13:30	19.37
7/14/15	13:45	18.77
7/14/15	14:00	18.82
7/14/15	14:15	18.57
7/14/15	14:30	18.25
7/14/15	14:45	18.16
7/14/15	15:00	18.20
7/14/15	15:15	18.41
7/14/15	15:30	18.12
7/14/15	15:45	18.94
7/14/15	16:00	18.39
7/14/15	16:15	18.57
7/14/15	16:30	18.53
7/14/15	16:45	17.44
7/14/15	17:00	18.16
7/14/15	17:15	18.50
7/14/15	17:30	18.82
7/14/15	17:45	18.46
7/14/15	18:00	18.15
7/14/15	18:15	18.70
7/14/15	18:30	19.06
7/14/15	18:45	18.73
7/14/15	19:00	18.57
7/14/15	19:15	19.06
7/14/15	19:30	18.78
7/14/15	19:45	18.80
7/14/15	20:00	18.78
7/14/15	20:15	18.30
7/14/15	20:30	18.65
7/14/15	20:45	19.06
7/14/15	21:00	18.51
7/14/15	21:15	18.53
7/14/15	21:30	18.91
7/14/15	21:45	18.58
7/14/15	22:00	18.72
7/14/15	22:15	19.21
7/14/15	22:30	18.71
7/14/15	22:45	18.78
7/14/15	23:00	18.51
7/14/15	23:15	18.38
7/14/15	23:30	18.40
7/14/15	23:45	18.42
7/15/15	0:00	18.71
7/15/15	0:15	18.69
7/15/15	0:30	18.33
7/15/15	0:45	18.30
7/15/15	1:00	18.04
7/15/15	1:15	17.52
7/15/15	1:30	17.69
7/15/15	1:45	17.70
7/15/15	2:00	17.76
7/15/15	2:15	16.95
7/15/15	2:30	17.68
7/15/15	2:45	17.24
7/15/15	3:00	17.54
7/15/15	3:15	17.62
7/15/15	3:30	16.91
7/15/15	3:45	17.16
7/15/15	4:00	17.30
7/15/15	4:15	17.17
7/15/15	4:30	16.98
7/15/15	4:45	17.16
7/15/15	5:00	16.80
7/15/15	5:15	16.96
7/15/15	5:30	16.61
7/15/15	5:45	16.85
7/15/15	6:00	16.66
7/15/15	6:15	16.69
7/15/15	6:30	16.72
7/15/15	6:45	16.57
7/15/15	7:00	16.62
7/15/15	7:15	16.71
7/15/15	7:30	16.37
7/15/15	7:45	16.57
7/15/15	8:00	16.21
7/15/15	8:15	16.15
7/15/15	8:30	16.07
7/15/15	8:45	16.04
7/15/15	9:00	15.96
7/15/15	9:15	15.84
7/15/15	9:30	15.81
7/15/15	9:45	15.60
7/15/15	10:00	15.70
7/15/15	10:15	15.46
7/15/15	10:30	15.77
7/15/15	10:45	15.89
7/15/15	11:00	15.23
7/15/15	11:15	15.24
7/15/15	11:30	15.40
7/15/15	11:45	15.36
7/15/15	12:00	15.65
7/15/15	12:15	15.33
7/15/15	12:30	15.05
7/15/15	12:45	15.88
7/15/15	13:00	15.79
7/15/15	13:15	16.17
7/15/15	13:30	16.41
7/15/15	13:45	16.36
7/15/15	14:00	16.49
7/15/15	14:15	16.79
7/15/15	14:30	16.83
7/15/15	14:45	17.27
7/15/15	15:00	16.98
7/15/15	15:15	17.75
7/15/15	15:30	17.61
7/15/15	15:45	18.22
7/15/15	16:00	17.84
7/15/15	16:15	18.28
7/15/15	16:30	17.92
7/15/15	16:45	18.68
7/15/15	17:00	18.39
7/15/15	17:15	18.74
7/15/15	17:30	18.86
7/15/15	17:45	19.09
7/15/15	18:00	18.97
7/15/15	18:15	18.42
7/15/15	18:30	18.89
7/15/15	18:45	18.87
7/15/15	19:00	18.54
7/15/15	19:15	18.72
7/15/15	19:30	18.37
7/15/15	19:45	18.44
7/15/15	20:00	18.22
7/15/15	20:15	18.92
7/15/15	20:30	18.67
7/15/15	20:45	19.09
7/15/15	21:00	18.10
7/15/15	21:15	18.87
7/15/15	21:30	18.65
7/15/15	21:45	18.42
7/15/15	22:00	18.77
7/15/15	22:15	18.35
7/15/15	22:30	18.25
7/15/15	22:45	18.18
7/15/15	23:00	18.44
7/15/15	23:15	18.58
7/15/15	23:30	18.40
7/15/15	23:45	18.17
7/16/15	0:00	18.99
7/16/15	0:15	17.74
7/16/15	0:30	17.66
7/16/15	0:45	17.88
7/16/15	1:00	17.91
7/16/15	1:15	17.95
7/16/15	1:30	17.08
7/16/15	1:45	17.83
7/16/15	2:00	17.23
7/16/15	2:15	17.54
7/16/15	2:30	17.47
7/16/15	2:45	17.23
7/16/15	3:00	17.78
7/16/15	3:15	17.33
7/16/15	3:30	17.54
7/16/15	3:45	17.33
7/16/15	4:00	17.55
7/16/15	4:15	16.97
7/16/15	4:30	17.36
7/16/15	4:45	16.73
7/16/15	5:00	17.25
7/16/15	5:15	17.25
7/16/15	5:30	17.17
7/16/15	5:45	16.93
7/16/15	6:00	17.21
7/16/15	6:15	17.37
7/16/15	6:30	17.17
7/16/15	6:45	17.01
7/16/15	7:00	16.82
7/16/15	7:15	17.01
7/16/15	7:30	16.91
7/16/15	7:45	16.54
7/16/15	8:00	16.80
7/16/15	8:15	16.57
7/16/15	8:30	16.16
7/16/15	8:45	16.35
7/16/15	9:00	16.29
7/16/15	9:15	16.10
7/16/15	9:30	16.12
7/16/15	9:45	16.07
7/16/15	10:00	15.84
7/16/15	10:15	15.88
7/16/15	10:30	16.24
7/16/15	10:45	15.84
7/16/15	11:00	15.97
7/16/15	11:15	15.47
7/16/15	11:30	15.65
7/16/15	11:45	15.94
7/16/15	12:00	15.66
7/16/15	12:15	15.82
7/16/15	12:30	15.97
7/16/15	12:45	16.16
7/16/15	13:00	16.19
7/16/15	13:15	16.48
7/16/15	13:30	16.63
7/16/15	13:45	16.69
7/16/15	14:00	16.41
7/16/15	14:15	16.75
7/16/15	14:30	17.05
7/16/15	14:45	16.75
7/16/15	15:00	16.89
7/16/15	15:15	16.73
7/16/15	15:30	16.49
7/16/15	15:45	16.59
7/16/15	16:00	16.89
7/16/15	16:15	17.29
7/16/15	16:30	17.07
7/16/15	16:45	17.08
7/16/15	17:00	16.99
7/16/15	17:15	17.03
7/16/15	17:30	16.99
7/16/15	17:45	17.18
7/16/15	18:00	17.19
7/16/15	18:15	17.63
7/16/15	18:30	16.73
7/16/15	18:45	17.59
7/16/15	19:00	17.21
7/16/15	19:15	17.36
7/16/15	19:30	17.12
7/16/15	19:45	17.59
7/16/15	20:00	16.96
7/16/15	20:15	17.35
7/16/15	20:30	17.47
7/16/15	20:45	17.48
7/16/15	21:00	17.72
7/16/15	21:15	17.26
7/16/15	21:30	17.92
7/16/15	21:45	17.83
7/16/15	22:00	17.53
7/16/15	22:15	17.99
7/16/15	22:30	17.47
7/16/15	22:45	17.58
7/16/15	23:00	18.02
7/16/15	23:15	17.77
7/16/15	23:30	17.48
7/16/15	23:45	17.58
7/17/15	0:00	18.38
7/17/15	0:15	17.80
7/17/15	0:30	18.16
7/17/15	0:45	18.01
7/17/15	1:00	17.81
7/17/15	1:15	18.69
