"Date" "Time_AST" "Discharge_cms"
"2015-06-12" "02:02:00" 6.18
"2015-06-12" "02:17:00" 6.2
"2015-06-12" "02:32:00" 6.16
"2015-06-12" "02:47:00" 6.2
"2015-06-12" "03:02:00" 6.3
"2015-06-12" "03:17:00" 6.34
"2015-06-12" "03:32:00" 6.34
"2015-06-12" "03:47:00" 6.44
"2015-06-12" "04:02:00" 6.55
"2015-06-12" "04:17:00" 6.58
"2015-06-12" "04:32:00" 6.65
"2015-06-12" "04:47:00" 6.72
"2015-06-12" "05:02:00" 6.79
"2015-06-12" "05:17:00" 6.88
"2015-06-12" "05:32:00" 6.93
"2015-06-12" "05:47:00" 7.02
"2015-06-12" "06:02:00" 7.16
"2015-06-12" "06:17:00" 7.28
"2015-06-12" "06:32:00" 7.32
"2015-06-12" "06:47:00" 7.35
"2015-06-12" "07:02:00" 7.44
"2015-06-12" "07:17:00" 7.49
"2015-06-12" "07:32:00" 7.49
"2015-06-12" "07:47:00" 7.44
"2015-06-12" "08:02:00" 7.46
"2015-06-12" "08:17:00" 7.39
"2015-06-12" "08:32:00" 7.39
"2015-06-12" "08:47:00" 7.42
"2015-06-12" "09:02:00" 7.42
"2015-06-12" "09:17:00" 7.44
"2015-06-12" "09:32:00" 7.44
"2015-06-12" "09:47:00" 7.42
"2015-06-12" "10:02:00" 7.46
"2015-06-12" "10:17:00" 7.46
"2015-06-12" "10:32:00" 7.42
"2015-06-12" "10:47:00" 7.72
"2015-06-12" "11:02:00" 7.63
"2015-06-12" "11:17:00" 7.32
"2015-06-12" "11:32:00" 7.35
"2015-06-12" "11:47:00" 7.32
"2015-06-12" "12:02:00" 7.28
"2015-06-12" "12:17:00" 7.37
"2015-06-12" "12:32:00" 7.35
"2015-06-12" "12:47:00" 7.28
"2015-06-12" "13:02:00" 7.16
"2015-06-12" "13:17:00" 7.16
"2015-06-12" "13:32:00" 7.23
"2015-06-12" "13:47:00" 7.11
"2015-06-12" "14:02:00" 7.11
"2015-06-12" "14:17:00" 7.07
"2015-06-12" "14:32:00" 7.02
"2015-06-12" "14:47:00" 6.97
"2015-06-12" "15:02:00" 6.83
"2015-06-12" "15:17:00" 6.9
"2015-06-12" "15:32:00" 6.81
"2015-06-12" "15:47:00" 6.76
"2015-06-12" "16:02:00" 6.79
"2015-06-12" "16:17:00" 6.79
"2015-06-12" "16:32:00" 6.79
"2015-06-12" "16:47:00" 6.74
"2015-06-12" "17:02:00" 6.72
"2015-06-12" "17:17:00" 6.74
"2015-06-12" "17:32:00" 6.69
"2015-06-12" "17:47:00" 6.74
"2015-06-12" "18:02:00" 6.67
"2015-06-12" "18:17:00" 6.65
"2015-06-12" "18:32:00" 6.69
"2015-06-12" "18:47:00" 6.65
"2015-06-12" "19:02:00" 6.67
"2015-06-12" "19:17:00" 6.6
"2015-06-12" "19:32:00" 6.62
"2015-06-12" "19:47:00" 6.55
"2015-06-12" "20:02:00" 6.58
"2015-06-12" "20:17:00" 6.58
"2015-06-12" "20:32:00" 6.51
"2015-06-12" "20:47:00" 6.53
"2015-06-12" "21:02:00" 6.48
"2015-06-12" "21:17:00" 6.44
"2015-06-12" "21:32:00" 6.46
"2015-06-12" "21:47:00" 6.41
"2015-06-12" "22:02:00" 6.34
"2015-06-12" "22:17:00" 6.37
"2015-06-12" "22:32:00" 6.39
"2015-06-12" "22:47:00" 6.41
"2015-06-12" "23:02:00" 6.46
"2015-06-12" "23:17:00" 6.39
"2015-06-12" "23:32:00" 6.46
"2015-06-12" "23:47:00" 6.41
"2015-06-13" "00:02:00" 6.46
"2015-06-13" "00:17:00" 6.41
"2015-06-13" "00:32:00" 6.41
"2015-06-13" "00:47:00" 6.44
"2015-06-13" "01:02:00" 6.46
"2015-06-13" "01:17:00" 6.44
"2015-06-13" "01:32:00" 6.44
"2015-06-13" "01:47:00" 6.48
"2015-06-13" "02:02:00" 6.44
"2015-06-13" "02:17:00" 6.53
"2015-06-13" "02:32:00" 6.53
"2015-06-13" "02:47:00" 6.51
"2015-06-13" "03:02:00" 6.53
"2015-06-13" "03:17:00" 6.6
"2015-06-13" "03:32:00" 6.67
"2015-06-13" "03:47:00" 6.67
"2015-06-13" "04:02:00" 6.74
"2015-06-13" "04:17:00" 6.88
"2015-06-13" "04:32:00" 6.93
"2015-06-13" "04:47:00" 7.02
"2015-06-13" "05:02:00" 7.18
"2015-06-13" "05:17:00" 7.25
"2015-06-13" "05:32:00" 7.37
"2015-06-13" "05:47:00" 7.37
"2015-06-13" "06:02:00" 7.35
"2015-06-13" "06:17:00" 7.32
"2015-06-13" "06:32:00" 7.37
"2015-06-13" "06:47:00" 7.35
"2015-06-13" "07:02:00" 7.32
"2015-06-13" "07:17:00" 7.37
"2015-06-13" "07:32:00" 7.42
"2015-06-13" "07:47:00" 7.44
"2015-06-13" "08:02:00" 7.49
"2015-06-13" "08:17:00" 7.46
"2015-06-13" "08:32:00" 7.42
"2015-06-13" "08:47:00" 7.42
"2015-06-13" "09:02:00" 7.39
"2015-06-13" "09:17:00" 7.35
"2015-06-13" "09:32:00" 7.39
"2015-06-13" "09:47:00" 7.39
"2015-06-13" "10:02:00" 7.39
"2015-06-13" "10:17:00" 7.35
"2015-06-13" "10:32:00" 7.35
"2015-06-13" "10:47:00" 7.3
"2015-06-13" "11:02:00" 7.25
"2015-06-13" "11:17:00" 7.18
"2015-06-13" "11:32:00" 7.18
"2015-06-13" "11:47:00" 7.14
"2015-06-13" "12:02:00" 7.11
"2015-06-13" "12:17:00" 7.04
"2015-06-13" "12:32:00" 7.07
"2015-06-13" "12:47:00" 7.04
"2015-06-13" "13:02:00" 7.07
"2015-06-13" "13:17:00" 7
"2015-06-13" "13:32:00" 6.97
"2015-06-13" "13:47:00" 6.95
"2015-06-13" "14:02:00" 6.9
"2015-06-13" "14:17:00" 6.83
"2015-06-13" "14:32:00" 6.79
"2015-06-13" "14:47:00" 6.74
"2015-06-13" "15:02:00" 6.72
"2015-06-13" "15:17:00" 6.67
"2015-06-13" "15:32:00" 6.69
"2015-06-13" "15:47:00" 6.67
"2015-06-13" "16:02:00" 6.62
"2015-06-13" "16:17:00" 6.6
"2015-06-13" "16:32:00" 6.58
"2015-06-13" "16:47:00" 6.51
"2015-06-13" "17:02:00" 6.46
"2015-06-13" "17:17:00" 6.46
"2015-06-13" "17:32:00" 6.39
"2015-06-13" "17:47:00" 6.23
"2015-06-13" "18:02:00" 6.2
"2015-06-13" "18:17:00" 6.2
"2015-06-13" "18:32:00" 6.18
"2015-06-13" "18:47:00" 6.16
"2015-06-13" "19:02:00" 6.16
"2015-06-13" "19:17:00" 6.09
"2015-06-13" "19:32:00" 6.02
"2015-06-13" "19:47:00" 5.92
"2015-06-13" "20:02:00" 5.95
"2015-06-13" "20:17:00" 5.95
"2015-06-13" "20:32:00" 5.95
"2015-06-13" "20:47:00" 5.88
"2015-06-13" "21:02:00" 5.81
"2015-06-13" "21:17:00" 5.81
"2015-06-13" "21:32:00" 5.76
"2015-06-13" "21:47:00" 5.74
"2015-06-13" "22:02:00" 5.67
"2015-06-13" "22:17:00" 5.69
"2015-06-13" "22:32:00" 5.62
"2015-06-13" "22:47:00" 5.6
"2015-06-13" "23:02:00" 5.6
"2015-06-13" "23:17:00" 5.55
"2015-06-13" "23:32:00" 5.53
"2015-06-13" "23:47:00" 5.48
"2015-06-14" "00:02:00" 5.41
"2015-06-14" "00:17:00" 5.5
"2015-06-14" "00:32:00" 5.53
"2015-06-14" "00:47:00" 5.46
"2015-06-14" "01:02:00" 5.46
"2015-06-14" "01:17:00" 5.48
"2015-06-14" "01:32:00" 5.46
"2015-06-14" "01:47:00" 5.5
"2015-06-14" "02:02:00" 5.53
"2015-06-14" "02:17:00" 5.53
"2015-06-14" "02:32:00" 5.55
"2015-06-14" "02:47:00" 5.67
"2015-06-14" "03:02:00" 5.81
"2015-06-14" "03:17:00" 5.83
"2015-06-14" "03:32:00" 5.99
"2015-06-14" "03:47:00" 6.02
"2015-06-14" "04:02:00" 6.18
"2015-06-14" "04:17:00" 6.32
"2015-06-14" "04:32:00" 6.37
"2015-06-14" "04:47:00" 6.53
"2015-06-14" "05:02:00" 6.62
"2015-06-14" "05:17:00" 6.67
"2015-06-14" "05:32:00" 6.79
"2015-06-14" "05:47:00" 6.76
"2015-06-14" "06:02:00" 6.9
"2015-06-14" "06:17:00" 6.9
"2015-06-14" "06:32:00" 6.95
"2015-06-14" "06:47:00" 7.02
"2015-06-14" "07:02:00" 7.09
"2015-06-14" "07:17:00" 7.14
"2015-06-14" "07:32:00" 7.21
"2015-06-14" "07:47:00" 7.18
"2015-06-14" "08:02:00" 7.21
"2015-06-14" "08:17:00" 7.21
"2015-06-14" "08:32:00" 7.25
"2015-06-14" "08:47:00" 7.28
"2015-06-14" "09:02:00" 7.25
"2015-06-14" "09:17:00" 7.3
"2015-06-14" "09:32:00" 7.21
"2015-06-14" "09:47:00" 7.23
"2015-06-14" "10:02:00" 7.25
"2015-06-14" "10:17:00" 7.18
"2015-06-14" "10:32:00" 7.21
"2015-06-14" "10:47:00" 7.18
"2015-06-14" "11:02:00" 7.21
"2015-06-14" "11:17:00" 7.14
"2015-06-14" "11:32:00" 7.16
"2015-06-14" "11:47:00" 7.23
"2015-06-14" "12:02:00" 7.11
"2015-06-14" "12:17:00" 7.09
"2015-06-14" "12:32:00" 7
"2015-06-14" "12:47:00" 6.93
"2015-06-14" "13:02:00" 6.95
"2015-06-14" "13:17:00" 6.97
"2015-06-14" "13:32:00" 6.95
"2015-06-14" "13:47:00" 6.88
"2015-06-14" "14:02:00" 6.86
"2015-06-14" "14:17:00" 6.81
"2015-06-14" "14:32:00" 6.83
"2015-06-14" "14:47:00" 6.74
"2015-06-14" "15:02:00" 6.69
"2015-06-14" "15:17:00" 6.69
"2015-06-14" "15:32:00" 6.65
"2015-06-14" "15:47:00" 6.67
"2015-06-14" "16:02:00" 6.6
"2015-06-14" "16:17:00" 6.58
"2015-06-14" "16:32:00" 6.51
"2015-06-14" "16:47:00" 6.48
"2015-06-14" "17:02:00" 6.39
"2015-06-14" "17:17:00" 6.34
"2015-06-14" "17:32:00" 6.39
"2015-06-14" "17:47:00" 6.37
"2015-06-14" "18:02:00" 6.27
"2015-06-14" "18:17:00" 6.27
"2015-06-14" "18:32:00" 6.25
"2015-06-14" "18:47:00" 6.09
"2015-06-14" "19:02:00" 6.18
"2015-06-14" "19:17:00" 6.13
"2015-06-14" "19:32:00" 5.99
"2015-06-14" "19:47:00" 6.06
"2015-06-14" "20:02:00" 6.04
"2015-06-14" "20:17:00" 6.02
"2015-06-14" "20:32:00" 5.95
"2015-06-14" "20:47:00" 5.95
"2015-06-14" "21:02:00" 5.92
"2015-06-14" "21:17:00" 5.88
"2015-06-14" "21:32:00" 5.88
"2015-06-14" "21:47:00" 5.81
"2015-06-14" "22:02:00" 5.78
"2015-06-14" "22:17:00" 5.76
"2015-06-14" "22:32:00" 5.76
"2015-06-14" "22:47:00" 5.69
"2015-06-14" "23:02:00" 5.62
"2015-06-14" "23:17:00" 5.64
"2015-06-14" "23:32:00" 5.53
"2015-06-14" "23:47:00" 5.57
"2015-06-15" "00:02:00" 5.53
"2015-06-15" "00:17:00" 5.55
"2015-06-15" "00:32:00" 5.5
"2015-06-15" "00:47:00" 5.53
"2015-06-15" "01:02:00" 5.55
"2015-06-15" "01:17:00" 5.64
"2015-06-15" "01:32:00" 5.67
"2015-06-15" "01:47:00" 5.71
"2015-06-15" "02:02:00" 5.81
"2015-06-15" "02:17:00" 5.9
"2015-06-15" "02:32:00" 6.04
"2015-06-15" "02:47:00" 6.11
"2015-06-15" "03:02:00" 6.25
"2015-06-15" "03:17:00" 6.41
"2015-06-15" "03:32:00" 6.55
"2015-06-15" "03:47:00" 6.74
"2015-06-15" "04:02:00" 6.88
"2015-06-15" "04:17:00" 7.07
"2015-06-15" "04:32:00" 7.25
"2015-06-15" "04:47:00" 7.46
"2015-06-15" "05:02:00" 7.67
"2015-06-15" "05:17:00" 7.72
"2015-06-15" "05:32:00" 7.86
"2015-06-15" "05:47:00" 7.95
"2015-06-15" "06:02:00" 8.14
"2015-06-15" "06:17:00" 8.16
"2015-06-15" "06:32:00" 8.28
"2015-06-15" "06:47:00" 8.28
"2015-06-15" "07:02:00" 8.33
"2015-06-15" "07:17:00" 8.35
"2015-06-15" "07:32:00" 8.42
"2015-06-15" "07:47:00" 8.61
"2015-06-15" "08:02:00" 8.68
"2015-06-15" "08:17:00" 8.77
"2015-06-15" "08:32:00" 8.82
"2015-06-15" "08:47:00" 8.89
"2015-06-15" "09:02:00" 8.89
"2015-06-15" "09:17:00" 8.86
"2015-06-15" "09:32:00" 9.05
"2015-06-15" "09:47:00" 9.03
"2015-06-15" "10:02:00" 9.03
"2015-06-15" "10:17:00" 9.17
"2015-06-15" "10:32:00" 9.19
"2015-06-15" "10:47:00" 9.24
"2015-06-15" "11:02:00" 9.28
"2015-06-15" "11:17:00" 9.17
"2015-06-15" "11:32:00" 9.19
"2015-06-15" "11:47:00" 9.12
"2015-06-15" "12:02:00" 9.05
"2015-06-15" "12:17:00" 9.05
"2015-06-15" "12:32:00" 8.91
"2015-06-15" "12:47:00" 8.84
"2015-06-15" "13:02:00" 8.77
"2015-06-15" "13:17:00" 8.63
"2015-06-15" "13:32:00" 8.56
"2015-06-15" "13:47:00" 8.51
"2015-06-15" "14:02:00" 8.49
"2015-06-15" "14:17:00" 8.44
"2015-06-15" "14:32:00" 8.4
"2015-06-15" "14:47:00" 8.35
"2015-06-15" "15:02:00" 8.28
"2015-06-15" "15:17:00" 8.21
"2015-06-15" "15:32:00" 8.28
"2015-06-15" "15:47:00" 8.14
"2015-06-15" "16:02:00" 8.09
"2015-06-15" "16:17:00" 8.05
"2015-06-15" "16:32:00" 7.98
"2015-06-15" "16:47:00" 7.88
"2015-06-15" "17:02:00" 7.81
"2015-06-15" "17:17:00" 7.74
"2015-06-15" "17:32:00" 7.72
"2015-06-15" "17:47:00" 7.65
"2015-06-15" "18:02:00" 7.63
"2015-06-15" "18:17:00" 7.56
"2015-06-15" "18:32:00" 7.51
"2015-06-15" "18:47:00" 7.42
"2015-06-15" "19:02:00" 7.32
"2015-06-15" "19:17:00" 7.35
"2015-06-15" "19:32:00" 7.23
"2015-06-15" "19:47:00" 7.16
"2015-06-15" "20:02:00" 7.04
"2015-06-15" "20:17:00" 7.07
"2015-06-15" "20:32:00" 7.04
"2015-06-15" "20:47:00" 6.95
"2015-06-15" "21:02:00" 6.86
"2015-06-15" "21:17:00" 6.88
"2015-06-15" "21:32:00" 6.81
"2015-06-15" "21:47:00" 6.86
"2015-06-15" "22:02:00" 6.86
"2015-06-15" "22:17:00" 6.81
"2015-06-15" "22:32:00" 6.83
"2015-06-15" "22:47:00" 6.88
"2015-06-15" "23:02:00" 6.95
"2015-06-15" "23:17:00" 7.16
"2015-06-15" "23:32:00" 7.35
"2015-06-15" "23:47:00" 7.58
"2015-06-16" "00:02:00" 7.84
"2015-06-16" "00:17:00" 8.19
"2015-06-16" "00:32:00" 8.37
"2015-06-16" "00:47:00" 8.61
"2015-06-16" "01:02:00" 8.82
"2015-06-16" "01:17:00" 9.05
"2015-06-16" "01:32:00" 9.07
"2015-06-16" "01:47:00" 9.26
"2015-06-16" "02:02:00" 9.42
"2015-06-16" "02:17:00" 9.49
"2015-06-16" "02:32:00" 9.72
"2015-06-16" "02:47:00" 9.93
"2015-06-16" "03:02:00" 10.07
"2015-06-16" "03:17:00" 10.26
"2015-06-16" "03:32:00" 10.26
"2015-06-16" "03:47:00" 10.45
"2015-06-16" "04:02:00" 10.54
"2015-06-16" "04:17:00" 10.68
"2015-06-16" "04:32:00" 10.8
"2015-06-16" "04:47:00" 10.82
"2015-06-16" "05:02:00" 10.87
"2015-06-16" "05:17:00" 10.89
"2015-06-16" "05:32:00" 11.05
"2015-06-16" "05:47:00" 11.05
"2015-06-16" "06:02:00" 11.1
"2015-06-16" "06:17:00" 11.12
"2015-06-16" "06:32:00" 11.19
"2015-06-16" "06:47:00" 11.31
"2015-06-16" "07:02:00" 11.24
"2015-06-16" "07:17:00" 11.36
"2015-06-16" "07:32:00" 11.29
"2015-06-16" "07:47:00" 11.36
"2015-06-16" "08:02:00" 11.33
"2015-06-16" "08:17:00" 11.29
"2015-06-16" "08:32:00" 11.22
"2015-06-16" "08:47:00" 11.19
"2015-06-16" "09:02:00" 11.03
"2015-06-16" "09:17:00" 11.01
"2015-06-16" "09:32:00" 11.08
"2015-06-16" "09:47:00" 11.03
"2015-06-16" "10:02:00" 11.08
"2015-06-16" "10:17:00" 11.03
"2015-06-16" "10:32:00" 11.1
"2015-06-16" "10:47:00" 10.98
"2015-06-16" "11:02:00" 10.98
"2015-06-16" "11:17:00" 10.89
"2015-06-16" "11:32:00" 10.82
"2015-06-16" "11:47:00" 10.73
"2015-06-16" "12:02:00" 10.66
"2015-06-16" "12:17:00" 10.68
"2015-06-16" "12:32:00" 10.45
"2015-06-16" "12:47:00" 10.45
"2015-06-16" "13:02:00" 10.45
"2015-06-16" "13:17:00" 10.38
"2015-06-16" "13:32:00" 10.4
"2015-06-16" "13:47:00" 10.31
"2015-06-16" "14:02:00" 10.35
"2015-06-16" "14:17:00" 10.31
"2015-06-16" "14:32:00" 10.24
"2015-06-16" "14:47:00" 10.14
"2015-06-16" "15:02:00" 10.05
"2015-06-16" "15:17:00" 10.05
"2015-06-16" "15:32:00" 9.93
"2015-06-16" "15:47:00" 9.77
"2015-06-16" "16:02:00" 9.72
"2015-06-16" "16:17:00" 9.68
"2015-06-16" "16:32:00" 9.7
"2015-06-16" "16:47:00" 9.63
"2015-06-16" "17:02:00" 9.54
"2015-06-16" "17:17:00" 9.58
"2015-06-16" "17:32:00" 9.51
"2015-06-16" "17:47:00" 9.47
"2015-06-16" "18:02:00" 9.4
"2015-06-16" "18:17:00" 9.37
"2015-06-16" "18:32:00" 9.28
"2015-06-16" "18:47:00" 9.31
"2015-06-16" "19:02:00" 9.24
"2015-06-16" "19:17:00" 9.14
"2015-06-16" "19:32:00" 9.17
"2015-06-16" "19:47:00" 9.12
"2015-06-16" "20:02:00" 9.05
"2015-06-16" "20:17:00" 9.07
"2015-06-16" "20:32:00" 9.12
"2015-06-16" "20:47:00" 9.1
"2015-06-16" "21:02:00" 9.1
"2015-06-16" "21:17:00" 9.07
"2015-06-16" "21:32:00" 9.1
"2015-06-16" "21:47:00" 9.1
"2015-06-16" "22:02:00" 9.19
"2015-06-16" "22:17:00" 9.21
"2015-06-16" "22:32:00" 9.35
"2015-06-16" "22:47:00" 9.44
"2015-06-16" "23:02:00" 9.56
"2015-06-16" "23:17:00" 9.68
"2015-06-16" "23:32:00" 9.84
"2015-06-16" "23:47:00" 10.05
"2015-06-17" "00:02:00" 10.1
"2015-06-17" "00:17:00" 10.26
"2015-06-17" "00:32:00" 10.52
"2015-06-17" "00:47:00" 10.59
"2015-06-17" "01:02:00" 10.87
"2015-06-17" "01:17:00" 10.87
"2015-06-17" "01:32:00" 11.08
"2015-06-17" "01:47:00" 11.24
"2015-06-17" "02:02:00" 11.33
"2015-06-17" "02:17:00" 11.54
"2015-06-17" "02:32:00" 11.66
"2015-06-17" "02:47:00" 11.8
"2015-06-17" "03:02:00" 11.87
"2015-06-17" "03:17:00" 11.94
"2015-06-17" "03:32:00" 11.96
"2015-06-17" "03:47:00" 12.06
"2015-06-17" "04:02:00" 12.13
"2015-06-17" "04:17:00" 12.03
"2015-06-17" "04:32:00" 12.1
"2015-06-17" "04:47:00" 12.1
"2015-06-17" "05:02:00" 12.03
"2015-06-17" "05:17:00" 12.22
"2015-06-17" "05:32:00" 12.22
"2015-06-17" "05:47:00" 12.22
"2015-06-17" "06:02:00" 12.2
"2015-06-17" "06:17:00" 12.24
"2015-06-17" "06:32:00" 12.2
"2015-06-17" "06:47:00" 12.29
"2015-06-17" "07:02:00" 12.31
"2015-06-17" "07:17:00" 12.29
"2015-06-17" "07:32:00" 12.17
"2015-06-17" "07:47:00" 12.13
"2015-06-17" "08:02:00" 12.17
"2015-06-17" "08:17:00" 12.22
"2015-06-17" "08:32:00" 12.2
"2015-06-17" "08:47:00" 12.06
"2015-06-17" "09:02:00" 11.99
"2015-06-17" "09:17:00" 11.8
"2015-06-17" "09:32:00" 11.96
"2015-06-17" "09:47:00" 11.89
"2015-06-17" "10:02:00" 11.73
"2015-06-17" "10:17:00" 11.75
"2015-06-17" "10:32:00" 11.71
"2015-06-17" "10:47:00" 11.75
"2015-06-17" "11:02:00" 11.78
"2015-06-17" "11:17:00" 11.64
"2015-06-17" "11:32:00" 11.57
"2015-06-17" "11:47:00" 11.57
"2015-06-17" "12:02:00" 11.45
"2015-06-17" "12:17:00" 11.47
"2015-06-17" "12:32:00" 11.54
"2015-06-17" "12:47:00" 11.5
"2015-06-17" "13:02:00" 11.38
"2015-06-17" "13:17:00" 11.36
"2015-06-17" "13:32:00" 11.38
"2015-06-17" "13:47:00" 11.5
"2015-06-17" "14:02:00" 11.31
"2015-06-17" "14:17:00" 11.45
"2015-06-17" "14:32:00" 11.31
"2015-06-17" "14:47:00" 11.22
"2015-06-17" "15:02:00" 11.24
"2015-06-17" "15:17:00" 11.19
"2015-06-17" "15:32:00" 11.31
"2015-06-17" "15:47:00" 11.17
"2015-06-17" "16:02:00" 11.01
"2015-06-17" "16:17:00" 11.1
"2015-06-17" "16:32:00" 11.05
"2015-06-17" "16:47:00" 11.08
"2015-06-17" "17:02:00" 11.03
"2015-06-17" "17:17:00" 11.05
"2015-06-17" "17:32:00" 11.05
"2015-06-17" "17:47:00" 11.05
"2015-06-17" "18:02:00" 11.03
"2015-06-17" "18:17:00" 10.94
"2015-06-17" "18:32:00" 10.94
"2015-06-17" "18:47:00" 10.96
"2015-06-17" "19:02:00" 10.96
"2015-06-17" "19:17:00" 10.98
"2015-06-17" "19:32:00" 10.91
"2015-06-17" "19:47:00" 10.89
"2015-06-17" "20:02:00" 10.89
"2015-06-17" "20:17:00" 10.91
"2015-06-17" "20:32:00" 10.98
"2015-06-17" "20:47:00" 10.98
"2015-06-17" "21:02:00" 10.98
"2015-06-17" "21:17:00" 10.98
"2015-06-17" "21:32:00" 11.01
"2015-06-17" "21:47:00" 11.15
"2015-06-17" "22:02:00" 11.26
"2015-06-17" "22:17:00" 11.24
"2015-06-17" "22:32:00" 11.36
"2015-06-17" "22:47:00" 11.47
"2015-06-17" "23:02:00" 11.59
"2015-06-17" "23:17:00" 11.66
"2015-06-17" "23:32:00" 11.82
"2015-06-17" "23:47:00" 12.03
"2015-06-18" "00:02:00" 12.1
"2015-06-18" "00:17:00" 12.1
"2015-06-18" "00:32:00" 12.29
"2015-06-18" "00:47:00" 12.36
"2015-06-18" "01:02:00" 12.43
"2015-06-18" "01:17:00" 12.5
"2015-06-18" "01:32:00" 12.73
"2015-06-18" "01:47:00" 12.64
"2015-06-18" "02:02:00" 12.8
"2015-06-18" "02:17:00" 12.78
"2015-06-18" "02:32:00" 12.94
"2015-06-18" "02:47:00" 12.92
"2015-06-18" "03:02:00" 13.18
"2015-06-18" "03:17:00" 13.18
"2015-06-18" "03:32:00" 13.06
"2015-06-18" "03:47:00" 13.15
"2015-06-18" "04:02:00" 13.2
"2015-06-18" "04:17:00" 13.22
"2015-06-18" "04:32:00" 13.29
"2015-06-18" "04:47:00" 13.2
"2015-06-18" "05:02:00" 13.39
"2015-06-18" "05:17:00" 13.41
"2015-06-18" "05:32:00" 13.34
"2015-06-18" "05:47:00" 13.41
"2015-06-18" "06:02:00" 13.48
"2015-06-18" "06:17:00" 13.48
"2015-06-18" "06:32:00" 13.5
"2015-06-18" "06:47:00" 13.6
"2015-06-18" "07:02:00" 13.46
"2015-06-18" "07:17:00" 13.57
"2015-06-18" "07:32:00" 13.57
"2015-06-18" "07:47:00" 13.57
"2015-06-18" "08:02:00" 13.6
"2015-06-18" "08:17:00" 13.57
"2015-06-18" "08:32:00" 13.5
"2015-06-18" "08:47:00" 13.46
"2015-06-18" "09:02:00" 13.36
"2015-06-18" "09:17:00" 13.39
"2015-06-18" "09:32:00" 13.39
"2015-06-18" "09:47:00" 13.27
"2015-06-18" "10:02:00" 13.29
"2015-06-18" "10:17:00" 13.15
"2015-06-18" "10:32:00" 13.13
"2015-06-18" "10:47:00" 13.15
"2015-06-18" "11:02:00" 13.04
"2015-06-18" "11:17:00" 13.06
"2015-06-18" "11:32:00" 12.94
"2015-06-18" "11:47:00" 13.01
"2015-06-18" "12:02:00" 12.85
"2015-06-18" "12:17:00" 12.85
"2015-06-18" "12:32:00" 12.8
"2015-06-18" "12:47:00" 12.8
"2015-06-18" "13:02:00" 12.78
"2015-06-18" "13:17:00" 12.64
"2015-06-18" "13:32:00" 12.55
"2015-06-18" "13:47:00" 12.5
"2015-06-18" "14:02:00" 12.45
"2015-06-18" "14:17:00" 12.48
"2015-06-18" "14:32:00" 12.27
"2015-06-18" "14:47:00" 12.29
"2015-06-18" "15:02:00" 12.36
"2015-06-18" "15:17:00" 12.2
"2015-06-18" "15:32:00" 12.34
"2015-06-18" "15:47:00" 12.17
"2015-06-18" "16:02:00" 12.17
"2015-06-18" "16:17:00" 12.06
"2015-06-18" "16:32:00" 12.01
"2015-06-18" "16:47:00" 12.1
"2015-06-18" "17:02:00" 11.96
"2015-06-18" "17:17:00" 11.92
"2015-06-18" "17:32:00" 11.85
"2015-06-18" "17:47:00" 11.78
"2015-06-18" "18:02:00" 11.71
"2015-06-18" "18:17:00" 11.57
"2015-06-18" "18:32:00" 11.61
"2015-06-18" "18:47:00" 11.54
"2015-06-18" "19:02:00" 11.45
"2015-06-18" "19:17:00" 11.43
"2015-06-18" "19:32:00" 11.43
"2015-06-18" "19:47:00" 11.36
"2015-06-18" "20:02:00" 11.38
"2015-06-18" "20:17:00" 11.31
"2015-06-18" "20:32:00" 11.4
"2015-06-18" "20:47:00" 11.52
"2015-06-18" "21:02:00" 11.64
"2015-06-18" "21:17:00" 11.68
"2015-06-18" "21:32:00" 11.66
"2015-06-18" "21:47:00" 11.87
"2015-06-18" "22:02:00" 11.94
"2015-06-18" "22:17:00" 12.08
"2015-06-18" "22:32:00" 12.08
"2015-06-18" "22:47:00" 12.29
"2015-06-18" "23:02:00" 12.41
"2015-06-18" "23:17:00" 12.48
"2015-06-18" "23:32:00" 12.57
"2015-06-18" "23:47:00" 12.64
"2015-06-19" "00:02:00" 12.8
"2015-06-19" "00:17:00" 12.85
"2015-06-19" "00:32:00" 12.87
"2015-06-19" "00:47:00" 12.94
"2015-06-19" "01:02:00" 13.11
"2015-06-19" "01:17:00" 13.15
"2015-06-19" "01:32:00" 13.2
"2015-06-19" "01:47:00" 13.2
"2015-06-19" "02:02:00" 13.32
"2015-06-19" "02:17:00" 13.39
"2015-06-19" "02:32:00" 13.43
"2015-06-19" "02:47:00" 13.6
"2015-06-19" "03:02:00" 13.57
"2015-06-19" "03:17:00" 13.57
"2015-06-19" "03:32:00" 13.62
"2015-06-19" "03:47:00" 13.69
"2015-06-19" "04:02:00" 13.88
"2015-06-19" "04:17:00" 13.71
"2015-06-19" "04:32:00" 13.92
"2015-06-19" "04:47:00" 13.78
"2015-06-19" "05:02:00" 13.74
"2015-06-19" "05:17:00" 13.85
"2015-06-19" "05:32:00" 13.9
"2015-06-19" "05:47:00" 13.92
"2015-06-19" "06:02:00" 13.71
"2015-06-19" "06:17:00" 13.74
"2015-06-19" "06:32:00" 13.71
"2015-06-19" "06:47:00" 13.76
"2015-06-19" "07:02:00" 13.69
"2015-06-19" "07:17:00" 13.69
"2015-06-19" "07:32:00" 13.67
"2015-06-19" "07:47:00" 13.57
"2015-06-19" "08:02:00" 13.55
"2015-06-19" "08:17:00" 13.57
"2015-06-19" "08:32:00" 13.48
