shortt,shortt_1,short_t_cont_num,years,months,RH,airtemp,dewpoint,snowdepth,groundwater,P,Q
08/26/2017 01:00,08/26/2017 01:00,2017.64942922374,2017,8,93.4,5.4,NaN,NaN,NaN,0,0.023544
08/26/2017 02:00,08/26/2017 02:00,2017.649543379,2017,8,94.1,5.559,NaN,NaN,NaN,0,0.0230328
08/26/2017 03:00,08/26/2017 03:00,2017.64965753425,2017,8,93.9,5.23,NaN,NaN,NaN,0,0.0225504
08/26/2017 04:00,08/26/2017 04:00,2017.6497716895,2017,8,93.3,5.437,NaN,NaN,NaN,0,0.0221472
08/26/2017 05:00,08/26/2017 05:00,2017.64988584475,2017,8,94.1,5.063,NaN,NaN,NaN,0,0.0218052
08/26/2017 06:00,08/26/2017 06:00,2017.65,2017,8,93.1,5.802,NaN,NaN,NaN,0,0.0215028
08/26/2017 07:00,08/26/2017 07:00,2017.65011415525,2017,8,93.7,6.175,NaN,NaN,NaN,0.5,0.0211464
08/26/2017 08:00,08/26/2017 08:00,2017.6502283105,2017,8,92.9,6.61,NaN,NaN,NaN,0.5,0.0208836
08/26/2017 09:00,08/26/2017 09:00,2017.65034246575,2017,8,90,8.86,NaN,NaN,NaN,0,0.0206748
08/26/2017 10:00,08/26/2017 10:00,2017.650456621,2017,8,78.37,9.83,NaN,NaN,NaN,0,0.02052
08/26/2017 11:00,08/26/2017 11:00,2017.65057077626,2017,8,73.3,11.98,NaN,NaN,NaN,0,0.0203904
08/26/2017 12:00,08/26/2017 12:00,2017.65068493151,2017,8,58.96,13.32,NaN,NaN,NaN,0,0.020232
08/26/2017 13:00,08/26/2017 13:00,2017.65079908676,2017,8,67.57,14.38,NaN,NaN,NaN,0,0.0201204
08/26/2017 14:00,08/26/2017 14:00,2017.65091324201,2017,8,49.84,14.87,NaN,NaN,NaN,0,0.01998
08/26/2017 15:00,08/26/2017 15:00,2017.65102739726,2017,8,46.33,17.76,NaN,NaN,NaN,0,0.019854
08/26/2017 16:00,08/26/2017 16:00,2017.65114155251,2017,8,65.78,13.28,NaN,NaN,NaN,0,0.0197424
08/26/2017 17:00,08/26/2017 17:00,2017.65125570776,2017,8,81.1,11.67,NaN,NaN,NaN,0.3,0.019656
08/26/2017 18:00,08/26/2017 18:00,2017.65136986301,2017,8,75.7,11.24,NaN,NaN,NaN,0,0.0195732
08/26/2017 19:00,08/26/2017 19:00,2017.65148401826,2017,8,73.64,12.13,NaN,NaN,NaN,0,0.019494
08/26/2017 20:00,08/26/2017 20:00,2017.65159817352,2017,8,89.7,11,NaN,NaN,NaN,0,0.0193932
08/26/2017 21:00,08/26/2017 21:00,2017.65171232877,2017,8,93.2,8.45,NaN,NaN,NaN,0,0.0193104
08/26/2017 22:00,08/26/2017 22:00,2017.65182648402,2017,8,93.7,6.322,NaN,NaN,NaN,0,0.019224
08/26/2017 23:00,08/26/2017 23:00,2017.65194063927,2017,8,94.5,5.887,NaN,NaN,NaN,0,0.0191844
08/27/2017 00:00,08/27/2017 00:00,2017.65205479452,2017,8,90.7,4.287,NaN,NaN,NaN,0,0.0191196
08/27/2017 01:00,08/27/2017 01:00,2017.65216894977,2017,8,95,3.305,NaN,NaN,NaN,0,0.019026
08/27/2017 02:00,08/27/2017 02:00,2017.65228310502,2017,8,95,3.053,NaN,NaN,NaN,0,0.018918
08/27/2017 03:00,08/27/2017 03:00,2017.65239726027,2017,8,95.5,3.762,NaN,NaN,NaN,0,0.0188028
08/27/2017 04:00,08/27/2017 04:00,2017.65251141553,2017,8,95.2,3.992,NaN,NaN,NaN,0,0.0186804
08/27/2017 05:00,08/27/2017 05:00,2017.65262557078,2017,8,95.6,4.993,NaN,NaN,NaN,0,0.0185292
08/27/2017 06:00,08/27/2017 06:00,2017.65273972603,2017,8,95.6,4.795,NaN,NaN,NaN,0,0.0184212
08/27/2017 07:00,08/27/2017 07:00,2017.65285388128,2017,8,95.8,5.68,NaN,NaN,NaN,0,0.018306
08/27/2017 08:00,08/27/2017 08:00,2017.65296803653,2017,8,95.8,5.859,NaN,NaN,NaN,0,0.0181872
08/27/2017 09:00,08/27/2017 09:00,2017.65308219178,2017,8,94.8,7.067,NaN,NaN,NaN,0,0.0180684
08/27/2017 10:00,08/27/2017 10:00,2017.65319634703,2017,8,83.1,8.93,NaN,NaN,NaN,0,0.0179604
08/27/2017 11:00,08/27/2017 11:00,2017.65331050228,2017,8,79.74,9.57,NaN,NaN,NaN,0,0.0178236
08/27/2017 12:00,08/27/2017 12:00,2017.65342465753,2017,8,75.63,10.6,NaN,NaN,NaN,0,0.0177156
08/27/2017 13:00,08/27/2017 13:00,2017.65353881279,2017,8,68.98,11.21,NaN,NaN,NaN,0,0.0176112
08/27/2017 14:00,08/27/2017 14:00,2017.65365296804,2017,8,69.74,11.39,NaN,NaN,NaN,0,0.0175428
08/27/2017 15:00,08/27/2017 15:00,2017.65376712329,2017,8,64.51,12.13,NaN,NaN,NaN,0,0.0174816
08/27/2017 16:00,08/27/2017 16:00,2017.65388127854,2017,8,65.8,12.91,NaN,NaN,NaN,0,0.017424
08/27/2017 17:00,08/27/2017 17:00,2017.65399543379,2017,8,65.81,12.37,NaN,NaN,NaN,0,0.0173556
08/27/2017 18:00,08/27/2017 18:00,2017.65410958904,2017,8,68.28,12.84,NaN,NaN,NaN,0,0.0173088
08/27/2017 19:00,08/27/2017 19:00,2017.65422374429,2017,8,87.5,10.92,NaN,NaN,NaN,0.3,0.0172548
08/27/2017 20:00,08/27/2017 20:00,2017.65433789954,2017,8,91.9,9.85,NaN,NaN,NaN,0.5,0.0172116
08/27/2017 21:00,08/27/2017 21:00,2017.65445205479,2017,8,93.3,9.82,NaN,NaN,NaN,1.9,0.0171612
08/27/2017 22:00,08/27/2017 22:00,2017.65456621005,2017,8,94.8,8.82,NaN,NaN,NaN,0.7,0.0171324
08/27/2017 23:00,08/27/2017 23:00,2017.6546803653,2017,8,87.6,8.69,NaN,NaN,NaN,0.3,0.0171
08/28/2017 00:00,08/28/2017 00:00,2017.65479452055,2017,8,94.8,8.04,NaN,NaN,NaN,0.2,0.0171108
08/28/2017 01:00,08/28/2017 01:00,2017.6549086758,2017,8,95.2,7.568,NaN,NaN,NaN,0.3,0.0171036
08/28/2017 02:00,08/28/2017 02:00,2017.65502283105,2017,8,94.9,6.835,NaN,NaN,NaN,0,0.0171216
08/28/2017 03:00,08/28/2017 03:00,2017.6551369863,2017,8,95.6,6.977,NaN,NaN,NaN,0,0.0171252
08/28/2017 04:00,08/28/2017 04:00,2017.65525114155,2017,8,89.9,6.329,NaN,NaN,NaN,0,0.017136
08/28/2017 05:00,08/28/2017 05:00,2017.6553652968,2017,8,95.6,7.173,NaN,NaN,NaN,0.1,0.0171432
08/28/2017 06:00,08/28/2017 06:00,2017.65547945205,2017,8,93.8,6.986,NaN,NaN,NaN,0.1,0.0171468
08/28/2017 07:00,08/28/2017 07:00,2017.65559360731,2017,8,93.7,7.059,NaN,NaN,NaN,0.8,0.0171684
08/28/2017 08:00,08/28/2017 08:00,2017.65570776256,2017,8,88.3,7.965,NaN,NaN,NaN,0,0.0172692
08/28/2017 09:00,08/28/2017 09:00,2017.65582191781,2017,8,92.6,7.755,NaN,NaN,NaN,0.8,0.0172368
08/28/2017 10:00,08/28/2017 10:00,2017.65593607306,2017,8,88.3,8.17,NaN,NaN,NaN,0.4,0.0172224
08/28/2017 11:00,08/28/2017 11:00,2017.65605022831,2017,8,79.15,9.42,NaN,NaN,NaN,0.1,0.0172656
08/28/2017 12:00,08/28/2017 12:00,2017.65616438356,2017,8,67.82,11.19,NaN,NaN,NaN,0,0.0172728
08/28/2017 13:00,08/28/2017 13:00,2017.65627853881,2017,8,58.83,13.31,NaN,NaN,NaN,0,0.01728
08/28/2017 14:00,08/28/2017 14:00,2017.65639269406,2017,8,53.47,13.62,NaN,NaN,NaN,0,0.0172872
08/28/2017 15:00,08/28/2017 15:00,2017.65650684932,2017,8,48.4,15.59,NaN,NaN,NaN,0,0.0172872
08/28/2017 16:00,08/28/2017 16:00,2017.65662100457,2017,8,53.93,14.95,NaN,NaN,NaN,0,0.017298
08/28/2017 17:00,08/28/2017 17:00,2017.65673515982,2017,8,52.16,14.67,NaN,NaN,NaN,0,0.0173592
08/28/2017 18:00,08/28/2017 18:00,2017.65684931507,2017,8,56.77,13.2,NaN,NaN,NaN,0,0.0174096
08/28/2017 19:00,08/28/2017 19:00,2017.65696347032,2017,8,56.5,13.81,NaN,NaN,NaN,0,0.0174816
08/28/2017 20:00,08/28/2017 20:00,2017.65707762557,2017,8,76.31,10.24,NaN,NaN,NaN,0,0.0175608
08/28/2017 21:00,08/28/2017 21:00,2017.65719178082,2017,8,90.1,7.165,NaN,NaN,NaN,0,0.0176328
08/28/2017 22:00,08/28/2017 22:00,2017.65730593607,2017,8,92.4,4.741,NaN,NaN,NaN,0,0.0177012
08/28/2017 23:00,08/28/2017 23:00,2017.65742009132,2017,8,93.8,3.098,NaN,NaN,NaN,0,0.017766
08/29/2017 00:00,08/29/2017 00:00,2017.65753424658,2017,8,94.7,1.647,NaN,NaN,NaN,0,0.0178416
08/29/2017 01:00,08/29/2017 01:00,2017.65764840183,2017,8,94.3,1.104,NaN,NaN,NaN,0,0.0178776
08/29/2017 02:00,08/29/2017 02:00,2017.65776255708,2017,8,95.2,-0.176,NaN,NaN,NaN,0,0.0179244
08/29/2017 03:00,08/29/2017 03:00,2017.65787671233,2017,8,95,-0.455,NaN,NaN,NaN,0,0.0179856
08/29/2017 04:00,08/29/2017 04:00,2017.65799086758,2017,8,94.9,-1.157,NaN,NaN,NaN,0,0.018036
08/29/2017 05:00,08/29/2017 05:00,2017.65810502283,2017,8,95.1,-0.981,NaN,NaN,NaN,0,0.0181008
08/29/2017 06:00,08/29/2017 06:00,2017.65821917808,2017,8,95,-1.89,NaN,NaN,NaN,0,0.018198
08/29/2017 07:00,08/29/2017 07:00,2017.65833333333,2017,8,95,-0.744,NaN,NaN,NaN,0,0.01827
08/29/2017 08:00,08/29/2017 08:00,2017.65844748858,2017,8,95.4,0.375,NaN,NaN,NaN,0,0.01836
08/29/2017 09:00,08/29/2017 09:00,2017.65856164384,2017,8,95.4,2.694,NaN,NaN,NaN,0,0.0184284
08/29/2017 10:00,08/29/2017 10:00,2017.65867579909,2017,8,94.6,4.531,NaN,NaN,NaN,0,0.018486
08/29/2017 11:00,08/29/2017 11:00,2017.65878995434,2017,8,83.2,6.91,NaN,NaN,NaN,0,0.01854
08/29/2017 12:00,08/29/2017 12:00,2017.65890410959,2017,8,66.95,9.73,NaN,NaN,NaN,0,0.0185868
08/29/2017 13:00,08/29/2017 13:00,2017.65901826484,2017,8,64.95,10.59,NaN,NaN,NaN,0,0.0186084
08/29/2017 14:00,08/29/2017 14:00,2017.65913242009,2017,8,53.78,10.67,NaN,NaN,NaN,0,0.0186372
08/29/2017 15:00,08/29/2017 15:00,2017.65924657534,2017,8,63.71,12.11,NaN,NaN,NaN,0,0.0186696
08/29/2017 16:00,08/29/2017 16:00,2017.65936073059,2017,8,78.03,10.93,NaN,NaN,NaN,0.2,0.0186912
08/29/2017 17:00,08/29/2017 17:00,2017.65947488584,2017,8,75.7,10.16,NaN,NaN,NaN,0,0.0187452
08/29/2017 18:00,08/29/2017 18:00,2017.6595890411,2017,8,75.71,10.12,NaN,NaN,NaN,0,0.0187704
08/29/2017 19:00,08/29/2017 19:00,2017.65970319635,2017,8,74.48,10.02,NaN,NaN,NaN,0,0.01881
08/29/2017 20:00,08/29/2017 20:00,2017.6598173516,2017,8,75.79,9.18,NaN,NaN,NaN,0,0.0188496
08/29/2017 21:00,08/29/2017 21:00,2017.65993150685,2017,8,70.93,8.63,NaN,NaN,NaN,0,0.0188676
08/29/2017 22:00,08/29/2017 22:00,2017.6600456621,2017,8,79.36,8.14,NaN,NaN,NaN,0,0.0189
08/29/2017 23:00,08/29/2017 23:00,2017.66015981735,2017,8,80.1,7.879,NaN,NaN,NaN,0,0.0189396
08/30/2017 00:00,08/30/2017 00:00,2017.6602739726,2017,8,90.1,6.499,NaN,NaN,NaN,0,0.0189576
08/30/2017 01:00,08/30/2017 01:00,2017.66038812785,2017,8,92.2,5.59,NaN,NaN,NaN,0,0.0189756
08/30/2017 02:00,08/30/2017 02:00,2017.6605022831,2017,8,92.7,4.965,NaN,NaN,NaN,0,0.019008
08/30/2017 03:00,08/30/2017 03:00,2017.66061643836,2017,8,93.3,5.549,NaN,NaN,NaN,0,0.0189972
08/30/2017 04:00,08/30/2017 04:00,2017.66073059361,2017,8,88,4.78,NaN,NaN,NaN,0,0.0189792
08/30/2017 05:00,08/30/2017 05:00,2017.66084474886,2017,8,89.4,5.614,NaN,NaN,NaN,0,0.018954
08/30/2017 06:00,08/30/2017 06:00,2017.66095890411,2017,8,89.5,5.061,NaN,NaN,NaN,0,0.0189108
08/30/2017 07:00,08/30/2017 07:00,2017.66107305936,2017,8,88,6.134,NaN,NaN,NaN,0,0.0188892
08/30/2017 08:00,08/30/2017 08:00,2017.66118721461,2017,8,83.4,6.712,NaN,NaN,NaN,0,0.018828
08/30/2017 09:00,08/30/2017 09:00,2017.66130136986,2017,8,69.02,8.8,NaN,NaN,NaN,0,0.0187848
08/30/2017 10:00,08/30/2017 10:00,2017.66141552511,2017,8,64.06,11.28,NaN,NaN,NaN,0,0.0187416
08/30/2017 11:00,08/30/2017 11:00,2017.66152968037,2017,8,58.29,12.51,NaN,NaN,NaN,0,0.018702
08/30/2017 12:00,08/30/2017 12:00,2017.66164383562,2017,8,61.02,13.03,NaN,NaN,NaN,0,0.018666
08/30/2017 13:00,08/30/2017 13:00,2017.66175799087,2017,8,63.41,12.05,NaN,NaN,NaN,0,0.0186336
08/30/2017 14:00,08/30/2017 14:00,2017.66187214612,2017,8,64.12,11.87,NaN,NaN,NaN,0,0.0186012
08/30/2017 15:00,08/30/2017 15:00,2017.66198630137,2017,8,64.12,11.6,NaN,NaN,NaN,0,0.0185796
08/30/2017 16:00,08/30/2017 16:00,2017.66210045662,2017,8,68.23,11.19,NaN,NaN,NaN,0,0.018558
08/30/2017 17:00,08/30/2017 17:00,2017.66221461187,2017,8,72.27,11.27,NaN,NaN,NaN,0,0.0185364
08/30/2017 18:00,08/30/2017 18:00,2017.66232876712,2017,8,68.3,11.09,NaN,NaN,NaN,0,0.018522
08/30/2017 19:00,08/30/2017 19:00,2017.66244292237,2017,8,76.11,10.66,NaN,NaN,NaN,0,0.018504
08/30/2017 20:00,08/30/2017 20:00,2017.66255707763,2017,8,81.1,8.63,NaN,NaN,NaN,0,0.0184968
08/30/2017 21:00,08/30/2017 21:00,2017.66267123288,2017,8,90.3,6.062,NaN,NaN,NaN,0,0.0184716
08/30/2017 22:00,08/30/2017 22:00,2017.66278538813,2017,8,93.4,3.439,NaN,NaN,NaN,0,0.018396
08/30/2017 23:00,08/30/2017 23:00,2017.66289954338,2017,8,94.5,1.325,NaN,NaN,NaN,0,0.0183312
08/31/2017 00:00,08/31/2017 00:00,2017.66301369863,2017,8,95.3,3.143,NaN,NaN,NaN,0,0.0182592
08/31/2017 01:00,08/31/2017 01:00,2017.66312785388,2017,8,94.3,4.483,NaN,NaN,NaN,0,0.0182232
08/31/2017 02:00,08/31/2017 02:00,2017.66324200913,2017,8,94.5,4.217,NaN,NaN,NaN,0,0.0181764
08/31/2017 03:00,08/31/2017 03:00,2017.66335616438,2017,8,93.7,2.348,NaN,NaN,NaN,0,0.0181368
08/31/2017 04:00,08/31/2017 04:00,2017.66347031963,2017,8,94.5,-0.027,NaN,NaN,NaN,0,0.0181152
08/31/2017 05:00,08/31/2017 05:00,2017.66358447489,2017,8,94.6,-0.626,NaN,NaN,NaN,0,0.0181152
08/31/2017 06:00,08/31/2017 06:00,2017.66369863014,2017,8,94.6,-1.841,NaN,NaN,NaN,0,0.0180756
08/31/2017 07:00,08/31/2017 07:00,2017.66381278539,2017,8,94.8,-1.12,NaN,NaN,NaN,0,0.0181008
08/31/2017 08:00,08/31/2017 08:00,2017.66392694064,2017,8,89.7,2.123,NaN,NaN,NaN,0,0.0180684
08/31/2017 09:00,08/31/2017 09:00,2017.66404109589,2017,8,72.05,7.756,NaN,NaN,NaN,0,0.0180324
08/31/2017 10:00,08/31/2017 10:00,2017.66415525114,2017,8,57.48,10.81,NaN,NaN,NaN,0,0.0179784
08/31/2017 11:00,08/31/2017 11:00,2017.66426940639,2017,8,44.65,13.13,NaN,NaN,NaN,0,0.01791
08/31/2017 12:00,08/31/2017 12:00,2017.66438356164,2017,8,35.94,14.69,NaN,NaN,NaN,0,0.017838
08/31/2017 13:00,08/31/2017 13:00,2017.6644977169,2017,8,28.55,15.87,NaN,NaN,NaN,0,0.0177552
08/31/2017 14:00,08/31/2017 14:00,2017.66461187215,2017,8,37.09,16.07,NaN,NaN,NaN,0,0.0176904
08/31/2017 15:00,08/31/2017 15:00,2017.6647260274,2017,8,36.35,15.59,NaN,NaN,NaN,0,0.0176148
08/31/2017 16:00,08/31/2017 16:00,2017.66484018265,2017,8,38.82,14.94,NaN,NaN,NaN,0,0.0175536
08/31/2017 17:00,08/31/2017 17:00,2017.6649543379,2017,8,32.38,15.79,NaN,NaN,NaN,0,0.0175068
08/31/2017 18:00,08/31/2017 18:00,2017.66506849315,2017,8,55.74,13.49,NaN,NaN,NaN,0,0.0174528
08/31/2017 19:00,08/31/2017 19:00,2017.6651826484,2017,8,59.37,13.08,NaN,NaN,NaN,0,0.0173808
08/31/2017 20:00,08/31/2017 20:00,2017.66529680365,2017,8,77,9.79,NaN,NaN,NaN,0,0.0173196
08/31/2017 21:00,08/31/2017 21:00,2017.6654109589,2017,8,85.5,8.07,NaN,NaN,NaN,0,0.0172404
08/31/2017 22:00,08/31/2017 22:00,2017.66552511416,2017,8,88.2,6.434,NaN,NaN,NaN,0,0.01719
08/31/2017 23:00,08/31/2017 23:00,2017.66563926941,2017,8,89.9,6.249,NaN,NaN,NaN,0,0.0171396
09/01/2017 00:00,09/01/2017 00:00,2017.66575342466,2017,9,89.9,5.906,NaN,NaN,NaN,0,0.017064
09/01/2017 01:00,09/01/2017 01:00,2017.66586757991,2017,9,91.2,5.286,NaN,NaN,NaN,0,0.0170208
09/01/2017 02:00,09/01/2017 02:00,2017.66598173516,2017,9,92,5.082,NaN,NaN,NaN,0,0.0169452
09/01/2017 03:00,09/01/2017 03:00,2017.66609589041,2017,9,88.5,3.392,NaN,NaN,NaN,0,0.0168372
09/01/2017 04:00,09/01/2017 04:00,2017.66621004566,2017,9,94.5,2.555,NaN,NaN,NaN,0,0.01674
09/01/2017 05:00,09/01/2017 05:00,2017.66632420091,2017,9,94.1,1.754,NaN,NaN,NaN,0,0.0165924
09/01/2017 06:00,09/01/2017 06:00,2017.66643835616,2017,9,94.7,1.295,NaN,NaN,NaN,0,0.01647
09/01/2017 07:00,09/01/2017 07:00,2017.66655251142,2017,9,94.6,1.674,NaN,NaN,NaN,0,0.0163404
09/01/2017 08:00,09/01/2017 08:00,2017.66666666667,2017,9,83.9,3.873,NaN,NaN,NaN,0,0.016236
09/01/2017 09:00,09/01/2017 09:00,2017.66678082192,2017,9,74.32,5.886,NaN,NaN,NaN,0,0.0161892
09/01/2017 10:00,09/01/2017 10:00,2017.66689497717,2017,9,71.01,7.552,NaN,NaN,NaN,0,0.0161316
09/01/2017 11:00,09/01/2017 11:00,2017.66700913242,2017,9,62.43,9.4,NaN,NaN,NaN,0,0.0160956
09/01/2017 12:00,09/01/2017 12:00,2017.66712328767,2017,9,54.26,11.13,NaN,NaN,NaN,0,0.0160704
09/01/2017 13:00,09/01/2017 13:00,2017.66723744292,2017,9,51.09,12.61,NaN,NaN,NaN,0,0.0160452
09/01/2017 14:00,09/01/2017 14:00,2017.66735159817,2017,9,48.96,13.19,NaN,NaN,NaN,0,0.0160236
09/01/2017 15:00,09/01/2017 15:00,2017.66746575342,2017,9,48.95,14.14,NaN,NaN,NaN,0,0.0160056
09/01/2017 16:00,09/01/2017 16:00,2017.66757990868,2017,9,46.48,14.88,NaN,NaN,NaN,0,0.015984
09/01/2017 17:00,09/01/2017 17:00,2017.66769406393,2017,9,42.25,13.27,NaN,NaN,NaN,0,0.0159552
09/01/2017 18:00,09/01/2017 18:00,2017.66780821918,2017,9,65.56,10.59,NaN,NaN,NaN,0.1,0.0159264
09/01/2017 19:00,09/01/2017 19:00,2017.66792237443,2017,9,87.3,7.503,NaN,NaN,NaN,3.4,0.0159012
09/01/2017 20:00,09/01/2017 20:00,2017.66803652968,2017,9,85.6,6.267,NaN,NaN,NaN,0.1,0.0158652
09/01/2017 21:00,09/01/2017 21:00,2017.66815068493,2017,9,91.7,4.928,NaN,NaN,NaN,0,0.015822
09/01/2017 22:00,09/01/2017 22:00,2017.66826484018,2017,9,93.5,3.83,NaN,NaN,NaN,0,0.0157608
09/01/2017 23:00,09/01/2017 23:00,2017.66837899543,2017,9,94.8,3.372,NaN,NaN,NaN,0,0.0156708
09/02/2017 00:00,09/02/2017 00:00,2017.66849315068,2017,9,93.7,3.094,NaN,NaN,NaN,0,0.01557
09/02/2017 01:00,09/02/2017 01:00,2017.66860730594,2017,9,95.1,2.194,NaN,NaN,NaN,0,0.0154296
09/02/2017 02:00,09/02/2017 02:00,2017.66872146119,2017,9,94.7,2.205,NaN,NaN,NaN,0,0.0152964
09/02/2017 03:00,09/02/2017 03:00,2017.66883561644,2017,9,95.1,1.624,NaN,NaN,NaN,0,0.0151488
09/02/2017 04:00,09/02/2017 04:00,2017.66894977169,2017,9,95,1.427,NaN,NaN,NaN,0,0.0150012
09/02/2017 05:00,09/02/2017 05:00,2017.66906392694,2017,9,94.9,0.848,NaN,NaN,NaN,0,0.0149112
09/02/2017 06:00,09/02/2017 06:00,2017.66917808219,2017,9,94.8,-0.482,NaN,NaN,NaN,0,0.014814
09/02/2017 07:00,09/02/2017 07:00,2017.66929223744,2017,9,94.6,-1.22,NaN,NaN,NaN,0,0.0147204
09/02/2017 08:00,09/02/2017 08:00,2017.66940639269,2017,9,95,-0.028,NaN,NaN,NaN,0,0.0146376
09/02/2017 09:00,09/02/2017 09:00,2017.66952054795,2017,9,95,2.401,NaN,NaN,NaN,0,0.0145728
09/02/2017 10:00,09/02/2017 10:00,2017.6696347032,2017,9,84.3,4.585,NaN,NaN,NaN,0,0.014526
09/02/2017 11:00,09/02/2017 11:00,2017.66974885845,2017,9,68.46,7.416,NaN,NaN,NaN,0,0.0144972
09/02/2017 12:00,09/02/2017 12:00,2017.6698630137,2017,9,58.02,8.75,NaN,NaN,NaN,0,0.0144972
09/02/2017 13:00,09/02/2017 13:00,2017.66997716895,2017,9,47.4,10.62,NaN,NaN,NaN,0,0.0145188
09/02/2017 14:00,09/02/2017 14:00,2017.6700913242,2017,9,31.57,11.83,NaN,NaN,NaN,0,0.014544
09/02/2017 15:00,09/02/2017 15:00,2017.67020547945,2017,9,36.97,12.65,NaN,NaN,NaN,0,0.0145908
09/02/2017 16:00,09/02/2017 16:00,2017.6703196347,2017,9,38.2,12.05,NaN,NaN,NaN,0,0.0146448
09/02/2017 17:00,09/02/2017 17:00,2017.67043378995,2017,9,33.14,12.39,NaN,NaN,NaN,0,0.0147168
09/02/2017 18:00,09/02/2017 18:00,2017.67054794521,2017,9,36.5,12.62,NaN,NaN,NaN,0,0.0147816
09/02/2017 19:00,09/02/2017 19:00,2017.67066210046,2017,9,72.14,10.92,NaN,NaN,NaN,0,0.0148608
09/02/2017 20:00,09/02/2017 20:00,2017.67077625571,2017,9,82.8,6.21,NaN,NaN,NaN,0,0.0149148
09/02/2017 21:00,09/02/2017 21:00,2017.67089041096,2017,9,91.2,2.666,NaN,NaN,NaN,0,0.014958
09/02/2017 22:00,09/02/2017 22:00,2017.67100456621,2017,9,93.4,0.308,NaN,NaN,NaN,0,0.0149904
09/02/2017 23:00,09/02/2017 23:00,2017.67111872146,2017,9,93.5,-0.591,NaN,NaN,NaN,0,0.015012
09/03/2017 00:00,09/03/2017 00:00,2017.67123287671,2017,9,92.8,-2.073,NaN,NaN,NaN,0,0.015012
09/03/2017 01:00,09/03/2017 01:00,2017.67134703196,2017,9,94,-2.854,NaN,NaN,NaN,0,0.0150012
09/03/2017 02:00,09/03/2017 02:00,2017.67146118721,2017,9,92.5,-4.244,NaN,NaN,NaN,0,0.014958
09/03/2017 03:00,09/03/2017 03:00,2017.67157534247,2017,9,93.1,-4.454,NaN,NaN,NaN,0,0.0148968
09/03/2017 04:00,09/03/2017 04:00,2017.67168949772,2017,9,92.2,-4.892,NaN,NaN,NaN,0,0.0148104
09/03/2017 05:00,09/03/2017 05:00,2017.67180365297,2017,9,92.4,-4.868,NaN,NaN,NaN,0,0.0147384
09/03/2017 06:00,09/03/2017 06:00,2017.67191780822,2017,9,92.3,-4.533,NaN,NaN,NaN,0,0.0146664
09/03/2017 07:00,09/03/2017 07:00,2017.67203196347,2017,9,92.5,-3.51,NaN,NaN,NaN,0,0.0146196
09/03/2017 08:00,09/03/2017 08:00,2017.67214611872,2017,9,76.95,-0.629,NaN,NaN,NaN,0,0.0145908
09/03/2017 09:00,09/03/2017 09:00,2017.67226027397,2017,9,72.65,3.368,NaN,NaN,NaN,0,0.0145728
09/03/2017 10:00,09/03/2017 10:00,2017.67237442922,2017,9,53.68,6.568,NaN,NaN,NaN,0,0.01458
09/03/2017 11:00,09/03/2017 11:00,2017.67248858447,2017,9,30.21,11.24,NaN,NaN,NaN,0,0.0146016
09/03/2017 12:00,09/03/2017 12:00,2017.67260273973,2017,9,36.99,11.31,NaN,NaN,NaN,0,0.0146232
09/03/2017 13:00,09/03/2017 13:00,2017.67271689498,2017,9,36.79,11.93,NaN,NaN,NaN,0,0.014652
09/03/2017 14:00,09/03/2017 14:00,2017.67283105023,2017,9,32.74,12.29,NaN,NaN,NaN,0,0.0146844
09/03/2017 15:00,09/03/2017 15:00,2017.67294520548,2017,9,32.32,13.24,NaN,NaN,NaN,0,0.0147132
09/03/2017 16:00,09/03/2017 16:00,2017.67305936073,2017,9,33.08,13.06,NaN,NaN,NaN,0,0.0147384
09/03/2017 17:00,09/03/2017 17:00,2017.67317351598,2017,9,32.73,13.78,NaN,NaN,NaN,0,0.0147636
09/03/2017 18:00,09/03/2017 18:00,2017.67328767123,2017,9,43.22,12.11,NaN,NaN,NaN,0,0.014778
09/03/2017 19:00,09/03/2017 19:00,2017.67340182648,2017,9,55.69,10.3,NaN,NaN,NaN,0,0.0147816
09/03/2017 20:00,09/03/2017 20:00,2017.67351598174,2017,9,73.42,6.168,NaN,NaN,NaN,0,0.0147744
09/03/2017 21:00,09/03/2017 21:00,2017.67363013699,2017,9,78.72,4.205,NaN,NaN,NaN,0,0.01476
09/03/2017 22:00,09/03/2017 22:00,2017.67374429224,2017,9,76.05,3.607,NaN,NaN,NaN,0,0.0147564
09/03/2017 23:00,09/03/2017 23:00,2017.67385844749,2017,9,73.79,3.957,NaN,NaN,NaN,0,0.0147564
09/04/2017 00:00,09/04/2017 00:00,2017.67397260274,2017,9,70.7,4.249,NaN,NaN,NaN,0,0.0147528
09/04/2017 01:00,09/04/2017 01:00,2017.67408675799,2017,9,76.6,4.563,NaN,NaN,NaN,0,0.0147456
09/04/2017 02:00,09/04/2017 02:00,2017.67420091324,2017,9,83,3.986,NaN,NaN,NaN,0,0.0147276
09/04/2017 03:00,09/04/2017 03:00,2017.67431506849,2017,9,64.87,4.007,NaN,NaN,NaN,0,0.01467
09/04/2017 04:00,09/04/2017 04:00,2017.67442922374,2017,9,83.2,4.348,NaN,NaN,NaN,0,0.0146124
09/04/2017 05:00,09/04/2017 05:00,2017.674543379,2017,9,92.2,1.914,NaN,NaN,NaN,0,0.0145512
