Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s,avgSolarRad_W.m2
2015-06-22,20:00:00,17.33,17.15,60.14,58.14,9.73,0,0.081,58.7,1.741,1.906,54.36
2015-06-22,21:00:00,15.27,15.3,63.665,61.535,8.1,0,0.079,67.81,4.421,4.797,35.92
2015-06-22,22:00:00,13.83,14.06,58.535,56.06,5.85,0,0.079,72.14,4.621,4.838,20.47
2015-06-22,23:00:00,13.15,13.48,60.77,58.16,5.801,0,0.078,67.96,3.559,5.153,6.962
2015-06-23,00:00:00,12.8,13.63,58.065,53.425,5.062,0,0.078,48.09,0.4,3.394,0.127
2015-06-23,01:00:00,13.68,14.79,57.495,51.835,5.501,0,0.078,7.702,0.578,0.823,0.169
2015-06-23,02:00:00,13.46,14.28,61.185,58.61,5.851,0,0.079,52.61,2.063,2.159,0.145
2015-06-23,03:00:00,12.55,13.27,69.69,64.85,6.967,0.3,0.085,76.64,0.335,2.132,0.067
2015-06-23,04:00:00,11.74,12.05,77.87,72.64,8.67,0.2,0.085,41.36,5.138,7.046,0
2015-06-23,05:00:00,11.15,11.39,83.35,80.53,8.61,1.7,0.084,20.94,6.742,7.471,8.91
2015-06-23,06:00:00,11.45,11.83,76.575,71.775,7.669,0.1,0.084,33.7,3.636,7.672,33.13
2015-06-23,07:00:00,13.09,13.33,70.79,67.03,7.787,0,0.085,103.6,0.644,3.294,89.8
2015-06-23,08:00:00,14.97,14.61,64.265,61.865,8.65,0,0.081,209.4,0.452,1.906,177
2015-06-23,09:00:00,16.54,15.79,57.13,57.915,8.05,0,0.083,213,1.442,2.179,323.4
2015-06-23,10:00:00,16.62,16.35,60.345,59.26,8.14,0,0.077,228.7,1.81,3.172,383.4
2015-06-23,11:00:00,17.38,17.09,55.6,54.245,8.34,0,0.08,264.8,3.479,3.701,415.9
2015-06-23,12:00:00,17.58,17.34,54.45,52.55,7.998,0,0.08,240.2,2.43,3.868,423.7
2015-06-23,13:00:00,17.95,17.8,53.195,50.69,7.985,0,0.081,242.2,3.874,3.874,426.3
2015-06-23,14:00:00,18.08,17.83,52.515,51.26,8.32,0,0.082,181.1,2.344,4.206,348
2015-06-23,15:00:00,18.84,18.36,51.095,49.805,8.28,0,0.081,223.5,1.085,3.654,434.7
2015-06-23,16:00:00,18.63,18.38,51.565,50.315,8.25,0,0.082,230.5,3.453,4.176,342.8
2015-06-23,17:00:00,16.62,16.61,65.29,62.07,8.53,1.7,0.081,92.9,1.981,4.804,75.18
2015-06-23,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-23,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-23,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-23,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-23,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-23,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-24,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-25,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-26,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-27,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-28,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-29,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-06-30,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-01,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-02,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-03,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,05:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,06:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,07:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,08:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,09:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,10:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,11:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,12:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,13:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,14:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,15:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,16:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,17:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,18:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,19:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,20:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,21:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,22:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-04,23:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-05,00:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-05,01:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-05,02:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-05,03:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
2015-07-05,04:00:00,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999,6999
