Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s,avgSolarRad_W.m2
2016-02-22,07:00:00,-3.94,-3.7,53.41,51.1,-11.91,7777,0.087,28.64,15.6,18.43,NAN
2016-02-22,08:00:00,-3.74,-3.49,51.78,49.26,-12.07,7777,0.084,44.16,21.04,21.04,NAN
2016-02-22,09:00:00,-3.69,-3.46,56.46,53.75,-10.91,7777,0.07,39.24,20.57,23.93,NAN
2016-02-22,10:00:00,-3.45,-3.24,55.99,53.75,-11.11,7777,0.092,48.69,14.7,21.4,NAN
2016-02-22,11:00:00,-3.13,-3.16,55.61,54.43,-10.78,7777,0.093,60.6,10.99,15.53,NAN
2016-02-22,12:00:00,-2.01,-2.42,53.2,53.06,-10.44,7777,0.09,41.41,12.77,18.1,NAN
2016-02-22,13:00:00,-1.45,-1.94,51.06,50.88,-10.23,7777,0.093,44.44,12.66,16.28,NAN
2016-02-22,14:00:00,-0.84,-1.42,48.03,48.47,-10.53,0,0.091,36.44,11.96,19.22,NAN
2016-02-22,15:00:00,-1.34,-1.73,51.29,51.43,-9.96,7777,0.08,43.38,17.64,20.85,NAN
2016-02-22,16:00:00,-1.45,-1.69,54.75,53.66,-9.84,7777,0.089,40.92,14.39,19.28,NAN
2016-02-22,17:00:00,-2.22,-2.04,57.33,55.13,-9.64,7777,0.087,36.25,15.43,18.73,NAN
2016-02-22,18:00:00,-2.46,-2.21,56.18,53.67,-9.86,7777,0.096,15.04,10.61,16.03,NAN
2016-02-22,19:00:00,-2.38,-2.16,60.9,58.36,-9.25,7777,0.094,37.79,13.12,14.62,NAN
2016-02-22,20:00:00,-2.65,-2.42,55.92,53.57,-10.22,7777,0.094,43.14,12.03,14,NAN
2016-02-22,21:00:00,-2.83,-2.56,51.3,48.85,-11.46,7777,0.08,43.39,14.99,18.25,NAN
2016-02-22,22:00:00,-3.05,-2.8,51.94,49.6,-11.52,7777,0.095,25.7,13.53,18.73,NAN
2016-02-22,23:00:00,-3.09,-2.84,50.18,47.8,-11.98,7777,0.093,51.15,14.5,17.03,NAN
2016-02-23,00:00:00,-3.58,-3.33,53.03,50.66,-11.74,7777,0.086,21.12,13.2,17.98,NAN
2016-02-23,01:00:00,-3.64,-3.39,54.46,52.12,-11.33,7777,0.09,13.21,11.42,18.12,NAN
2016-02-23,02:00:00,-3.46,-3.23,56.59,54.25,-10.82,7777,0.094,49.85,12.06,16.84,NAN
2016-02-23,03:00:00,-3.35,-3.13,55.71,53.34,-10.97,7777,0.095,3.66,10.61,16.01,NAN
2016-02-23,04:00:00,-3.39,-3.17,56.6,54.39,-10.82,7777,0.096,52.6,11.01,13.96,NAN
2016-02-23,05:00:00,-3.41,-3.2,56.67,54.29,-10.69,7777,0.096,41.41,11.19,13.76,NAN
2016-02-23,06:00:00,-3.28,-3.05,55.34,52.86,-10.98,7777,0.098,48.31,10.46,13.24,NAN
2016-02-23,07:00:00,-3.29,-3.04,52.96,50.72,-11.55,7777,0.1,35.53,5.132,11.29,NAN
2016-02-23,08:00:00,-3.63,-3.3,51.98,49.6,-12.13,7777,0.096,41.27,7.771,10.01,NAN
2016-02-23,09:00:00,-3.84,-3.51,50.96,48.14,-12.53,7777,0.098,37.55,8.6,9.79,NAN
2016-02-23,10:00:00,-3.15,-3.08,46.78,45.6,-12.72,7777,0.099,41.65,6.514,7.974,NAN
2016-02-23,11:00:00,-1.82,-2.13,41.83,42.78,-12.69,7777,0.099,26.17,4.967,6.639,NAN
2016-02-23,12:00:00,-0.01,-0.8,37.41,41.69,-12.89,0,0.099,13.3,1.947,4.451,NAN
2016-02-23,13:00:00,-1.3,-1.21,42.05,41.58,-12.72,7777,0.101,318.3,1.158,2.437,NAN
2016-02-23,14:00:00,-0.73,-0.74,38.39,41.99,-13.34,0,0.1,50.8,3.876,3.876,NAN
2016-02-23,15:00:00,-0.75,-0.74,35.71,42.22,-14,0,0.1,45.74,3.98,5.316,NAN
2016-02-23,16:00:00,-1.07,-0.97,35.6,41.17,-15.05,7777,0.098,47.09,5.501,6.524,NAN
2016-02-23,17:00:00,-1.49,-1.33,33.81,42.02,-14.79,7777,0.102,39.33,1.217,5.413,NAN
2016-02-23,18:00:00,-2.02,-1.74,34.55,41.99,-14.8,7777,0.1,302.5,0.841,2.44,NAN
2016-02-23,19:00:00,-2.99,-2.45,42.37,43.59,-14.2,7777,0.098,85.9,0,1.94,NAN
2016-02-23,20:00:00,-3.05,-2.31,40.2,44.07,-15.22,7777,0.097,52.11,0.008,2.465,NAN
2016-02-23,21:00:00,-2.38,-2,35.18,41.22,-16.09,7777,0.099,311.2,0.769,3.776,NAN
2016-02-23,22:00:00,-2.19,-1.93,42.34,45.26,-13.21,7777,0.099,351.9,5.018,7.683,NAN
2016-02-23,23:00:00,-1.3,-1.01,49.06,46.54,-10.55,7777,0.097,47.67,9.84,11.34,NAN
2016-02-24,00:00:00,-0.21,0.04,44.91,43.04,-10.54,0,0.097,29.11,10.06,12.57,NAN
2016-02-24,01:00:00,0.03,0.29,43.65,41.78,-10.83,0,0.093,38.75,12.42,12.42,NAN
2016-02-24,02:00:00,0.24,0.47,45.82,43.99,-10.24,0,0.096,26.02,10.34,14.16,NAN
2016-02-24,03:00:00,-0.16,0.04,47.08,45.04,-9.88,0,0.094,32.19,14.73,16.07,NAN
2016-02-24,04:00:00,0.18,0.41,42.19,41.88,-11.13,0,0.088,38.22,13.73,16.19,NAN
2016-02-24,05:00:00,0.54,0.79,38.66,40.59,-12.03,0,0.096,41.01,8.56,14.12,NAN
2016-02-24,06:00:00,0.73,0.99,38.32,40.35,-11.87,0,0.092,41.4,14.74,17.79,NAN
2016-02-24,07:00:00,0.37,0.62,40.49,40.46,-11.5,0,0.092,49.11,11.92,17.26,NAN
2016-02-24,08:00:00,0.7,0.95,41.92,41.07,-10.75,0,0.094,48.34,13.29,15.81,NAN
2016-02-24,09:00:00,0.96,1.16,44.36,42.49,-9.82,0,0.094,60.81,14.09,17.43,NAN
2016-02-24,10:00:00,1.53,1.68,43.37,41.88,-9.57,0,0.081,54.92,11.9,16.06,NAN
2016-02-24,11:00:00,2.54,2.58,43.12,41.7,-8.85,0,0.101,32.13,6.92,19.03,NAN
2016-02-24,12:00:00,4.2,3.7,40.41,40.78,-8.34,0,0.099,44.8,7.843,15.99,NAN
2016-02-24,13:00:00,4.52,3.67,39.42,41.02,-8.15,0,0.095,35.6,11.24,15.88,NAN
2016-02-24,14:00:00,3.56,3.14,42.44,42.61,-8.08,0,0.088,31.31,17.53,23.82,NAN
2016-02-24,15:00:00,4.56,4.11,37.43,40.68,-8.47,0,0.097,155.3,3.036,21.34,NAN
2016-02-24,16:00:00,4.3,4.04,39.28,40.58,-8.68,0,0.095,60.45,4.764,9,NAN
2016-02-24,17:00:00,3.12,3.1,40.85,41.83,-8.71,0,0.093,40.61,9.51,10.56,NAN
2016-02-24,18:00:00,1.06,1.39,47.77,45.46,-8.73,0,0.098,37.53,6.004,10.1,NAN
2016-02-24,19:00:00,0.44,0.79,49.45,47.21,-9.17,0,0.099,31.95,4.807,8.59,NAN
2016-02-24,20:00:00,-0.83,-0.06,50.84,47.35,-9.74,0,0.098,270.8,0.464,5.584,NAN
2016-02-24,21:00:00,-0.72,0.53,49.42,44.03,-9.9,0,0.098,52.25,3.159,3.237,NAN
2016-02-24,22:00:00,-0.2,1.13,46.51,41.68,-10.33,0,0.099,300.6,0,3.793,NAN
2016-02-24,23:00:00,-0.84,0.59,48.78,44.06,-10.25,0,0.098,345.5,0.781,2.612,NAN
2016-02-25,00:00:00,0.39,1.63,44.16,41.41,-10.29,0,0.098,13.98,1.462,1.983,NAN
2016-02-25,01:00:00,-1.59,-0.47,52.1,48.88,-10.17,7777,0.099,46.46,4.07,4.663,NAN
2016-02-25,02:00:00,1.08,1.61,46.95,46.57,-9.19,0,0.097,51.04,6.695,13.35,NAN
2016-02-25,03:00:00,1.52,1.79,50.84,48.66,-7.58,0,0.094,38.11,11.3,14.5,NAN
2016-02-25,04:00:00,2.06,2.3,44.21,43.97,-8.26,0,0.098,34.16,4.121,12.91,NAN
2016-02-25,05:00:00,1.87,2.13,39.29,41.49,-10.33,0,0.102,0.05,5.392,13.5,NAN
2016-02-25,06:00:00,0.95,1.19,46.63,45.84,-9.25,0,0.095,44.48,10.78,14.49,NAN
2016-02-25,07:00:00,0.33,0.55,49.45,47.27,-9.1,0,0.091,36.96,12.38,17.93,NAN
2016-02-25,08:00:00,-0.29,-0.04,49.28,46.97,-9.69,0,0.091,39.37,15.85,16.83,NAN
2016-02-25,09:00:00,-0.44,-0.23,48.33,46.19,-10.03,0,0.093,45.93,13.04,17.24,NAN
2016-02-25,10:00:00,0.09,-0.01,46.06,44.6,-10.18,0,0.087,52,17.53,20.94,NAN
2016-02-25,11:00:00,0.38,0.14,45.75,44.94,-10,0,0.08,55.04,20.63,23.09,NAN
2016-02-25,12:00:00,0.36,0.24,45.27,44.09,-10.12,0,0.063,49.69,19.63,23.14,NAN
2016-02-25,13:00:00,0.2,0.24,44.66,42.87,-10.17,0,0.086,38.84,15.03,21.32,NAN
2016-02-25,14:00:00,0.36,0.43,44.84,43.17,-10.1,0,0.09,40.58,15.82,19.53,NAN
2016-02-25,15:00:00,0.73,0.74,43.95,42.83,-10.07,0,0.084,32,12.18,18.04,NAN
2016-02-25,16:00:00,0.83,0.78,45.04,43.75,-9.71,0,0.085,43.56,14.7,16.92,NAN
2016-02-25,17:00:00,0.71,0.55,46.59,45.61,-9.56,0,0.089,43.13,14.44,16.98,NAN
2016-02-25,18:00:00,-0.31,-0.15,47.38,45.41,-10.09,0,0.087,25.49,14.92,15.81,NAN
2016-02-25,19:00:00,-0.76,-0.54,49.73,47.52,-9.96,0,0.096,74.46,8.67,15.93,NAN
2016-02-25,20:00:00,-0.83,-0.48,45.89,44.74,-10.92,0,0.097,55.24,6.249,10.58,NAN
2016-02-25,21:00:00,-1.99,-1.24,45.62,45.25,-12.13,7777,0.096,64.69,3.673,5.981,NAN
2016-02-25,22:00:00,-2.5,-1.65,44.34,43.29,-13.29,7777,0.103,29.65,1.676,4.217,NAN
2016-02-25,23:00:00,-3.23,-1.98,44.38,41.22,-13.53,7777,0.099,340.3,1.253,3.464,NAN
2016-02-26,00:00:00,-4.28,-2.72,44.48,42.51,-14.63,7777,0.099,353.3,0.637,3.448,NAN
2016-02-26,01:00:00,-4.18,-2.74,42.14,40.96,-15.27,7777,0.094,11.72,0.062,3.254,NAN
2016-02-26,02:00:00,-3.66,-1.7,34.58,38.99,-16.58,7777,0.093,62.64,1.393,2.412,NAN
2016-02-26,03:00:00,-4.19,-2.14,36.61,39.06,-16.83,7777,0.091,340.2,0.996,3.077,NAN
2016-02-26,04:00:00,-4.78,-3.59,39.54,40.01,-16.9,7777,0.097,46.68,3.014,3.668,NAN
2016-02-26,05:00:00,-7.83,-6.02,47.52,43.07,-17,7777,0.098,50.98,3.894,4.582,NAN
2016-02-26,06:00:00,-7.94,-6.44,51.22,45.11,-16.45,7777,0.098,49.73,4.436,4.572,NAN
2016-02-26,07:00:00,-7.44,-6.5,52.11,46.88,-15.5,7777,0.098,56.87,3.881,4.686,NAN
2016-02-26,08:00:00,-6.18,-5.42,49.36,45.45,-14.75,7777,0.101,60.09,3.667,4.564,NAN
2016-02-26,09:00:00,-4.92,-3.98,42.49,42.59,-15.43,7777,0.097,40.41,1.604,3.487,NAN
2016-02-26,10:00:00,-3.41,-2.71,41.02,41.29,-14.54,7777,0.1,301,0.564,3.074,NAN
2016-02-26,11:00:00,-0.52,-0.28,32.45,39.69,-14.89,0,0.1,266.7,1.009,2.577,NAN
2016-02-26,12:00:00,1.38,1.26,45.1,52.17,-8.48,0,0.098,47.03,4.733,7.878,NAN
2016-02-26,13:00:00,2.81,2.47,54.94,54.6,-5.69,0,0.094,32.23,10.63,13.31,NAN
2016-02-26,14:00:00,4.02,3.41,45.16,45.53,-6.75,0,0.092,43.74,12.49,13.99,NAN
2016-02-26,15:00:00,3.65,3.21,40.85,41.05,-8.42,0,0.095,43.65,12.29,14.82,NAN
2016-02-26,16:00:00,2.36,2.45,38.51,39.19,-10.37,0,0.095,44.32,11.19,13.71,NAN
2016-02-26,17:00:00,2.16,2.29,40.51,40.82,-10.01,0,0.085,52.08,11.04,13.84,NAN
2016-02-26,18:00:00,1.9,2.09,43.36,41.29,-9.35,0,0.092,48.42,10.69,14.25,NAN
2016-02-26,19:00:00,1.65,1.88,42.07,40.82,-9.87,0,0.097,50.15,9.62,13.09,NAN
2016-02-26,20:00:00,1.59,1.82,41.43,42.38,-10.19,0,0.098,37.48,7.125,12.1,NAN
2016-02-26,21:00:00,1.1,1.4,41.36,42.89,-10.42,0,0.097,58.35,9.42,9.55,NAN
2016-02-26,22:00:00,0.93,1.24,41.64,41.71,-10.65,0,0.097,39.47,6.966,9.58,NAN
2016-02-26,23:00:00,0.64,0.96,42.7,42.76,-10.66,0,0.097,41.45,6.55,10.25,NAN
2016-02-27,00:00:00,0.52,0.85,43.85,41.85,-10.41,0,0.09,42.75,12.69,12.69,NAN
2016-02-27,01:00:00,0.5,0.83,43.44,41.34,-10.47,0,0.096,41.93,10.47,12.38,NAN
2016-02-27,02:00:00,0.51,0.79,43.75,41.41,-10.39,0,0.095,42.99,12.24,14.55,NAN
2016-02-27,03:00:00,0.82,1.09,42.49,40.42,-10.46,0,0.095,48.24,11.67,14.8,NAN
2016-02-27,04:00:00,0.43,0.66,45.75,43.58,-9.67,0,0.092,54.12,10.08,13.64,NAN
2016-02-27,05:00:00,-0.1,0.14,48.53,46.43,-9.65,0,0.091,40.48,13.11,17.73,NAN
2016-02-27,06:00:00,-0.23,-0.01,50.03,47.93,-9.38,0,0.094,38.46,13.28,17.11,NAN
2016-02-27,07:00:00,-0.19,0.05,49.18,47.01,-9.63,0,0.094,58.17,14.49,17.26,NAN
2016-02-27,08:00:00,-0.14,0.1,48.16,45.89,-9.84,0,0.076,35.47,17.21,18.93,NAN
2016-02-27,09:00:00,0.17,0.29,46.77,45.24,-9.84,0,0.088,49.83,18.38,19.14,NAN
2016-02-27,10:00:00,1.11,0.85,44.97,44.32,-9.55,0,0.074,52.47,15.49,19.19,NAN
2016-02-27,11:00:00,1.56,1.23,44.28,43.87,-9.35,0,0.075,51.69,19.77,20.73,NAN
2016-02-27,12:00:00,2.17,1.81,41.46,42.28,-9.71,0,0.09,26.5,13.3,19.45,NAN
2016-02-27,13:00:00,2.87,2.27,37.22,39.8,-10.07,0,0.096,27.75,6.604,16.54,NAN
2016-02-27,14:00:00,4.36,3.32,31.96,39.8,-11.28,0,0.096,29.48,6.819,7,NAN
2016-02-27,15:00:00,4.21,3.14,29.18,40.2,-12.08,0,0.095,55.69,7.659,10.15,NAN
2016-02-27,16:00:00,3.42,2.69,30.91,39.36,-12.16,0,0.095,58.39,8.53,10.49,NAN
2016-02-27,17:00:00,2.16,1.73,34.54,39.53,-12.06,0,0.095,41.05,1.465,8.02,NAN
2016-02-27,18:00:00,-0.06,0.7,39.84,40.89,-12.62,0,0.094,62.46,1.155,1.72,NAN
2016-02-27,19:00:00,-3.55,-1.8,47.02,43.72,-13.09,7777,0.096,53.27,0,2.635,NAN
2016-02-27,20:00:00,-4.92,-3.01,51.3,45.12,-13.44,7777,0.092,96.3,1.673,2.845,NAN
2016-02-27,21:00:00,-4.56,-3.02,54.24,47.17,-13.31,7777,0.098,273.1,1.125,1.96,NAN
2016-02-27,22:00:00,-5.73,-4.71,52.81,48.3,-13.82,7777,0.097,51.36,2.528,3.469,NAN
2016-02-27,23:00:00,-5.97,-4.1,53.63,47.21,-14.09,7777,0.1,310.7,0,2.899,NAN
2016-02-28,00:00:00,-6.46,-5.2,54.45,50.44,-14.22,7777,0.097,68.2,2.479,3.603,NAN
2016-02-28,01:00:00,-8.61,-6.92,60.16,53.26,-14.87,7777,0.099,45.68,2.434,3.6,NAN
2016-02-28,02:00:00,-8.21,-7.28,65.7,60.51,-13.65,7777,0.1,51.08,3.128,4.176,NAN
2016-02-28,03:00:00,-7.06,-6.54,64.44,61.45,-12.19,7777,0.1,51.71,1.238,3.255,NAN
2016-02-28,04:00:00,-5.27,-5.03,60.97,58.25,-11.57,7777,0.098,101.6,0.062,2.164,NAN
2016-02-28,05:00:00,-6.21,-5.91,66.36,63.55,-11.37,7777,0.101,64.67,2.898,3.835,NAN
2016-02-28,06:00:00,-5.1,-4.78,57.23,54.27,-11.85,7777,0.1,315.5,1.009,3.312,NAN
2016-02-28,07:00:00,-3.26,-2.88,48.93,47.1,-12.98,7777,0.099,305.8,1.236,2.149,NAN
2016-02-28,08:00:00,-2.95,-2.31,40.2,42.34,-14.21,7777,0.103,298.7,0.038,3.149,NAN
2016-02-28,09:00:00,-3.22,-3.09,49.5,46.01,-12.56,7777,0.097,306.3,1.062,3.619,NAN
2016-02-28,10:00:00,2.56,2.29,39.34,42.23,-11.17,0,0.098,31.37,6.473,7.628,NAN
2016-02-28,11:00:00,3.46,3.16,32.98,38.27,-11.46,0,0.098,26.83,9.17,9.78,NAN
2016-02-28,12:00:00,3.95,3.55,31.76,38.44,-11.49,0,0.092,48.03,8.96,12.23,NAN
2016-02-28,13:00:00,4.47,3.76,32.84,37.42,-10.44,0,0.097,33.09,8.66,12.24,NAN
2016-02-28,14:00:00,4.46,3.67,34.23,38.2,-9.9,0,0.092,49.28,9.08,11.87,NAN
2016-02-28,15:00:00,4.41,3.64,32.47,37.89,-10.63,0,0.092,30.11,10.13,11.93,NAN
2016-02-28,16:00:00,3.89,3.14,32.98,38.23,-10.95,0,0.094,45.09,8.5,12.81,NAN
2016-02-28,17:00:00,2.81,2.48,35.45,38.68,-11.25,0,0.099,39.65,1.08,9.78,NAN
2016-02-28,18:00:00,1.07,1.36,39.93,39.43,-10.91,0,0.096,8.96,9.95,9.95,NAN
2016-02-28,19:00:00,0.88,1.12,43.64,41.84,-10.01,0,0.094,40.48,11.69,16.69,NAN
2016-02-28,20:00:00,0.82,1.03,48.05,45.95,-8.94,0,0.086,42.36,15.31,20.09,NAN
2016-02-28,21:00:00,0.52,0.71,49.18,47.01,-8.92,0,0.084,42.7,19.23,22.87,NAN
2016-02-28,22:00:00,-0.43,-0.24,54.07,51.89,-8.49,0,0.07,47.76,21.98,23.65,NAN
2016-02-28,23:00:00,-1.3,-1.11,54.65,52.54,-8.79,7777,0.055,44.73,23.31,26.76,NAN
2016-02-29,00:00:00,-2.03,-1.81,46.37,44.74,-12.19,7777,0.06,45.11,23.25,26.14,NAN
2016-02-29,01:00:00,-2.45,-2.26,42.4,41.01,-13.53,7777,0.059,56.11,21.04,25.24,NAN
2016-02-29,02:00:00,-2.41,-2.2,44.06,41.9,-12.93,7777,0.079,30.08,19.64,21.15,NAN
2016-02-29,03:00:00,-2.69,-2.49,45.63,43.52,-12.72,7777,0.092,42.13,17.04,22.5,NAN
2016-02-29,04:00:00,-2.67,-2.46,45.9,43.79,-12.74,7777,0.087,35.96,17.55,19.28,NAN
2016-02-29,05:00:00,-2.62,-2.43,45.02,42.98,-12.91,7777,0.086,37.79,14.94,18.91,NAN
2016-02-29,06:00:00,-2.49,-2.29,43.22,41.52,-13.23,7777,0.095,33.6,9.11,17.12,NAN
2016-02-29,07:00:00,-2.06,-1.84,39.62,38.63,-14.2,7777,0.095,51.82,7.535,12.86,NAN
2016-02-29,08:00:00,-2.3,-2.04,38.19,38.77,-14.7,7777,0.097,60.16,6.522,10.25,NAN
2016-02-29,09:00:00,-1.91,-1.78,38.06,39.01,-14.31,7777,0.097,43.14,7.228,10.69,NAN
2016-02-29,10:00:00,-0.49,-0.73,35.24,39.88,-14.08,0,0.096,63.13,7.822,9.56,NAN
2016-02-29,11:00:00,-0.13,-0.53,35.13,40.05,-13.82,0,0.093,69.64,8.65,10.37,NAN
2016-02-29,12:00:00,0.16,-0.31,35.26,40.12,-13.38,0,0.094,51.9,9.58,10.06,NAN
2016-02-29,13:00:00,0.26,-0.33,35.13,39.23,-13.41,0,0.095,73.73,9.43,10.94,NAN
2016-02-29,14:00:00,0.47,-0.23,34.28,40.02,-13.52,0,0.095,63.61,8.24,9.7,NAN
2016-02-29,15:00:00,0.52,-0.17,33.02,38.49,-13.8,0,0.098,65.01,6.622,9.89,NAN
2016-02-29,16:00:00,0.02,-0.51,34.45,37.68,-13.84,0,0.092,54.75,7.856,8.8,NAN
2016-02-29,17:00:00,-0.91,-1.21,36.11,39.14,-14.07,0,0.096,48.58,5.336,8.98,NAN
2016-02-29,18:00:00,-3.25,-3.06,41.01,39.99,-14.94,7777,0.096,22.32,2.711,5.477,NAN
2016-02-29,19:00:00,-5.9,-5.07,44.18,39.79,-16.1,7777,0.101,354.5,0.588,4.072,NAN
2016-02-29,20:00:00,-5.43,-4.19,45.44,41.61,-15.82,7777,0.095,76.49,0.013,2.223,NAN
2016-02-29,21:00:00,-6.85,-4.88,45.28,41.58,-16.6,7777,0.095,87.4,0.818,3.005,NAN
2016-02-29,22:00:00,-6.1,-4.66,43.08,42.05,-17.19,7777,0.094,33.52,1.739,3.613,NAN
2016-02-29,23:00:00,-5.28,-3.99,35.23,40.25,-18.94,7777,0.096,39.6,3.125,3.536,NAN
2016-03-01,00:00:00,-6.9,-5.25,35.16,39.27,-19.58,7777,0.094,54.55,3.175,3.327,NAN
2016-03-01,01:00:00,-6.67,-5.52,34.55,40.18,-20.3,7777,0.098,352.1,2.349,4.127,NAN
2016-03-01,02:00:00,-4.65,-4.12,31.01,39.03,-19.32,7777,0.098,12.49,5.352,6.94,NAN
2016-03-01,03:00:00,-4.78,-4.35,30.6,37.02,-19.62,7777,0.099,44.66,5.41,5.41,NAN
2016-03-01,04:00:00,-4.06,-3.62,27.2,37.56,-20.29,7777,0.094,58.73,9.35,9.7,NAN
2016-03-01,05:00:00,-3.91,-3.53,26.25,38.74,-20.54,7777,0.096,30.66,6.277,9.99,NAN
2016-03-01,06:00:00,-3.76,-3.42,27.33,38.57,-19.71,7777,0.089,45.41,12.53,13.05,NAN
2016-03-01,07:00:00,-3.61,-3.33,29.07,39.42,-19.07,7777,0.094,54.77,11.07,16.03,NAN
2016-03-01,08:00:00,-3.03,-2.75,26.38,39.69,-19.56,7777,0.091,50.38,14.32,17.55,NAN
2016-03-01,09:00:00,-2.19,-2.12,28.01,39.93,-18.27,7777,0.09,49.6,15.25,18.47,NAN
2016-03-01,10:00:00,-1.93,-1.82,30.76,40.4,-16.81,7777,0.089,24.49,13.69,18.37,NAN
2016-03-01,11:00:00,-0.86,-0.97,34.93,40.73,-14.58,0,0.087,18.36,12.53,18.21,NAN
2016-03-01,12:00:00,-0.53,-0.59,34.38,38.8,-14.31,0,0.094,47.08,13.48,18.22,NAN
2016-03-01,13:00:00,-0.4,-0.41,33.97,39.03,-14.38,0,0.088,50.6,13.21,15.13,NAN
2016-03-01,14:00:00,-0.15,-0.14,33.87,37.47,-14.21,0,0.092,51.61,12.32,14.19,NAN
2016-03-01,15:00:00,0.22,0.21,31.77,39.03,-14.45,0,0.094,64.58,9.43,14.22,NAN
2016-03-01,16:00:00,0.12,0.13,33.12,37.81,-14.96,0,0.094,88.4,7.244,11.11,NAN
2016-03-01,17:00:00,-0.22,-0.4,36.01,39.44,-13.57,0,0.097,68.58,4.951,7.855,NAN
2016-03-01,18:00:00,-2.62,-2.37,38.49,42.39,-14.74,7777,0.097,63.38,4.65,6.453,NAN
2016-03-01,19:00:00,-5.79,-4.93,46.21,44.61,-15.34,7777,0.095,51.34,3.201,5.413,NAN
2016-03-01,20:00:00,-6.83,-4.86,46.29,42.25,-16.64,7777,0.098,25.42,1.984,3.445,NAN
2016-03-01,21:00:00,-7.39,-5.09,45.04,43.45,-17.1,7777,0.095,37.72,1.539,3.241,NAN
2016-03-01,22:00:00,-6.48,-4.12,43.52,43.41,-16.85,7777,0.096,148.1,0.023,1.539,NAN
2016-03-01,23:00:00,-7.02,-4.8,44.47,43.55,-17.36,7777,0.095,44.18,1.759,2.011,NAN
2016-03-02,00:00:00,-8.59,-6.25,47.46,44.77,-17.53,7777,0.098,115.1,0,2.587,NAN
2016-03-02,01:00:00,-6.83,-5.02,43.08,44.64,-17.41,7777,0.093,142.7,0.666,1.114,NAN
2016-03-02,02:00:00,-9.23,-6.98,48.38,46.11,-17.98,7777,0.096,51.91,3.35,3.484,NAN
2016-03-02,03:00:00,-10.28,-8.27,53.03,47.29,-18.02,7777,0.096,43.56,2.295,3.771,NAN
2016-03-02,04:00:00,-9.51,-6.91,49.91,45.53,-17.92,7777,0.096,53.12,1.998,2.587,NAN
2016-03-02,05:00:00,-9.91,-7.33,50.87,45.53,-18.19,7777,0.096,44.78,2.439,2.801,NAN
2016-03-02,06:00:00,-10.08,-7.82,50.19,46.11,-18.25,7777,0.096,54.72,2.27,2.93,NAN
2016-03-02,07:00:00,-10.57,-8.31,52.46,47.37,-18.32,7777,0.096,55.39,2.329,2.978,NAN
2016-03-02,08:00:00,-10.71,-8.52,53.73,47.37,-18.15,7777,0.098,37.93,2.3,2.855,NAN
2016-03-02,09:00:00,-9.1,-8.25,50.83,47.75,-17.38,7777,0.098,61.56,1.736,3.02,NAN
2016-03-02,10:00:00,-6.29,-6.6,49.91,49.06,-14.98,7777,0.1,52.38,1.895,2.595,NAN
2016-03-02,11:00:00,-4.25,-4.49,42.66,45.31,-15.48,7777,0.101,294.1,0.232,2.287,NAN
2016-03-02,12:00:00,-2.96,-3.7,37.99,42.98,-15.8,7777,0.1,165.3,1.243,2.115,NAN
2016-03-02,13:00:00,-3.44,-3.71,38.67,42.51,-15.44,7777,0.097,168.1,1.993,2.278,NAN
2016-03-02,14:00:00,-3.31,-3.79,39.45,42.78,-15.24,7777,0.099,104.2,1.749,3.007,NAN
2016-03-02,15:00:00,-3.11,-3.74,38.61,41.59,-15.36,7777,0.099,120.9,2.719,2.94,NAN
2016-03-02,16:00:00,-3.46,-4.02,38.4,43.36,-15.59,7777,0.099,119.4,1.181,2.857,NAN
2016-03-02,17:00:00,-4.94,-5.02,41.93,43.59,-15.63,7777,0.099,43.77,1.659,2.641,NAN
2016-03-02,18:00:00,-6.45,-6,47.71,45.67,-15.73,7777,0.097,16.78,0.988,2.285,NAN
2016-03-02,19:00:00,-7.59,-6.77,51.6,46.94,-15.92,7777,0.1,225.2,0,1.602,NAN
2016-03-02,20:00:00,-10.37,-8.93,59.69,55.98,-16.74,7777,0.097,36.52,2.736,3.654,NAN
2016-03-02,21:00:00,-11.58,-10.09,61.19,54.57,-17.58,7777,0.097,48.4,2.731,3.121,NAN
2016-03-02,22:00:00,-12.11,-10.65,61.27,55.23,-18.03,7777,0.097,45.6,3.357,3.523,NAN
2016-03-02,23:00:00,-12.91,-11.24,62.54,56.22,-18.47,7777,0.096,23.94,2.532,3.585,NAN
2016-03-03,00:00:00,-13.15,-11.2,62.27,55.95,-18.79,7777,0.096,51.35,3.25,3.276,NAN
2016-03-03,01:00:00,-13.7,-11.79,65.13,58.57,-18.82,7777,0.095,60.86,3.468,3.468,NAN
2016-03-03,02:00:00,-14.14,-12.34,67.78,59.96,-18.85,7777,0.095,49.77,3.487,3.6,NAN
2016-03-03,03:00:00,-13.93,-12.32,69.35,63.81,-18.41,7777,0.097,52.33,3.064,3.709,NAN
2016-03-03,04:00:00,-14.53,-12.63,70.58,65.58,-18.41,7777,0.095,64.88,2.69,3.08,NAN
2016-03-03,05:00:00,-14.81,-13.02,74.62,70.44,-18.34,7777,0.096,62.47,3.098,3.443,NAN
2016-03-03,06:00:00,-16.06,-15.07,75.92,73.33,-19.3,7777,0.096,53.01,3.335,3.812,NAN
