Date,Time_UTC,avgAT_C_1m,avgAT_C_2m,avgRH_1m,avgRH_2m,avgDP_C,totalPPT_mm.hr,sampleSnowDepth_m,sampleWD_Deg,sampleWS_m.s,maxWS_m.s
2013-12-06,09:00:00,4.34,4.72,64.33,61.92,-1.75,0,0.069,57.86,4.4,6.67
2013-12-06,10:00:00,4.24,4.63,65.62,62.77,-1.7,0,0.07,56.56,6.81,8.43
2013-12-06,11:00:00,4.2,4.58,66.13,63.11,-1.49,0,0.068,54.25,8.19,8.56
2013-12-06,12:00:00,4.29,4.66,66.87,63.95,-1.35,0,0.068,57.67,6.9,8.52
2013-12-06,13:00:00,4.53,4.95,65.52,62.46,-1.38,0,0.068,59.79,6.2,8.42
2013-12-06,14:00:00,4.54,4.96,67.15,64.8,-1.22,0,0.065,63.69,3.98,6.88
2013-12-06,15:00:00,4.73,5.27,66.33,63.24,-0.94,0,0.064,32.52,2.29,7.26
2013-12-06,16:00:00,4.88,5.49,65.79,62.39,-0.89,0,0.062,54.44,3.2,5.14
2013-12-06,17:00:00,4.5,5.04,66.77,64.16,-0.86,0,0.06,55.26,4.81,6.07
2013-12-06,18:00:00,3.95,4.44,71.83,68.91,-0.76,0,0.063,50.06,4.66,5.27
2013-12-06,19:00:00,4.36,4.92,68.6,65.28,-0.8,0,0.065,39.07,3.28,4.9
2013-12-06,20:00:00,4.82,5.2,66.74,64.97,-0.85,0,0.061,50.2,5.65,6.34
2013-12-06,21:00:00,4.01,4.35,71.22,69.18,-0.72,0,0.063,42.01,6.51,6.59
2013-12-06,22:00:00,3.95,4.27,70.5,67.89,-0.96,0,0.063,49.91,8.43,9.17
2013-12-06,23:00:00,3.83,4.18,69.35,66.87,-1.13,0,0.057,75.44,9.46,10.35
2013-12-07,00:00:00,3.62,3.94,70.27,67.82,-1.28,0,0.063,53.43,6.39,10.24
2013-12-07,01:00:00,4.36,4.87,68.26,65.65,-1,0,0.066,293.8,0.92,6.67
2013-12-07,02:00:00,4.26,5.13,67.86,64.4,-1.09,0,0.063,339.9,1.96,2.38
2013-12-07,03:00:00,3.7,4.37,70.47,67.42,-1.05,0,0.065,338.5,2.56,2.94
2013-12-07,04:00:00,3.56,4.31,71.79,68.81,-0.96,0,0.064,341.2,1.87,2.89
2013-12-07,05:00:00,3.42,4.1,72.81,69.66,-0.98,0,0.068,342.7,2.25,3.63
2013-12-07,06:00:00,3.21,4.19,73.46,69.96,-1.15,0,0.061,56.9,2.52,2.84
2013-12-07,07:00:00,2.67,4.23,73.29,67.52,-1.94,0,0.065,88.4,1.98,2.62
2013-12-07,08:00:00,2.75,3.63,74.52,69.36,-1.37,0,0.064,25.73,3.53,4.4
2013-12-07,09:00:00,3.79,4.46,75.53,72.4,-0.05,0,0.065,340.3,0.91,3.49
2013-12-07,10:00:00,3.98,4.65,74.85,70.84,0.14,0,0.063,353.2,1.26,3.07
2013-12-07,11:00:00,2.78,3.98,77.74,73.87,-0.61,0,0.062,74.2,2.69,3.17
2013-12-07,12:00:00,2.48,3.41,78.48,74.08,-0.94,0,0.06,11.57,1.67,2.73
2013-12-07,13:00:00,1.9,2.86,76.48,72.9,-1.71,0,0.06,99,2.62,3.28
2013-12-07,14:00:00,1.36,2.05,74.53,72.44,-2.32,0,0.062,62.75,4.89,5.9
2013-12-07,15:00:00,3.17,3.79,72.35,68.72,-1.34,0,0.064,67.07,4.25,5.54
2013-12-07,16:00:00,2.95,4.03,70.98,65.41,-1.76,0,0.057,41,2.92,5.22
2013-12-07,17:00:00,2.16,3.84,70.25,64.14,-2.56,0,0.06,32.1,3.3,3.74
2013-12-07,18:00:00,2.46,3.96,68.56,63.03,-2.62,0,0.06,45.73,1.99,3.59
2013-12-07,19:00:00,3.21,4.57,68.73,61.53,-2.37,0,0.056,62.99,1.93,2.4
2013-12-07,20:00:00,1.84,3.28,69.54,64.89,-3.05,0,0.06,49.16,2.73,3.4
2013-12-07,21:00:00,1.74,3.52,68.86,63.98,-3.21,0,0.061,30.12,0.54,3.2
2013-12-07,22:00:00,2.69,3.89,69.98,67.71,-2.75,0,0.06,74.41,2.19,3.27
2013-12-07,23:00:00,2.43,4.07,68.83,63.6,-2.94,0,0.061,178.9,1.65,2.89
2013-12-08,00:00:00,1.14,2.33,68.08,66.59,-3.74,0,0.063,65.3,6.47,7.28
2013-12-08,01:00:00,1.09,1.51,70.32,67.17,-3.44,0,0.063,56.05,6.67,8.74
2013-12-08,02:00:00,0.76,1.7,73.24,68.73,-3.42,0,0.06,50.89,3.92,6.41
2013-12-08,03:00:00,1.27,2.16,72.85,69.55,-3.06,0,0.061,14.7,1.54,3.92
2013-12-08,04:00:00,0.98,1.99,77.07,73.79,-2.94,0,0.061,45.31,0.62,1.81
2013-12-08,05:00:00,0.75,1.33,77.36,74.62,-2.72,0,0.063,34.6,4.07,4.66
2013-12-08,06:00:00,0.65,1.83,77.7,73.69,-2.6,0,0.061,53.4,2.07,4.15
2013-12-08,07:00:00,0.77,1.63,77.32,74.52,-2.72,0,0.064,232.6,1.03,3.11
2013-12-08,08:00:00,0.73,1.19,77.38,75.01,-2.9,0,0.061,24.82,0.04,1.66
2013-12-08,09:00:00,-0.02,0.87,80.1,77.09,-3.05,0,0.062,16.92,1.05,1.8
2013-12-08,10:00:00,-0.04,0.77,80.92,77.56,-3.2,0,0.064,316.7,0.81,2.99
2013-12-08,11:00:00,0.31,0.96,78.25,76.55,-3.02,0,0.061,59.33,1.54,1.59
2013-12-08,12:00:00,-1.52,-1.09,85.1,83.03,-3.84,7777,0.061,25.12,1.81,1.81
2013-12-08,13:00:00,-2.51,-2.04,84.11,83.61,-4.75,7777,0.062,177.4,0.09,3.37
2013-12-08,14:00:00,-0.77,-0.88,78.14,80.54,-4.12,0,0.063,56.45,2.42,2.82
2013-12-08,15:00:00,-1.36,-0.53,81.15,79.29,-4.12,7777,0.064,324.3,0.61,2.77
2013-12-08,16:00:00,-0.28,0.41,77.97,75.7,-3.57,0,0.063,200,0.19,1.26
2013-12-08,17:00:00,-0.94,-0.1,79.91,76.32,-3.9,0,0.063,101.2,0.14,1.94
2013-12-08,18:00:00,-1.93,-1.6,83.83,82.25,-3.77,7777,0.064,253.6,1.22,2.1
2013-12-08,19:00:00,-1.59,-1.41,86.2,85.25,-3.61,7777,0.064,299.3,0.9,1.59
2013-12-08,20:00:00,-1.01,-0.86,82.24,80.88,-3.7,7777,0.065,281.4,0.49,1.76
2013-12-08,21:00:00,-1.02,-0.79,79.9,78.1,-4.08,7777,0.065,295.4,0.82,2.12
2013-12-08,22:00:00,-1.25,-0.89,79.94,77.81,-4.26,7777,0.064,317.6,1.38,2.8
2013-12-08,23:00:00,-0.63,-0.15,73.29,70.1,-4.58,0,0.063,320.8,1.4,2.3
2013-12-09,00:00:00,-0.35,0.09,72.93,70.27,-4.93,0,0.063,323.4,0,2.63
2013-12-09,01:00:00,-1.3,-0.84,77.25,74.51,-4.93,7777,0.063,25.98,0.28,1.3
2013-12-09,02:00:00,-1.55,-1.19,81.68,79.16,-4.36,7777,0.064,266.9,0.42,1.78
2013-12-09,03:00:00,-2.18,-1.96,77.1,74.92,-5.73,7777,0.06,68.65,8.76,13.46
2013-12-09,04:00:00,-1.44,-1.19,66.68,63.93,-6.73,7777,0.061,117.4,3.87,9.75
2013-12-09,05:00:00,-2.08,-1.89,73.23,71.8,-6.19,7777,0.063,70.48,4.74,4.74
2013-12-09,06:00:00,-3.16,-2.78,71.16,68.34,-7.63,7777,0.063,56.84,6.12,6.48
2013-12-09,07:00:00,-4.56,-3.68,75.51,71.57,-8.34,7777,0.066,127.5,2.5,6.84
2013-12-09,08:00:00,-4.63,-4.12,76.68,73.9,-7.97,7777,0.064,308.5,1.43,3.91
2013-12-09,09:00:00,-5.55,-4.99,82.1,80.85,-7.96,7777,0.063,350.4,0.87,3
2013-12-09,10:00:00,-6.03,-5.03,82.1,79.87,-8.43,7777,0.061,41.82,0.68,3.35
2013-12-09,11:00:00,-4.77,-3.86,79.53,76.17,-7.96,7777,0.058,70.22,1.27,1.83
2013-12-09,12:00:00,-6.13,-5.05,77.37,76.23,-9.21,7777,0.063,75.58,0.21,2.39
2013-12-09,13:00:00,-4.89,-4.6,81.8,80.62,-7.69,7777,0.064,247.2,0.78,1.48
2013-12-09,14:00:00,-4.57,-4.35,84.4,83.05,-6.71,7777,0.065,247.2,0,1.72
2013-12-09,15:00:00,-5.58,-5.34,88.15,87.55,-7,7777,0.064,258.8,2.23,2.84
2013-12-09,16:00:00,-6.68,-6.27,91.85,91.65,-7.67,7777,0.063,42.59,0.81,2.4
2013-12-09,17:00:00,-7.97,-6.84,90.45,89.35,-9.05,7777,0.06,3.52,0.64,1.19
2013-12-09,18:00:00,-7.37,-6.28,85.58,83.44,-9.23,7777,0.057,64.45,1.07,2.41
2013-12-09,19:00:00,-7.69,-6.48,84,82.55,-9.78,7777,0.061,7.14,0,1.8
2013-12-09,20:00:00,-7.72,-6.75,88.25,87.7,-9.02,7777,0.063,237.4,0.69,0.97
2013-12-09,21:00:00,-8.21,-6.88,90.65,89.65,-9.31,7777,0.059,0.24,0.74,1.97
2013-12-09,22:00:00,-9,-7.08,87.4,82.2,-10.66,7777,0.059,343,0.9,3.76
2013-12-09,23:00:00,-9.06,-7.22,77.05,72.62,-12.18,7777,0.059,24.22,3.11,4.01
2013-12-10,00:00:00,-7.25,-5.33,66.08,58.47,-12.63,7777,0.053,53.31,0.34,3.63
2013-12-10,01:00:00,-7.36,-5.76,63.23,59.02,-13.04,7777,0.066,162.2,3.18,3.98
2013-12-10,02:00:00,-9.84,-9.55,72.21,69.61,-13.81,7777,0.058,87.8,10.85,12.23
2013-12-10,03:00:00,-9.25,-8.92,80.08,77.38,-12.41,7777,0.062,70.39,3.34,10.98
2013-12-10,04:00:00,-8.61,-8.4,81.82,79.3,-11.54,7777,0.062,333.5,0.75,4.03
2013-12-10,05:00:00,-8.63,-8.43,92.55,90.35,-9.55,7777,0.061,264.5,0.68,2
2013-12-10,06:00:00,-8.38,-8.26,90.4,89.25,-9.66,7777,0.061,255.7,1.22,1.98
2013-12-10,07:00:00,-9.61,-9.5,88.4,87.6,-11.21,7777,0.066,332.4,2.15,2.21
2013-12-10,08:00:00,-9.43,-9.32,88.5,87.5,-11.03,7777,0.072,147.2,0.53,1.85
2013-12-10,09:00:00,-9.66,-9.54,87.8,87.15,-11.3,7777,0.063,201.9,0.41,1.03
2013-12-10,10:00:00,-10.08,-9.96,87.65,86.85,-11.73,7777,0.065,229.7,0.46,2.42
2013-12-10,11:00:00,-10.49,-10.34,87.1,86.3,-12.23,7777,0.078,148.9,0,1
2013-12-10,12:00:00,-10.75,-10.61,86.6,85.85,-12.54,7777,0.088,187.5,1.74,2.25
2013-12-10,13:00:00,-11.29,-11.15,86.05,85.05,-13.13,7777,0.111,256,0.89,2.77
2013-12-10,14:00:00,-12.13,-11.98,85,84.15,-14.13,7777,7777,179.1,2.25,2.53
2013-12-10,15:00:00,-13.27,-13.1,84.05,83.25,-15.43,7777,0.156,273.9,1.13,3.45
2013-12-10,16:00:00,-14.08,-13.92,82.6,81.95,-16.37,7777,0.163,252.3,2.4,2.9
2013-12-10,17:00:00,-15.04,-14.92,81.65,81,-17.48,7777,0.143,166.1,0.81,2.45
2013-12-10,18:00:00,-15.05,-14.88,81.65,81.05,-17.48,7777,0.144,130.6,1.36,1.4
2013-12-10,19:00:00,-15.41,-15.28,81.15,80.55,-17.91,7777,0.144,79.22,0.32,1.32
2013-12-10,20:00:00,-15.88,-15.64,80.8,80.14,-18.43,7777,0.145,257.1,1.15,1.66
2013-12-10,21:00:00,-16.69,-16.52,79.75,79.18,-19.37,7777,0.15,251.5,0.22,1.98
2013-12-10,22:00:00,-16.47,-16.33,79.97,79.29,-19.12,7777,0.155,174.8,1.07,1.46
2013-12-10,23:00:00,-17.44,-17.05,79.09,78.41,-20.19,7777,0.154,59.35,0.43,1.54
2013-12-11,00:00:00,-17.48,-17.15,78.39,77.98,-20.26,7777,0.163,56.31,0,1.16
2013-12-11,01:00:00,-18.69,-18.24,77.21,77.1,-21.65,7777,0.146,87.8,0,0.85
2013-12-11,02:00:00,-20.16,-19.18,75.79,75.96,-23.33,7777,0.15,139.7,1.29,1.6
2013-12-11,03:00:00,-20.13,-19.24,74.74,75.7,-23.32,7777,0.142,71.98,0.84,1.35
2013-12-11,04:00:00,-20.03,-19.55,75.09,75.19,-23.19,7777,0.144,195.8,1.34,2.96
2013-12-11,05:00:00,-19.81,-19.56,75.87,75.36,-22.96,7777,0.142,132.9,2.3,2.86
2013-12-11,06:00:00,-20.07,-19.72,75.76,75.29,-23.25,7777,0.142,181.6,2.34,3.32
2013-12-11,07:00:00,-19.25,-19.04,76.89,76.17,-22.32,7777,0.142,276.5,2.91,4.18
2013-12-11,08:00:00,-20.67,-20.45,75.69,74.98,-23.95,7777,0.139,88.7,2.29,3.33
2013-12-11,09:00:00,-21.86,-21.37,73.72,73.28,-25.28,7777,0.133,129.2,2.73,3.71
2013-12-11,10:00:00,-22.68,-22.09,72.92,72.41,-26.22,7777,0.129,129.3,2.89,3.38
2013-12-11,11:00:00,-22.85,-22.44,71.84,71.43,-26.45,7777,0.127,78.19,1.68,4.57
2013-12-11,12:00:00,-22.99,-22.63,72.02,71.65,-26.61,7777,0.127,147.5,2.28,4.74
2013-12-11,13:00:00,-22.27,-22,72.9,72.53,-25.83,7777,0.136,246.6,3.77,5.01
2013-12-11,14:00:00,-20.83,-20.6,73.16,73.84,-24.4,7777,0.103,262.8,5.5,7.76
2013-12-11,15:00:00,-20.58,-20.47,68.35,71.72,-24.86,7777,0.101,250,7.44,8.33
2013-12-11,16:00:00,-20.4,-20.27,61.78,63.48,-25.95,7777,0.098,252.9,8.41,10.03
2013-12-11,17:00:00,-20.32,-20.11,60.15,58.85,-26.08,7777,0.089,241.9,6.32,9.72
2013-12-11,18:00:00,-20.24,-20.04,60.15,59.06,-25.88,7777,0.098,249.8,8.29,9.04
2013-12-11,19:00:00,-20.17,-19.99,63.11,61.65,-25.45,7777,0.091,244.8,9.25,10.98
2013-12-11,20:00:00,-20.56,-20.38,66.58,65.49,-25.2,7777,0.068,256.6,7.89,11.27
2013-12-11,21:00:00,-20.64,-20.46,64.27,63.04,-25.46,7777,0.073,262.4,12.63,12.63
2013-12-11,22:00:00,-20.38,-20.2,65.22,64.23,-25.24,7777,0.07,280.7,5.11,11.43
2013-12-11,23:00:00,-21.26,-21.07,68.04,66.58,-25.38,7777,0.067,73.77,1.9,7.3
2013-12-12,00:00:00,-21.63,-21.41,68.66,67.95,-25.58,7777,0.069,273.7,5.84,5.84
2013-12-12,01:00:00,-20.87,-20.71,68.89,67.87,-24.86,7777,0.071,187.7,1.4,8.86
2013-12-12,02:00:00,-20.53,-20.38,70.96,69.81,-24.36,7777,0.066,8.84,3.21,10.62
2013-12-12,03:00:00,-20.95,-20.79,72.33,71.41,-24.45,7777,0.066,89.6,3.21,4.77
2013-12-12,04:00:00,-21.41,-21.14,73.15,72.12,-24.83,7777,0.066,83.5,2.36,4.42
2013-12-12,05:00:00,-21.48,-21.13,73.66,73.15,-24.92,7777,0.067,76.87,2.84,3.73
2013-12-12,06:00:00,-21.48,-21.19,73.5,72.68,-24.92,7777,0.064,59.19,3.91,4.87
2013-12-12,07:00:00,-22.25,-22.04,73.67,72.85,-25.71,7777,0.065,109,3.52,5.06
2013-12-12,08:00:00,-22.01,-21.75,73.43,72.78,-25.48,7777,0.063,127.7,4.84,5.59
2013-12-12,09:00:00,-22.31,-22.04,73.02,72.55,-25.82,7777,0.063,100.5,3.59,5.13
2013-12-12,10:00:00,-22.9,-22.58,72.42,71.81,-26.49,7777,0.063,95,5.02,5.12
2013-12-12,11:00:00,-23.2,-22.86,71.98,71.5,-26.86,7777,0.063,73.84,4.1,5.11
2013-12-12,12:00:00,-23.07,-22.81,72.02,71.37,-26.71,7777,0.063,92.8,2.12,5.04
2013-12-12,13:00:00,-22.38,-22.19,72.69,72.08,-25.95,7777,0.064,126.5,3.71,4.92
2013-12-12,14:00:00,-22.06,-21.89,73.3,72.75,-25.59,7777,0.064,146,3.67,4.61
2013-12-12,15:00:00,-22,-21.78,73.22,72.68,-25.51,7777,0.064,23.48,0.93,4.25
2013-12-12,16:00:00,-22.54,-22.33,72.95,72.41,-26.12,7777,0.064,79.63,1.95,4.16
2013-12-12,17:00:00,-23.21,-22.83,71.97,71.5,-26.88,7777,0.064,77.8,2.72,4.74
2013-12-12,18:00:00,-23.4,-23.12,71.65,71.03,-27.08,7777,0.063,124,3.06,4.11
2013-12-12,19:00:00,-22.66,-22.51,72.59,71.91,-26.24,7777,0.063,86,3.35,4.53
2013-12-12,20:00:00,-22.37,-22.25,72.9,72.14,-25.9,7777,0.064,62.57,3.79,4.25
2013-12-12,21:00:00,-22.3,-22.17,72.92,72.21,-25.84,7777,0.063,102.5,3.42,4.1
2013-12-12,22:00:00,-23.99,-23.46,70.72,70.31,-27.77,7777,0.061,71.48,3.24,3.67
2013-12-12,23:00:00,-25.4,-24.69,69.19,69.16,-29.36,7777,0.06,74.09,3.67,4.02
2013-12-13,00:00:00,-24.33,-23.65,70.46,70.39,-28.16,7777,0.058,59.3,2.49,3.89
2013-12-13,01:00:00,-23.91,-23.29,71.34,71.28,-27.69,7777,0.062,38.13,1.7,2.56
2013-12-13,02:00:00,-23.05,-22.25,72.2,72.3,-26.71,7777,0.06,8.26,1.39,2.3
2013-12-13,03:00:00,-23.79,-22.83,71.34,71.24,-27.54,7777,0.06,58,3.14,5.15
2013-12-13,04:00:00,-24.42,-23.6,69.71,69.3,-28.25,7777,0.059,81.1,2.36,4.19
2013-12-13,05:00:00,-24.47,-23.82,70.59,70.22,-28.31,7777,0.066,76.94,1.66,2.63
2013-12-13,06:00:00,-22.94,-22.73,72.02,71.38,-26.58,7777,0.067,145.9,0.69,2.47
2013-12-13,07:00:00,-22.19,-22.01,72.87,72.25,-25.72,7777,0.067,113.3,1.14,2.08
2013-12-13,08:00:00,-22.11,-21.97,72.96,72.31,-25.63,7777,0.068,148.2,0,3.44
2013-12-13,09:00:00,-22.39,-22.12,72.78,72.37,-25.95,7777,0.067,71.89,2.12,2.81
2013-12-13,10:00:00,-21.5,-21.38,73.7,73.02,-24.93,7777,0.066,40.54,1.93,4.13
2013-12-13,11:00:00,-21.77,-21.62,73.63,72.95,-25.25,7777,0.067,8.79,1.18,3.92
2013-12-13,12:00:00,-21.48,-21.3,73.77,73.12,-24.92,7777,0.066,308.7,0.95,1.63
2013-12-13,13:00:00,-21.37,-21.17,73.73,73.01,-24.81,7777,0.065,326.2,0,1.45
2013-12-13,14:00:00,-21.51,-21.33,73.66,73.01,-24.96,7777,0.066,17.34,0.42,1.52
2013-12-13,15:00:00,-21.46,-21.34,73.96,73.21,-24.88,7777,0.066,219.3,0.66,1.49
2013-12-13,16:00:00,-21.37,-21.23,73.96,73.18,-24.78,7777,0.066,312.7,0.48,1.66
2013-12-13,17:00:00,-21.29,-21.19,74.13,73.42,-24.69,7777,0.066,186.8,0.81,1.21
2013-12-13,18:00:00,-21.66,-21.59,73.69,72.87,-25.1,7777,0.065,172.8,1.58,1.91
2013-12-13,19:00:00,-22,-21.92,73.39,72.57,-25.49,7777,0.065,159.1,2.02,2.96
2013-12-13,20:00:00,-21.94,-21.89,73.36,72.54,-25.43,7777,0.063,164.9,2.39,2.83
2013-12-13,21:00:00,-22.11,-22.05,73.22,72.44,-25.61,7777,0.063,122.3,3.2,3.77
2013-12-13,22:00:00,-21.89,-21.84,73.43,72.61,-25.37,7777,0.06,136.2,2.81,3.35
2013-12-13,23:00:00,-22.2,-22.08,72.95,72.27,-25.72,7777,0.059,61.65,2.59,3.72
2013-12-14,00:00:00,-22.16,-21.99,72.95,72.34,-25.67,7777,0.053,142.2,2.21,3.09
2013-12-14,01:00:00,-21.72,-21.6,73.63,72.88,-25.17,7777,0.068,75.23,0.81,2.34
2013-12-14,02:00:00,-21.45,-21.35,73.87,73.12,-24.87,7777,0.064,84.1,1.26,1.85
2013-12-14,03:00:00,-21.49,-21.38,73.87,73.15,-24.91,7777,0.056,125.6,1.52,1.99
2013-12-14,04:00:00,-21.52,-21.4,73.83,73.15,-24.94,7777,0.059,104.9,0.18,2.19
2013-12-14,05:00:00,-21.42,-21.3,73.96,73.25,-24.83,7777,0.061,260.1,0.09,1.24
2013-12-14,06:00:00,-21.43,-21.29,73.99,73.31,-24.83,7777,0.066,128.2,0,1.18
2013-12-14,07:00:00,-21.08,-20.93,74.37,73.62,-24.44,7777,0.063,238.2,0.26,1.19
2013-12-14,08:00:00,-21.02,-20.9,74.47,73.72,-24.37,7777,0.08,0.77,0.2,1.48
2013-12-14,09:00:00,-21.13,-20.97,74.3,73.58,-24.49,7777,0.059,215.5,0.26,1.85
2013-12-14,10:00:00,-21.32,-21.16,74.1,73.42,-24.71,7777,0.069,217.3,1.04,2.06
2013-12-14,11:00:00,-21.44,-21.27,73.93,73.28,-24.86,7777,0.068,125.6,0.96,1.89
2013-12-14,12:00:00,-21.49,-21.36,73.63,72.95,-24.94,7777,0.054,187.3,0.71,1.76
2013-12-14,13:00:00,-21.75,-21.45,73.32,72.81,-25.23,7777,0.056,111.9,0,1.36
2013-12-14,14:00:00,-21.62,-21.42,73.6,73.02,-25.08,7777,0.08,77.83,0.37,1.45
2013-12-14,15:00:00,-21.18,-21.1,74.14,73.42,-24.56,7777,0.075,165.9,0.61,1.26
2013-12-14,16:00:00,-21.31,-21.22,74.1,73.35,-24.7,7777,0.059,140.4,1.68,1.89
2013-12-14,17:00:00,-21.33,-21.23,74.03,73.32,-24.72,7777,0.053,199,0.88,1.97
2013-12-14,18:00:00,-21.65,-21.53,73.72,72.98,-25.08,7777,0.057,210.6,0.61,1.41
2013-12-14,19:00:00,-22.2,-22.07,72.5,71.76,-25.72,7777,0.086,305.9,1.71,2.11
2013-12-14,20:00:00,-23.88,-23.71,71.08,70.37,-27.63,7777,0.1,306.3,1.37,2.14
2013-12-14,21:00:00,-24.23,-24.03,70.82,70.14,-28.03,7777,0.104,343.5,1.2,1.42
2013-12-14,22:00:00,-24.07,-23.91,70.93,70.29,-27.85,7777,0.098,300,0.48,2.08
2013-12-14,23:00:00,-23.29,-23.14,71.72,71.04,-26.97,7777,0.096,315.5,0.99,1.46
2013-12-15,00:00:00,-24.25,-24.1,71,70.36,-28.06,7777,0.104,281.7,1.16,2.1
2013-12-15,01:00:00,-24.48,-24.32,70.36,69.71,-28.32,7777,0.089,304.3,1.31,1.82
2013-12-15,02:00:00,-24.62,-24.46,70.22,69.61,-28.49,7777,0.109,262.7,1.78,2.04
2013-12-15,03:00:00,-24.78,-24.62,70.02,69.37,-28.67,7777,0.109,306,1.66,2.61
2013-12-15,04:00:00,-24.76,-24.6,70.05,69.4,-28.65,7777,0.111,304.4,2.87,3.06
2013-12-15,05:00:00,-24.64,-24.47,70.19,69.54,-28.52,7777,0.114,296.4,2.28,3.01
2013-12-15,06:00:00,-25.09,-24.93,69.84,69.23,-29.03,7777,0.108,282.6,1.78,3.81
2013-12-15,07:00:00,-25.16,-25,69.54,68.96,-29.11,7777,0.108,333.3,0.95,2.33
2013-12-15,08:00:00,-25.63,-25.47,69.2,68.55,-29.65,7777,0.107,263.8,1.71,2.16
2013-12-15,09:00:00,-26.45,-26.28,68.21,67.6,-30.58,7777,0.108,308.7,0.99,2.45
2013-12-15,10:00:00,-26.77,-26.58,67.7,67.09,-30.95,7777,0.109,295,1.68,2.28
2013-12-15,11:00:00,-26.82,-26.62,67.61,67.03,-31.01,7777,0.109,289.1,1.99,2.52
2013-12-15,12:00:00,-26.81,-26.54,67.41,66.97,-31.03,7777,0.108,290.4,1.54,2.48
2013-12-15,13:00:00,-27.11,-26.78,67.14,66.73,-31.38,7777,0.109,317.2,2.42,2.42
2013-12-15,14:00:00,-26.64,-26.32,67.59,67.18,-30.86,7777,0.106,315.4,2.18,3.17
2013-12-15,15:00:00,-26.5,-26.22,67.79,67.31,-30.67,7777,0.107,298.7,2.6,3.11
2013-12-15,16:00:00,-26.6,-26.32,67.88,67.38,-30.77,7777,0.107,301.9,1.77,3.03
2013-12-15,17:00:00,-26.92,-26.66,67.49,67.01,-31.14,7777,0.106,328.8,1.07,1.67
2013-12-15,18:00:00,-27.16,-26.82,67.14,66.67,-31.41,7777,0.105,270.5,1.01,2.09
2013-12-15,19:00:00,-28.11,-27.83,66.09,65.62,-32.49,7777,0.103,269.2,1.44,2.47
2013-12-15,20:00:00,-28.63,-28.33,65.58,65.11,-33.08,7777,0.104,306.3,1.29,2.14
2013-12-15,21:00:00,-28.61,-28.37,65.49,65.12,-33.05,7777,0.103,281.5,0.01,1.65
2013-12-15,22:00:00,-28.77,-28.47,65.33,64.89,-33.24,7777,0.101,252.1,1.16,1.37
2013-12-15,23:00:00,-28.94,-28.64,65.09,64.68,-33.43,7777,0.103,313.4,0.64,1.64
2013-12-16,00:00:00,-28.89,-28.59,64.92,64.51,-33.37,7777,0.102,281.1,0.69,1.08
2013-12-16,01:00:00,-29.54,-29.26,64.34,63.97,-34.12,7777,0.102,309.4,1.26,1.26
2013-12-16,02:00:00,-29.73,-29.52,64.31,63.73,-34.33,7777,0.102,297.3,1.06,1.6
2013-12-16,03:00:00,-29.61,-29.4,64.41,63.86,-34.2,7777,0.102,300.8,1.48,1.48
2013-12-16,04:00:00,-29.28,-29.01,64.71,64.21,-33.82,7777,0.103,288.5,1.82,2.31
2013-12-16,05:00:00,-28.86,-28.62,65.23,64.75,-33.36,7777,0.104,307.4,2.42,2.78
2013-12-16,06:00:00,-28.52,-28.32,65.5,65.02,-32.97,7777,0.105,314,2.59,2.88
2013-12-16,07:00:00,-28.31,-28.22,65.76,65.08,-32.74,7777,0.106,316.9,1.64,2.71
2013-12-16,08:00:00,-27.8,-27.35,66.89,66.54,-32.14,7777,0.103,338.2,1.56,2.14
2013-12-16,09:00:00,-25.76,-25.18,68.48,68.34,-29.83,7777,0.098,9.86,1.24,2.12
2013-12-16,10:00:00,-26.1,-25.48,68.3,68.13,-30.21,7777,0.1,88.9,0.56,1.26
2013-12-16,11:00:00,-25.72,-24.44,68.68,69.22,-29.79,7777,0.101,166.7,0.35,1.31
2013-12-16,12:00:00,-25.33,-24.35,69.02,69.42,-29.35,7777,0.104,154.9,0.06,0.88
2013-12-16,13:00:00,-25.84,-24.78,68.67,68.91,-29.94,7777,0.1,348.9,0.56,1.24
2013-12-16,14:00:00,-25.87,-24.57,68.23,68.78,-29.99,7777,0.102,-7.69,1.73,1.73
2013-12-16,15:00:00,-25.97,-24.62,68.27,69.18,-30.06,7777,0.103,43.61,0,1.8
2013-12-16,16:00:00,-26.2,-25.07,68.2,68.88,-30.31,7777,0.102,61.94,0,0.82
2013-12-16,17:00:00,-26.46,-25.01,68.04,68.82,-30.6,7777,0.1,348.1,0.52,1.29
2013-12-16,18:00:00,-26.22,-25.1,67.94,68.58,-30.34,7777,0.096,25.82,0,1.01
2013-12-16,19:00:00,-26.07,-25.01,68.31,68.65,-30.16,7777,0.099,81,0,0.78
2013-12-16,20:00:00,-26.34,-25.17,68.11,68.76,-30.47,7777,0.098,27.76,0,0.94
2013-12-16,21:00:00,-26.52,-25.13,67.6,68.21,-30.68,7777,0.098,15.86,0.34,1.45
2013-12-16,22:00:00,-25.9,-24.39,68.56,69.41,-29.97,7777,0.102,350.9,1.04,1.04
2013-12-16,23:00:00,-25.05,-23.8,69.43,70.07,-29.01,7777,0.103,33.22,0,1.21
2013-12-17,00:00:00,-25.09,-23.77,68.74,69.87,-29.11,7777,0.101,337.5,0.56,1.45
2013-12-17,01:00:00,-24.8,-23.96,69.29,69.94,-28.79,7777,0.103,319.4,0.79,1.51
